"m","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL","geo_entity2","iteration","fit","se.fit","uprS","lwrS"
"27",400,"interpolated",0,5.673,5.531,5.816,0.999,0.998,0.999,"Hawai'i Island","3",9.73996365266954,0.225809347167322,10.2834013173373,9.19652598800176
"28",500,"interpolated",0,5.8,5.642,5.957,0.999,0.999,0.999,"Hawai'i Island","3",9.88842950538511,0.225530015791725,10.4311949251156,9.34566408565461
"29",600,"interpolated",0,5.906,5.735,6.076,0.999,0.999,0.999,"Hawai'i Island","3",10.2568889983035,0.225817916851137,10.8003472869579,9.71343070964905
"30",700,"interpolated",0,5.998,5.817,6.178,0.999,0.999,0.999,"Hawai'i Island","3",10.3009297609846,0.22655653913474,10.8461656340211,9.75569388794796
"31",800,"interpolated",0,6.078,5.889,6.267,0.999,0.999,0.999,"Hawai'i Island","3",10.5434080824862,0.227447792199218,11.0907888644474,9.9960273005251
"32",900,"interpolated",0,6.149,5.953,6.345,0.999,0.999,0.999,"Hawai'i Island","3",10.5911326167901,0.228217874860491,11.1403666963596,10.0418985372206
"33",1000,"interpolated",0,6.212,6.009,6.415,0.999,0.999,1,"Hawai'i Island","3",10.7134117960525,0.228612021893555,11.2635944384068,10.1632291536982
"34",1,"interpolated",0,1,1,1,0.433,0.426,0.441,"Hawai'i Island","4",1.01649454053744,0.228610346937354,1.56667315190586,0.466315929169024
"35",100,"interpolated",0,8.767,8.634,8.899,0.98,0.979,0.981,"Hawai'i Island","4",7.49377841676041,0.228208113534343,8.04298900451101,6.94456782900982
"36",200,"interpolated",0,10.179,9.987,10.371,0.989,0.989,0.99,"Hawai'i Island","4",8.7047518780852,0.2274337170682,9.25209878653125,8.15740496963915
"37",300,"interpolated",0,11.083,10.857,11.308,0.992,0.992,0.993,"Hawai'i Island","4",9.19690075195356,0.226542807564076,9.74210357829484,8.65169792561228
"38",400,"interpolated",0,11.736,11.494,11.978,0.994,0.994,0.995,"Hawai'i Island","4",9.73996365266954,0.225809347167322,10.2834013173373,9.19652598800176
"39",500,"interpolated",0,12.222,11.975,12.47,0.996,0.996,0.996,"Hawai'i Island","4",9.88842950538511,0.225530015791725,10.4311949251156,9.34566408565461
"40",600,"interpolated",0,12.593,12.349,12.838,0.997,0.997,0.997,"Hawai'i Island","4",10.2568889983035,0.225817916851137,10.8003472869579,9.71343070964905
"41",700,"interpolated",0,12.88,12.644,13.116,0.997,0.997,0.998,"Hawai'i Island","4",10.3009297609846,0.22655653913474,10.8461656340211,9.75569388794796
"42",800,"interpolated",0,13.104,12.88,13.329,0.998,0.998,0.998,"Hawai'i Island","4",10.5434080824862,0.227447792199218,11.0907888644474,9.9960273005251
"43",900,"interpolated",0,13.282,13.071,13.492,0.998,0.998,0.999,"Hawai'i Island","4",10.5911326167901,0.228217874860491,11.1403666963596,10.0418985372206
"44",1000,"interpolated",0,13.423,13.227,13.619,0.999,0.999,0.999,"Hawai'i Island","4",10.7134117960525,0.228612021893555,11.2635944384068,10.1632291536982
"45",1,"interpolated",0,1,1,1,0.776,0.769,0.783,"Hawai'i Island","5",1.01649454053744,0.228610346937354,1.56667315190586,0.466315929169024
"46",100,"interpolated",0,4.833,4.744,4.923,0.988,0.988,0.989,"Hawai'i Island","5",7.49377841676041,0.228208113534343,8.04298900451101,6.94456782900982
"47",200,"interpolated",0,5.558,5.447,5.669,0.995,0.995,0.996,"Hawai'i Island","5",8.7047518780852,0.2274337170682,9.25209878653125,8.15740496963915
"48",300,"interpolated",0,5.921,5.801,6.04,0.997,0.997,0.997,"Hawai'i Island","5",9.19690075195356,0.226542807564076,9.74210357829484,8.65169792561228
"49",400,"interpolated",0,6.152,6.027,6.277,0.998,0.998,0.998,"Hawai'i Island","5",9.73996365266954,0.225809347167322,10.2834013173373,9.19652598800176
"50",500,"interpolated",0,6.314,6.187,6.442,0.999,0.998,0.999,"Hawai'i Island","5",9.88842950538511,0.225530015791725,10.4311949251156,9.34566408565461
"51",600,"interpolated",0,6.434,6.306,6.563,0.999,0.999,0.999,"Hawai'i Island","5",10.2568889983035,0.225817916851137,10.8003472869579,9.71343070964905
"52",700,"interpolated",0,6.526,6.399,6.654,0.999,0.999,0.999,"Hawai'i Island","5",10.3009297609846,0.22655653913474,10.8461656340211,9.75569388794796
"53",800,"interpolated",0,6.599,6.475,6.724,0.999,0.999,0.999,"Hawai'i Island","5",10.5434080824862,0.227447792199218,11.0907888644474,9.9960273005251
"54",900,"interpolated",0,6.659,6.538,6.779,0.999,0.999,1,"Hawai'i Island","5",10.5911326167901,0.228217874860491,11.1403666963596,10.0418985372206
"55",1000,"interpolated",0,6.707,6.591,6.823,1,0.999,1,"Hawai'i Island","5",10.7134117960525,0.228612021893555,11.2635944384068,10.1632291536982
"56",1,"interpolated",0,1,1,1,0.419,0.415,0.424,"Hawai'i Island","6",1.01649454053744,0.228610346937354,1.56667315190586,0.466315929169024
"57",100,"interpolated",0,4.909,4.762,5.057,0.986,0.985,0.987,"Hawai'i Island","6",7.49377841676041,0.228208113534343,8.04298900451101,6.94456782900982
"58",200,"interpolated",0,6.02,5.817,6.224,0.991,0.991,0.992,"Hawai'i Island","6",8.7047518780852,0.2274337170682,9.25209878653125,8.15740496963915
"59",300,"interpolated",0,6.729,6.496,6.963,0.994,0.994,0.995,"Hawai'i Island","6",9.19690075195356,0.226542807564076,9.74210357829484,8.65169792561228
"60",400,"interpolated",0,7.214,6.963,7.465,0.996,0.996,0.996,"Hawai'i Island","6",9.73996365266954,0.225809347167322,10.2834013173373,9.19652598800176
"61",500,"interpolated",0,7.562,7.299,7.826,0.997,0.997,0.997,"Hawai'i Island","6",9.88842950538511,0.225530015791725,10.4311949251156,9.34566408565461
"62",600,"interpolated",0,7.821,7.549,8.093,0.998,0.997,0.998,"Hawai'i Island","6",10.2568889983035,0.225817916851137,10.8003472869579,9.71343070964905
"63",700,"interpolated",0,8.019,7.74,8.297,0.998,0.998,0.999,"Hawai'i Island","6",10.3009297609846,0.22655653913474,10.8461656340211,9.75569388794796
"64",800,"interpolated",0,8.173,7.89,8.456,0.999,0.998,0.999,"Hawai'i Island","6",10.5434080824862,0.227447792199218,11.0907888644474,9.9960273005251
"65",900,"interpolated",0,8.296,8.011,8.581,0.999,0.999,0.999,"Hawai'i Island","6",10.5911326167901,0.228217874860491,11.1403666963596,10.0418985372206
"66",1000,"interpolated",0,8.396,8.11,8.681,0.999,0.999,0.999,"Hawai'i Island","6",10.7134117960525,0.228612021893555,11.2635944384068,10.1632291536982
"67",1,"interpolated",0,1,1,1,0.406,0.397,0.414,"Hawai'i Island","7",1.01649454053744,0.228610346937354,1.56667315190586,0.466315929169024
"68",100,"interpolated",0,6.073,5.892,6.253,0.987,0.986,0.988,"Hawai'i Island","7",7.49377841676041,0.228208113534343,8.04298900451101,6.94456782900982
"69",200,"interpolated",0,7.037,6.793,7.281,0.993,0.992,0.993,"Hawai'i Island","7",8.7047518780852,0.2274337170682,9.25209878653125,8.15740496963915
"70",300,"interpolated",0,7.622,7.363,7.882,0.995,0.995,0.995,"Hawai'i Island","7",9.19690075195356,0.226542807564076,9.74210357829484,8.65169792561228
"71",400,"interpolated",0,8.016,7.766,8.267,0.997,0.996,0.997,"Hawai'i Island","7",9.73996365266954,0.225809347167322,10.2834013173373,9.19652598800176
"72",500,"interpolated",0,8.29,8.058,8.521,0.998,0.997,0.998,"Hawai'i Island","7",9.88842950538511,0.225530015791725,10.4311949251156,9.34566408565461
"73",600,"interpolated",0,8.481,8.272,8.69,0.998,0.998,0.999,"Hawai'i Island","7",10.2568889983035,0.225817916851137,10.8003472869579,9.71343070964905
"74",700,"interpolated",0,8.617,8.43,8.803,0.999,0.999,0.999,"Hawai'i Island","7",10.3009297609846,0.22655653913474,10.8461656340211,9.75569388794796
"75",800,"interpolated",0,8.714,8.549,8.879,0.999,0.999,0.999,"Hawai'i Island","7",10.5434080824862,0.227447792199218,11.0907888644474,9.9960273005251
"76",900,"interpolated",0,8.785,8.639,8.93,0.999,0.999,1,"Hawai'i Island","7",10.5911326167901,0.228217874860491,11.1403666963596,10.0418985372206
"77",1000,"interpolated",0,8.837,8.709,8.965,1,0.999,1,"Hawai'i Island","7",10.7134117960525,0.228612021893555,11.2635944384068,10.1632291536982
"78",1,"interpolated",0,1,1,1,0.27,0.266,0.274,"Hawai'i Island","8",1.01649454053744,0.228610346937354,1.56667315190586,0.466315929169024
"79",100,"interpolated",0,7.887,7.768,8.006,0.983,0.982,0.984,"Hawai'i Island","8",7.49377841676041,0.228208113534343,8.04298900451101,6.94456782900982
"80",200,"interpolated",0,8.997,8.829,9.164,0.992,0.992,0.993,"Hawai'i Island","8",8.7047518780852,0.2274337170682,9.25209878653125,8.15740496963915
"81",300,"interpolated",0,9.587,9.386,9.788,0.995,0.995,0.996,"Hawai'i Island","8",9.19690075195356,0.226542807564076,9.74210357829484,8.65169792561228
"82",400,"interpolated",0,9.989,9.767,10.211,0.997,0.996,0.997,"Hawai'i Island","8",9.73996365266954,0.225809347167322,10.2834013173373,9.19652598800176
"83",500,"interpolated",0,10.296,10.063,10.53,0.997,0.997,0.997,"Hawai'i Island","8",9.88842950538511,0.225530015791725,10.4311949251156,9.34566408565461
"84",600,"interpolated",0,10.544,10.305,10.783,0.998,0.998,0.998,"Hawai'i Island","8",10.2568889983035,0.225817916851137,10.8003472869579,9.71343070964905
"85",700,"interpolated",0,10.749,10.507,10.99,0.998,0.998,0.998,"Hawai'i Island","8",10.3009297609846,0.22655653913474,10.8461656340211,9.75569388794796
"86",800,"interpolated",0,10.919,10.679,11.16,0.998,0.998,0.999,"Hawai'i Island","8",10.5434080824862,0.227447792199218,11.0907888644474,9.9960273005251
"87",900,"interpolated",0,11.064,10.826,11.301,0.999,0.999,0.999,"Hawai'i Island","8",10.5911326167901,0.228217874860491,11.1403666963596,10.0418985372206
"88",1000,"interpolated",0,11.186,10.952,11.42,0.999,0.999,0.999,"Hawai'i Island","8",10.7134117960525,0.228612021893555,11.2635944384068,10.1632291536982
"89",1,"interpolated",0,1,1,1,0.512,0.506,0.519,"Hawai'i Island","9",1.01649454053744,0.228610346937354,1.56667315190586,0.466315929169024
"90",100,"interpolated",0,6.042,5.964,6.12,0.993,0.992,0.993,"Hawai'i Island","9",7.49377841676041,0.228208113534343,8.04298900451101,6.94456782900982
"91",200,"interpolated",0,6.558,6.44,6.676,0.996,0.996,0.997,"Hawai'i Island","9",8.7047518780852,0.2274337170682,9.25209878653125,8.15740496963915
"92",300,"interpolated",0,6.882,6.73,7.033,0.997,0.997,0.998,"Hawai'i Island","9",9.19690075195356,0.226542807564076,9.74210357829484,8.65169792561228
"93",400,"interpolated",0,7.132,6.955,7.31,0.998,0.997,0.998,"Hawai'i Island","9",9.73996365266954,0.225809347167322,10.2834013173373,9.19652598800176
"94",500,"interpolated",0,7.344,7.149,7.539,0.998,0.998,0.998,"Hawai'i Island","9",9.88842950538511,0.225530015791725,10.4311949251156,9.34566408565461
"95",600,"interpolated",0,7.528,7.321,7.736,0.998,0.998,0.998,"Hawai'i Island","9",10.2568889983035,0.225817916851137,10.8003472869579,9.71343070964905
"96",700,"interpolated",0,7.691,7.476,7.905,0.998,0.998,0.999,"Hawai'i Island","9",10.3009297609846,0.22655653913474,10.8461656340211,9.75569388794796
"97",800,"interpolated",0,7.834,7.616,8.052,0.999,0.999,0.999,"Hawai'i Island","9",10.5434080824862,0.227447792199218,11.0907888644474,9.9960273005251
"98",900,"interpolated",0,7.961,7.743,8.179,0.999,0.999,0.999,"Hawai'i Island","9",10.5911326167901,0.228217874860491,11.1403666963596,10.0418985372206
"99",1000,"interpolated",0,8.074,7.858,8.29,0.999,0.999,0.999,"Hawai'i Island","9",10.7134117960525,0.228612021893555,11.2635944384068,10.1632291536982
"100",1,"interpolated",0,1,1,1,0.383,0.374,0.391,"Hawai'i Island","10",1.01649454053744,0.228610346937354,1.56667315190586,0.466315929169024
"101",100,"interpolated",0,7.201,7.061,7.341,0.988,0.987,0.989,"Hawai'i Island","10",7.49377841676041,0.228208113534343,8.04298900451101,6.94456782900982
"102",200,"interpolated",0,7.998,7.797,8.2,0.994,0.994,0.995,"Hawai'i Island","10",8.7047518780852,0.2274337170682,9.25209878653125,8.15740496963915
"103",300,"interpolated",0,8.45,8.198,8.702,0.996,0.996,0.997,"Hawai'i Island","10",9.19690075195356,0.226542807564076,9.74210357829484,8.65169792561228
"104",400,"interpolated",0,8.773,8.479,9.066,0.997,0.997,0.998,"Hawai'i Island","10",9.73996365266954,0.225809347167322,10.2834013173373,9.19652598800176
"105",500,"interpolated",0,9.027,8.7,9.353,0.998,0.997,0.998,"Hawai'i Island","10",9.88842950538511,0.225530015791725,10.4311949251156,9.34566408565461
"106",600,"interpolated",0,9.237,8.883,9.59,0.998,0.998,0.998,"Hawai'i Island","10",10.2568889983035,0.225817916851137,10.8003472869579,9.71343070964905
"107",700,"interpolated",0,9.415,9.041,9.789,0.998,0.998,0.999,"Hawai'i Island","10",10.3009297609846,0.22655653913474,10.8461656340211,9.75569388794796
"108",800,"interpolated",0,9.57,9.18,9.96,0.999,0.998,0.999,"Hawai'i Island","10",10.5434080824862,0.227447792199218,11.0907888644474,9.9960273005251
"109",900,"interpolated",0,9.706,9.305,10.107,0.999,0.999,0.999,"Hawai'i Island","10",10.5911326167901,0.228217874860491,11.1403666963596,10.0418985372206
"110",1000,"interpolated",0,9.826,9.418,10.235,0.999,0.999,0.999,"Hawai'i Island","10",10.7134117960525,0.228612021893555,11.2635944384068,10.1632291536982
"111",1,"interpolated",0,1,1,1,0.227,0.224,0.23,"Hawai'i Island","11",1.01649454053744,0.228610346937354,1.56667315190586,0.466315929169024
"112",100,"interpolated",0,11.541,11.382,11.701,0.97,0.969,0.971,"Hawai'i Island","11",7.49377841676041,0.228208113534343,8.04298900451101,6.94456782900982
"113",200,"interpolated",0,13.706,13.492,13.919,0.984,0.983,0.984,"Hawai'i Island","11",8.7047518780852,0.2274337170682,9.25209878653125,8.15740496963915
"114",300,"interpolated",0,15.031,14.794,15.268,0.989,0.989,0.99,"Hawai'i Island","11",9.19690075195356,0.226542807564076,9.74210357829484,8.65169792561228
"115",400,"interpolated",0,15.942,15.696,16.188,0.992,0.992,0.993,"Hawai'i Island","11",9.73996365266954,0.225809347167322,10.2834013173373,9.19652598800176
"116",500,"interpolated",0,16.603,16.357,16.849,0.994,0.994,0.995,"Hawai'i Island","11",9.88842950538511,0.225530015791725,10.4311949251156,9.34566408565461
"117",600,"interpolated",0,17.098,16.859,17.337,0.996,0.996,0.996,"Hawai'i Island","11",10.2568889983035,0.225817916851137,10.8003472869579,9.71343070964905
"118",700,"interpolated",0,17.478,17.249,17.707,0.997,0.996,0.997,"Hawai'i Island","11",10.3009297609846,0.22655653913474,10.8461656340211,9.75569388794796
"119",800,"interpolated",0,17.773,17.557,17.99,0.997,0.997,0.998,"Hawai'i Island","11",10.5434080824862,0.227447792199218,11.0907888644474,9.9960273005251
"120",900,"interpolated",0,18.007,17.805,18.209,0.998,0.998,0.998,"Hawai'i Island","11",10.5911326167901,0.228217874860491,11.1403666963596,10.0418985372206
"121",1000,"interpolated",0,18.193,18.006,18.38,0.998,0.998,0.999,"Hawai'i Island","11",10.7134117960525,0.228612021893555,11.2635944384068,10.1632291536982
"122",1,"interpolated",0,1,1,1,0.327,0.321,0.333,"Hawai'i Island","12",1.01649454053744,0.228610346937354,1.56667315190586,0.466315929169024
"123",100,"interpolated",0,7.972,7.835,8.109,0.981,0.98,0.982,"Hawai'i Island","12",7.49377841676041,0.228208113534343,8.04298900451101,6.94456782900982
"124",200,"interpolated",0,9.238,9.068,9.408,0.991,0.991,0.992,"Hawai'i Island","12",8.7047518780852,0.2274337170682,9.25209878653125,8.15740496963915
"125",300,"interpolated",0,9.891,9.725,10.057,0.995,0.995,0.995,"Hawai'i Island","12",9.19690075195356,0.226542807564076,9.74210357829484,8.65169792561228
"126",400,"interpolated",0,10.284,10.139,10.43,0.997,0.997,0.997,"Hawai'i Island","12",9.73996365266954,0.225809347167322,10.2834013173373,9.19652598800176
"127",500,"interpolated",0,10.533,10.413,10.654,0.998,0.998,0.998,"Hawai'i Island","12",9.88842950538511,0.225530015791725,10.4311949251156,9.34566408565461
"128",600,"interpolated",0,10.694,10.596,10.792,0.999,0.998,0.999,"Hawai'i Island","12",10.2568889983035,0.225817916851137,10.8003472869579,9.71343070964905
"129",700,"interpolated",0,10.799,10.72,10.877,0.999,0.999,0.999,"Hawai'i Island","12",10.3009297609846,0.22655653913474,10.8461656340211,9.75569388794796
"130",800,"interpolated",0,10.867,10.804,10.929,0.999,0.999,1,"Hawai'i Island","12",10.5434080824862,0.227447792199218,11.0907888644474,9.9960273005251
"131",900,"interpolated",0,10.912,10.862,10.961,1,1,1,"Hawai'i Island","12",10.5911326167901,0.228217874860491,11.1403666963596,10.0418985372206
"132",1000,"interpolated",0,10.941,10.902,10.981,1,1,1,"Hawai'i Island","12",10.7134117960525,0.228612021893555,11.2635944384068,10.1632291536982
"133",1,"interpolated",0,1,1,1,0.286,0.283,0.289,"Hawai'i Island","13",1.01649454053744,0.228610346937354,1.56667315190586,0.466315929169024
"134",100,"interpolated",0,8.715,8.627,8.803,0.983,0.982,0.983,"Hawai'i Island","13",7.49377841676041,0.228208113534343,8.04298900451101,6.94456782900982
"135",200,"interpolated",0,9.765,9.645,9.885,0.993,0.993,0.993,"Hawai'i Island","13",8.7047518780852,0.2274337170682,9.25209878653125,8.15740496963915
"136",300,"interpolated",0,10.312,10.18,10.445,0.996,0.995,0.996,"Hawai'i Island","13",9.19690075195356,0.226542807564076,9.74210357829484,8.65169792561228
"137",400,"interpolated",0,10.693,10.558,10.828,0.997,0.997,0.997,"Hawai'i Island","13",9.73996365266954,0.225809347167322,10.2834013173373,9.19652598800176
"138",500,"interpolated",0,10.973,10.842,11.105,0.998,0.997,0.998,"Hawai'i Island","13",9.88842950538511,0.225530015791725,10.4311949251156,9.34566408565461
"139",600,"interpolated",0,11.185,11.059,11.311,0.998,0.998,0.998,"Hawai'i Island","13",10.2568889983035,0.225817916851137,10.8003472869579,9.71343070964905
"140",700,"interpolated",0,11.348,11.229,11.466,0.999,0.998,0.999,"Hawai'i Island","13",10.3009297609846,0.22655653913474,10.8461656340211,9.75569388794796
"141",800,"interpolated",0,11.474,11.364,11.585,0.999,0.999,0.999,"Hawai'i Island","13",10.5434080824862,0.227447792199218,11.0907888644474,9.9960273005251
"142",900,"interpolated",0,11.574,11.472,11.676,0.999,0.999,0.999,"Hawai'i Island","13",10.5911326167901,0.228217874860491,11.1403666963596,10.0418985372206
"143",1000,"interpolated",0,11.654,11.561,11.747,0.999,0.999,0.999,"Hawai'i Island","13",10.7134117960525,0.228612021893555,11.2635944384068,10.1632291536982
"144",1,"interpolated",0,1,1,1,0.329,0.324,0.334,"Hawai'i Island","14",1.01649454053744,0.228610346937354,1.56667315190586,0.466315929169024
"145",100,"interpolated",0,6.088,5.973,6.203,0.991,0.99,0.992,"Hawai'i Island","14",7.49377841676041,0.228208113534343,8.04298900451101,6.94456782900982
"146",200,"interpolated",0,6.8,6.637,6.964,0.994,0.994,0.995,"Hawai'i Island","14",8.7047518780852,0.2274337170682,9.25209878653125,8.15740496963915
"147",300,"interpolated",0,7.266,7.083,7.449,0.996,0.996,0.996,"Hawai'i Island","14",9.19690075195356,0.226542807564076,9.74210357829484,8.65169792561228
"148",400,"interpolated",0,7.588,7.398,7.778,0.997,0.997,0.998,"Hawai'i Island","14",9.73996365266954,0.225809347167322,10.2834013173373,9.19652598800176
"149",500,"interpolated",0,7.819,7.627,8.011,0.998,0.998,0.998,"Hawai'i Island","14",9.88842950538511,0.225530015791725,10.4311949251156,9.34566408565461
"150",600,"interpolated",0,7.99,7.796,8.183,0.999,0.998,0.999,"Hawai'i Island","14",10.2568889983035,0.225817916851137,10.8003472869579,9.71343070964905
"151",700,"interpolated",0,8.12,7.925,8.315,0.999,0.999,0.999,"Hawai'i Island","14",10.3009297609846,0.22655653913474,10.8461656340211,9.75569388794796
"152",800,"interpolated",0,8.222,8.024,8.42,0.999,0.999,0.999,"Hawai'i Island","14",10.5434080824862,0.227447792199218,11.0907888644474,9.9960273005251
"153",900,"interpolated",0,8.303,8.103,8.504,0.999,0.999,0.999,"Hawai'i Island","14",10.5911326167901,0.228217874860491,11.1403666963596,10.0418985372206
"154",1000,"interpolated",0,8.37,8.166,8.575,0.999,0.999,1,"Hawai'i Island","14",10.7134117960525,0.228612021893555,11.2635944384068,10.1632291536982
"155",1,"interpolated",0,1,1,1,0.35,0.338,0.363,"Hawai'i Island","15",1.01649454053744,0.228610346937354,1.56667315190586,0.466315929169024
"156",100,"interpolated",0,8.285,8.142,8.428,0.989,0.988,0.99,"Hawai'i Island","15",7.49377841676041,0.228208113534343,8.04298900451101,6.94456782900982
"157",200,"interpolated",0,8.976,8.798,9.153,0.996,0.995,0.996,"Hawai'i Island","15",8.7047518780852,0.2274337170682,9.25209878653125,8.15740496963915
"158",300,"interpolated",0,9.31,9.125,9.495,0.997,0.997,0.998,"Hawai'i Island","15",9.19690075195356,0.226542807564076,9.74210357829484,8.65169792561228
"159",400,"interpolated",0,9.516,9.337,9.696,0.998,0.998,0.999,"Hawai'i Island","15",9.73996365266954,0.225809347167322,10.2834013173373,9.19652598800176
"160",500,"interpolated",0,9.655,9.487,9.823,0.999,0.999,0.999,"Hawai'i Island","15",9.88842950538511,0.225530015791725,10.4311949251156,9.34566408565461
"161",600,"interpolated",0,9.752,9.598,9.905,0.999,0.999,0.999,"Hawai'i Island","15",10.2568889983035,0.225817916851137,10.8003472869579,9.71343070964905
"162",700,"interpolated",0,9.82,9.682,9.958,0.999,0.999,1,"Hawai'i Island","15",10.3009297609846,0.22655653913474,10.8461656340211,9.75569388794796
"163",800,"interpolated",0,9.869,9.747,9.991,1,0.999,1,"Hawai'i Island","15",10.5434080824862,0.227447792199218,11.0907888644474,9.9960273005251
"164",900,"interpolated",0,9.904,9.797,10.011,1,1,1,"Hawai'i Island","15",10.5911326167901,0.228217874860491,11.1403666963596,10.0418985372206
"165",1000,"interpolated",0,9.93,9.837,10.022,1,1,1,"Hawai'i Island","15",10.7134117960525,0.228612021893555,11.2635944384068,10.1632291536982
"166",1,"interpolated",0,1,1,1,0.356,0.351,0.361,"Hawai'i Island","16",1.01649454053744,0.228610346937354,1.56667315190586,0.466315929169024
"167",100,"interpolated",0,5.784,5.621,5.947,0.982,0.981,0.983,"Hawai'i Island","16",7.49377841676041,0.228208113534343,8.04298900451101,6.94456782900982
"168",200,"interpolated",0,7.069,6.875,7.262,0.991,0.99,0.991,"Hawai'i Island","16",8.7047518780852,0.2274337170682,9.25209878653125,8.15740496963915
"169",300,"interpolated",0,7.769,7.571,7.966,0.995,0.994,0.995,"Hawai'i Island","16",9.19690075195356,0.226542807564076,9.74210357829484,8.65169792561228
"170",400,"interpolated",0,8.192,8.006,8.377,0.997,0.996,0.997,"Hawai'i Island","16",9.73996365266954,0.225809347167322,10.2834013173373,9.19652598800176
"171",500,"interpolated",0,8.462,8.295,8.628,0.998,0.998,0.998,"Hawai'i Island","16",9.88842950538511,0.225530015791725,10.4311949251156,9.34566408565461
"172",600,"interpolated",0,8.639,8.494,8.783,0.999,0.998,0.999,"Hawai'i Island","16",10.2568889983035,0.225817916851137,10.8003472869579,9.71343070964905
