"geo_entity2","index","value","PlotID","Iteration"
"Maui Nui","beta_S_PIE",2.45104566890852,"364",5
"Maui Nui","beta_S_PIE",1.68757509182126,"439",5
"Maui Nui","beta_S_PIE",4.69179650735858,"525",5
"O'ahu Island","beta_S_PIE",2.1274854045338,"1",5
"O'ahu Island","beta_S_PIE",1.79517736368751,"141",5
"O'ahu Island","beta_S_PIE",4.47227039749231,"285",5
"O'ahu Island","beta_S_PIE",5.31804260692602,"297",5
"O'ahu Island","beta_S_PIE",1.99954315787486,"319",5
"O'ahu Island","beta_S_PIE",2.42525919304091,"359",5
"O'ahu Island","beta_S_PIE",3.55838451358276,"437",5
"O'ahu Island","beta_S_PIE",4.68498137472163,"438",5
"O'ahu Island","beta_S_PIE",6.21449494705506,"468",5
"O'ahu Island","beta_S_PIE",7.73286914265198,"524",5
"Hawai'i Island","beta_S",9,"88",6
"Hawai'i Island","beta_S",5.4,"233",6
"Hawai'i Island","beta_S",9,"247",6
"Hawai'i Island","beta_S",3.375,"290",6
"Hawai'i Island","beta_S",5.4,"351",6
"Hawai'i Island","beta_S",6.75,"361",6
"Hawai'i Island","beta_S",9,"379",6
"Hawai'i Island","beta_S",3.85714285714286,"381",6
"Hawai'i Island","beta_S",13.5,"453",6
"Hawai'i Island","beta_S",27,"491",6
"Kaua'i Island","beta_S",4,"195",6
"Kaua'i Island","beta_S",2.31578947368421,"196",6
"Kaua'i Island","beta_S",5.5,"230",6
"Kaua'i Island","beta_S",2.75,"287",6
"Kaua'i Island","beta_S",14.6666666666667,"304",6
"Kaua'i Island","beta_S",14.6666666666667,"327",6
"Kaua'i Island","beta_S",22,"337",6
"Kaua'i Island","beta_S",11,"341",6
"Kaua'i Island","beta_S",14.6666666666667,"409",6
"Kaua'i Island","beta_S",14.6666666666667,"462",6
"Maui Nui","beta_S",7.33333333333333,"22",6
"Maui Nui","beta_S",4.4,"29",6
"Maui Nui","beta_S",7.33333333333333,"142",6
"Maui Nui","beta_S",4.4,"148",6
"Maui Nui","beta_S",4.4,"171",6
"Maui Nui","beta_S",4.4,"176",6
"Maui Nui","beta_S",7.33333333333333,"348",6
"Maui Nui","beta_S",11,"377",6
"Maui Nui","beta_S",5.5,"439",6
"Maui Nui","beta_S",11,"452",6
"O'ahu Island","beta_S",3.45454545454545,"141",6
"O'ahu Island","beta_S",2.71428571428571,"143",6
"O'ahu Island","beta_S",3.45454545454545,"173",6
"O'ahu Island","beta_S",6.33333333333333,"319",6
"O'ahu Island","beta_S",9.5,"342",6
"O'ahu Island","beta_S",6.33333333333333,"344",6
"O'ahu Island","beta_S",7.6,"437",6
"O'ahu Island","beta_S",12.6666666666667,"440",6
"O'ahu Island","beta_S",19,"464",6
"O'ahu Island","beta_S",38,"524",6
"Hawai'i Island","beta_S_PIE",1.70220819610586,"88",6
"Hawai'i Island","beta_S_PIE",1.30673429092964,"233",6
"Hawai'i Island","beta_S_PIE",4.19349228353091,"247",6
"Hawai'i Island","beta_S_PIE",2.29346139244754,"290",6
"Hawai'i Island","beta_S_PIE",2.88556328604079,"351",6
"Hawai'i Island","beta_S_PIE",2.56972353042753,"361",6
"Hawai'i Island","beta_S_PIE",2.14148215977391,"379",6
"Hawai'i Island","beta_S_PIE",2.86951013698679,"381",6
"Hawai'i Island","beta_S_PIE",3.62855550597899,"453",6
"Hawai'i Island","beta_S_PIE",4.51652574700089,"491",6
"Kaua'i Island","beta_S_PIE",0.86797208496892,"195",6
"Kaua'i Island","beta_S_PIE",0.468586336386089,"196",6
"Kaua'i Island","beta_S_PIE",1.28866111018189,"230",6
"Kaua'i Island","beta_S_PIE",0.611261066082681,"287",6
"Kaua'i Island","beta_S_PIE",1.96338820425261,"304",6
"Kaua'i Island","beta_S_PIE",3.49890565823366,"327",6
"Kaua'i Island","beta_S_PIE",3.77522295181798,"337",6
