"Iteration","geo_entity2","PlotID","Plot_Area","min_dist_km","r_Arid","r_Elev"
4,"Kaua'i Island",460,168.11,1.05750938201913,0.753941032157194,1063.26432800293
4,"Kaua'i Island",223,1000,1.05750938201913,0.753941032157194,1063.26432800293
5,"Kaua'i Island",295,1000,1.14076675791476,0.64530383574957,1063.26432800293
5,"Kaua'i Island",195,1000,1.14076675791476,0.64530383574957,1063.26432800293
5,"Kaua'i Island",308,672.45,1.14076675791476,0.64530383574957,1063.26432800293
5,"Kaua'i Island",287,1000,1.14076675791476,0.64530383574957,1063.26432800293
5,"Kaua'i Island",218,1000,1.14076675791476,0.64530383574957,1063.26432800293
5,"Kaua'i Island",304,336.23,1.14076675791476,0.64530383574957,1063.26432800293
5,"Kaua'i Island",196,1000,1.14076675791476,0.64530383574957,1063.26432800293
5,"Kaua'i Island",341,504.34,1.14076675791476,0.64530383574957,1063.26432800293
5,"Kaua'i Island",409,504.34,1.14076675791476,0.64530383574957,1063.26432800293
5,"Kaua'i Island",460,168.11,1.14076675791476,0.64530383574957,1063.26432800293
6,"Kaua'i Island",337,672.45,1.14076675791476,0.753941032157194,1063.26432800293
6,"Kaua'i Island",460,168.11,1.14076675791476,0.753941032157194,1063.26432800293
6,"Kaua'i Island",304,336.23,1.14076675791476,0.753941032157194,1063.26432800293
6,"Kaua'i Island",409,504.34,1.14076675791476,0.753941032157194,1063.26432800293
6,"Kaua'i Island",454,336.23,1.14076675791476,0.753941032157194,1063.26432800293
6,"Kaua'i Island",287,1000,1.14076675791476,0.753941032157194,1063.26432800293
6,"Kaua'i Island",308,672.45,1.14076675791476,0.753941032157194,1063.26432800293
6,"Kaua'i Island",295,1000,1.14076675791476,0.753941032157194,1063.26432800293
6,"Kaua'i Island",218,1000,1.14076675791476,0.753941032157194,1063.26432800293
6,"Kaua'i Island",230,1000,1.14076675791476,0.753941032157194,1063.26432800293
7,"Kaua'i Island",460,168.11,1.73659327482025,1.64836728350157,1063.26432800293
7,"Kaua'i Island",287,1000,1.73659327482025,1.64836728350157,1063.26432800293
7,"Kaua'i Island",230,1000,1.73659327482025,1.64836728350157,1063.26432800293
7,"Kaua'i Island",337,672.45,1.73659327482025,1.64836728350157,1063.26432800293
7,"Kaua'i Island",195,1000,1.73659327482025,1.64836728350157,1063.26432800293
7,"Kaua'i Island",341,504.34,1.73659327482025,1.64836728350157,1063.26432800293
7,"Kaua'i Island",218,1000,1.73659327482025,1.64836728350157,1063.26432800293
7,"Kaua'i Island",480,504.34,1.73659327482025,1.64836728350157,1063.26432800293
7,"Kaua'i Island",304,336.23,1.73659327482025,1.64836728350157,1063.26432800293
7,"Kaua'i Island",196,1000,1.73659327482025,1.64836728350157,1063.26432800293
8,"Kaua'i Island",409,504.34,1.05750938201913,1.64836728350157,1043.69747161865
8,"Kaua'i Island",304,336.23,1.05750938201913,1.64836728350157,1043.69747161865
8,"Kaua'i Island",223,1000,1.05750938201913,1.64836728350157,1043.69747161865
8,"Kaua'i Island",480,504.34,1.05750938201913,1.64836728350157,1043.69747161865
8,"Kaua'i Island",308,672.45,1.05750938201913,1.64836728350157,1043.69747161865
8,"Kaua'i Island",287,1000,1.05750938201913,1.64836728350157,1043.69747161865
8,"Kaua'i Island",194,1000,1.05750938201913,1.64836728350157,1043.69747161865
8,"Kaua'i Island",341,504.34,1.05750938201913,1.64836728350157,1043.69747161865
8,"Kaua'i Island",195,1000,1.05750938201913,1.64836728350157,1043.69747161865
8,"Kaua'i Island",196,1000,1.05750938201913,1.64836728350157,1043.69747161865
9,"Kaua'i Island",480,504.34,2.34925168770688,1.75700447990919,1063.26432800293
9,"Kaua'i Island",454,336.23,2.34925168770688,1.75700447990919,1063.26432800293
9,"Kaua'i Island",460,168.11,2.34925168770688,1.75700447990919,1063.26432800293
9,"Kaua'i Island",287,1000,2.34925168770688,1.75700447990919,1063.26432800293
9,"Kaua'i Island",327,672.45,2.34925168770688,1.75700447990919,1063.26432800293
9,"Kaua'i Island",341,504.34,2.34925168770688,1.75700447990919,1063.26432800293
9,"Kaua'i Island",195,1000,2.34925168770688,1.75700447990919,1063.26432800293
9,"Kaua'i Island",308,672.45,2.34925168770688,1.75700447990919,1063.26432800293
9,"Kaua'i Island",196,1000,2.34925168770688,1.75700447990919,1063.26432800293
9,"Kaua'i Island",223,1000,2.34925168770688,1.75700447990919,1063.26432800293
10,"Kaua'i Island",218,1000,1.14076675791476,1.64836728350157,1063.26432800293
10,"Kaua'i Island",460,168.11,1.14076675791476,1.64836728350157,1063.26432800293
10,"Kaua'i Island",304,336.23,1.14076675791476,1.64836728350157,1063.26432800293
10,"Kaua'i Island",194,1000,1.14076675791476,1.64836728350157,1063.26432800293
10,"Kaua'i Island",409,504.34,1.14076675791476,1.64836728350157,1063.26432800293
10,"Kaua'i Island",337,672.45,1.14076675791476,1.64836728350157,1063.26432800293
10,"Kaua'i Island",341,504.34,1.14076675791476,1.64836728350157,1063.26432800293
10,"Kaua'i Island",480,504.34,1.14076675791476,1.64836728350157,1063.26432800293
10,"Kaua'i Island",195,1000,1.14076675791476,1.64836728350157,1063.26432800293
10,"Kaua'i Island",287,1000,1.14076675791476,1.64836728350157,1063.26432800293
11,"Kaua'i Island",460,168.11,1.14076675791476,1.75700447990919,1063.26432800293
11,"Kaua'i Island",480,504.34,1.14076675791476,1.75700447990919,1063.26432800293
11,"Kaua'i Island",196,1000,1.14076675791476,1.75700447990919,1063.26432800293
11,"Kaua'i Island",327,672.45,1.14076675791476,1.75700447990919,1063.26432800293
11,"Kaua'i Island",409,504.34,1.14076675791476,1.75700447990919,1063.26432800293
11,"Kaua'i Island",341,504.34,1.14076675791476,1.75700447990919,1063.26432800293
11,"Kaua'i Island",195,1000,1.14076675791476,1.75700447990919,1063.26432800293
11,"Kaua'i Island",308,672.45,1.14076675791476,1.75700447990919,1063.26432800293
11,"Kaua'i Island",454,336.23,1.14076675791476,1.75700447990919,1063.26432800293
11,"Kaua'i Island",287,1000,1.14076675791476,1.75700447990919,1063.26432800293
12,"Kaua'i Island",480,504.34,3.91040981131921,1.75700447990919,1016.5153427124
12,"Kaua'i Island",194,1000,3.91040981131921,1.75700447990919,1016.5153427124
12,"Kaua'i Island",341,504.34,3.91040981131921,1.75700447990919,1016.5153427124
12,"Kaua'i Island",454,336.23,3.91040981131921,1.75700447990919,1016.5153427124
12,"Kaua'i Island",327,672.45,3.91040981131921,1.75700447990919,1016.5153427124
12,"Kaua'i Island",409,504.34,3.91040981131921,1.75700447990919,1016.5153427124
12,"Kaua'i Island",218,1000,3.91040981131921,1.75700447990919,1016.5153427124
12,"Kaua'i Island",304,336.23,3.91040981131921,1.75700447990919,1016.5153427124
12,"Kaua'i Island",223,1000,3.91040981131921,1.75700447990919,1016.5153427124
12,"Kaua'i Island",295,1000,3.91040981131921,1.75700447990919,1016.5153427124
13,"Kaua'i Island",460,168.11,1.14076675791476,1.75700447990919,1063.26432800293
13,"Kaua'i Island",454,336.23,1.14076675791476,1.75700447990919,1063.26432800293
13,"Kaua'i Island",195,1000,1.14076675791476,1.75700447990919,1063.26432800293
13,"Kaua'i Island",287,1000,1.14076675791476,1.75700447990919,1063.26432800293
13,"Kaua'i Island",409,504.34,1.14076675791476,1.75700447990919,1063.26432800293
13,"Kaua'i Island",327,672.45,1.14076675791476,1.75700447990919,1063.26432800293
13,"Kaua'i Island",308,672.45,1.14076675791476,1.75700447990919,1063.26432800293
13,"Kaua'i Island",480,504.34,1.14076675791476,1.75700447990919,1063.26432800293
13,"Kaua'i Island",230,1000,1.14076675791476,1.75700447990919,1063.26432800293
13,"Kaua'i Island",196,1000,1.14076675791476,1.75700447990919,1063.26432800293
14,"Kaua'i Island",223,1000,2.84783733203871,1.64836728350157,938.237369537354
14,"Kaua'i Island",230,1000,2.84783733203871,1.64836728350157,938.237369537354
14,"Kaua'i Island",460,168.11,2.84783733203871,1.64836728350157,938.237369537354
14,"Kaua'i Island",196,1000,2.84783733203871,1.64836728350157,938.237369537354
14,"Kaua'i Island",327,672.45,2.84783733203871,1.64836728350157,938.237369537354
14,"Kaua'i Island",304,336.23,2.84783733203871,1.64836728350157,938.237369537354
14,"Kaua'i Island",341,504.34,2.84783733203871,1.64836728350157,938.237369537354
14,"Kaua'i Island",462,336.23,2.84783733203871,1.64836728350157,938.237369537354
14,"Kaua'i Island",480,504.34,2.84783733203871,1.64836728350157,938.237369537354
14,"Kaua'i Island",282,1000,2.84783733203871,1.64836728350157,938.237369537354
15,"Kaua'i Island",295,1000,1.73659327482025,0.753941032157194,877.657150268555
15,"Kaua'i Island",454,336.23,1.73659327482025,0.753941032157194,877.657150268555
15,"Kaua'i Island",218,1000,1.73659327482025,0.753941032157194,877.657150268555
15,"Kaua'i Island",230,1000,1.73659327482025,0.753941032157194,877.657150268555
15,"Kaua'i Island",223,1000,1.73659327482025,0.753941032157194,877.657150268555
15,"Kaua'i Island",196,1000,1.73659327482025,0.753941032157194,877.657150268555
15,"Kaua'i Island",304,336.23,1.73659327482025,0.753941032157194,877.657150268555
15,"Kaua'i Island",195,1000,1.73659327482025,0.753941032157194,877.657150268555
15,"Kaua'i Island",460,168.11,1.73659327482025,0.753941032157194,877.657150268555
15,"Kaua'i Island",341,504.34,1.73659327482025,0.753941032157194,877.657150268555
16,"Kaua'i Island",304,336.23,2.77861254395865,1.75700447990919,934.226181030271
16,"Kaua'i Island",295,1000,2.77861254395865,1.75700447990919,934.226181030271
16,"Kaua'i Island",341,504.34,2.77861254395865,1.75700447990919,934.226181030271
16,"Kaua'i Island",218,1000,2.77861254395865,1.75700447990919,934.226181030271
16,"Kaua'i Island",196,1000,2.77861254395865,1.75700447990919,934.226181030271
16,"Kaua'i Island",480,504.34,2.77861254395865,1.75700447990919,934.226181030271
16,"Kaua'i Island",287,1000,2.77861254395865,1.75700447990919,934.226181030271
16,"Kaua'i Island",454,336.23,2.77861254395865,1.75700447990919,934.226181030271
16,"Kaua'i Island",230,1000,2.77861254395865,1.75700447990919,934.226181030271
16,"Kaua'i Island",327,672.45,2.77861254395865,1.75700447990919,934.226181030271
17,"Kaua'i Island",282,1000,2.77861254395865,1.64836728350157,1043.69747161865
17,"Kaua'i Island",341,504.34,2.77861254395865,1.64836728350157,1043.69747161865
17,"Kaua'i Island",196,1000,2.77861254395865,1.64836728350157,1043.69747161865
17,"Kaua'i Island",480,504.34,2.77861254395865,1.64836728350157,1043.69747161865
17,"Kaua'i Island",223,1000,2.77861254395865,1.64836728350157,1043.69747161865
17,"Kaua'i Island",218,1000,2.77861254395865,1.64836728350157,1043.69747161865
17,"Kaua'i Island",287,1000,2.77861254395865,1.64836728350157,1043.69747161865
17,"Kaua'i Island",304,336.23,2.77861254395865,1.64836728350157,1043.69747161865
17,"Kaua'i Island",327,672.45,2.77861254395865,1.64836728350157,1043.69747161865
17,"Kaua'i Island",230,1000,2.77861254395865,1.64836728350157,1043.69747161865
18,"Kaua'i Island",295,1000,1.05750938201913,1.64836728350157,1016.5153427124
18,"Kaua'i Island",341,504.34,1.05750938201913,1.64836728350157,1016.5153427124
18,"Kaua'i Island",218,1000,1.05750938201913,1.64836728350157,1016.5153427124
18,"Kaua'i Island",480,504.34,1.05750938201913,1.64836728350157,1016.5153427124
18,"Kaua'i Island",194,1000,1.05750938201913,1.64836728350157,1016.5153427124
18,"Kaua'i Island",308,672.45,1.05750938201913,1.64836728350157,1016.5153427124
18,"Kaua'i Island",230,1000,1.05750938201913,1.64836728350157,1016.5153427124
18,"Kaua'i Island",409,504.34,1.05750938201913,1.64836728350157,1016.5153427124
18,"Kaua'i Island",304,336.23,1.05750938201913,1.64836728350157,1016.5153427124
18,"Kaua'i Island",223,1000,1.05750938201913,1.64836728350157,1016.5153427124
19,"Kaua'i Island",282,1000,1.05750938201913,1.75700447990919,1016.5153427124
19,"Kaua'i Island",196,1000,1.05750938201913,1.75700447990919,1016.5153427124
19,"Kaua'i Island",195,1000,1.05750938201913,1.75700447990919,1016.5153427124
19,"Kaua'i Island",337,672.45,1.05750938201913,1.75700447990919,1016.5153427124
19,"Kaua'i Island",480,504.34,1.05750938201913,1.75700447990919,1016.5153427124
19,"Kaua'i Island",454,336.23,1.05750938201913,1.75700447990919,1016.5153427124
19,"Kaua'i Island",304,336.23,1.05750938201913,1.75700447990919,1016.5153427124
19,"Kaua'i Island",308,672.45,1.05750938201913,1.75700447990919,1016.5153427124
19,"Kaua'i Island",194,1000,1.05750938201913,1.75700447990919,1016.5153427124
19,"Kaua'i Island",223,1000,1.05750938201913,1.75700447990919,1016.5153427124
20,"Kaua'i Island",460,168.11,1.73659327482025,0.753941032157194,877.657150268555
20,"Kaua'i Island",218,1000,1.73659327482025,0.753941032157194,877.657150268555
20,"Kaua'i Island",337,672.45,1.73659327482025,0.753941032157194,877.657150268555
20,"Kaua'i Island",341,504.34,1.73659327482025,0.753941032157194,877.657150268555
20,"Kaua'i Island",223,1000,1.73659327482025,0.753941032157194,877.657150268555
20,"Kaua'i Island",282,1000,1.73659327482025,0.753941032157194,877.657150268555
20,"Kaua'i Island",230,1000,1.73659327482025,0.753941032157194,877.657150268555
20,"Kaua'i Island",195,1000,1.73659327482025,0.753941032157194,877.657150268555
20,"Kaua'i Island",454,336.23,1.73659327482025,0.753941032157194,877.657150268555
20,"Kaua'i Island",196,1000,1.73659327482025,0.753941032157194,877.657150268555
21,"Kaua'i Island",409,504.34,1.14076675791476,0.614578017798718,1063.26432800293
21,"Kaua'i Island",196,1000,1.14076675791476,0.614578017798718,1063.26432800293
21,"Kaua'i Island",295,1000,1.14076675791476,0.614578017798718,1063.26432800293
21,"Kaua'i Island",223,1000,1.14076675791476,0.614578017798718,1063.26432800293
21,"Kaua'i Island",337,672.45,1.14076675791476,0.614578017798718,1063.26432800293
21,"Kaua'i Island",460,168.11,1.14076675791476,0.614578017798718,1063.26432800293
21,"Kaua'i Island",195,1000,1.14076675791476,0.614578017798718,1063.26432800293
21,"Kaua'i Island",341,504.34,1.14076675791476,0.614578017798718,1063.26432800293
21,"Kaua'i Island",282,1000,1.14076675791476,0.614578017798718,1063.26432800293
21,"Kaua'i Island",287,1000,1.14076675791476,0.614578017798718,1063.26432800293
22,"Kaua'i Island",304,336.23,1.14076675791476,1.64836728350157,1043.69747161865
22,"Kaua'i Island",341,504.34,1.14076675791476,1.64836728350157,1043.69747161865
22,"Kaua'i Island",480,504.34,1.14076675791476,1.64836728350157,1043.69747161865
22,"Kaua'i Island",194,1000,1.14076675791476,1.64836728350157,1043.69747161865
22,"Kaua'i Island",409,504.34,1.14076675791476,1.64836728350157,1043.69747161865
22,"Kaua'i Island",195,1000,1.14076675791476,1.64836728350157,1043.69747161865
22,"Kaua'i Island",337,672.45,1.14076675791476,1.64836728350157,1043.69747161865
22,"Kaua'i Island",287,1000,1.14076675791476,1.64836728350157,1043.69747161865
22,"Kaua'i Island",230,1000,1.14076675791476,1.64836728350157,1043.69747161865
22,"Kaua'i Island",223,1000,1.14076675791476,1.64836728350157,1043.69747161865
23,"Kaua'i Island",308,672.45,1.73659327482025,0.753941032157194,1063.26432800293
23,"Kaua'i Island",454,336.23,1.73659327482025,0.753941032157194,1063.26432800293
23,"Kaua'i Island",230,1000,1.73659327482025,0.753941032157194,1063.26432800293
23,"Kaua'i Island",295,1000,1.73659327482025,0.753941032157194,1063.26432800293
23,"Kaua'i Island",218,1000,1.73659327482025,0.753941032157194,1063.26432800293
23,"Kaua'i Island",287,1000,1.73659327482025,0.753941032157194,1063.26432800293
23,"Kaua'i Island",327,672.45,1.73659327482025,0.753941032157194,1063.26432800293
23,"Kaua'i Island",196,1000,1.73659327482025,0.753941032157194,1063.26432800293
23,"Kaua'i Island",195,1000,1.73659327482025,0.753941032157194,1063.26432800293
23,"Kaua'i Island",460,168.11,1.73659327482025,0.753941032157194,1063.26432800293
24,"Kaua'i Island",196,1000,1.14076675791476,0.614578017798718,1063.26432800293
24,"Kaua'i Island",409,504.34,1.14076675791476,0.614578017798718,1063.26432800293
24,"Kaua'i Island",195,1000,1.14076675791476,0.614578017798718,1063.26432800293
24,"Kaua'i Island",460,168.11,1.14076675791476,0.614578017798718,1063.26432800293
24,"Kaua'i Island",327,672.45,1.14076675791476,0.614578017798718,1063.26432800293
24,"Kaua'i Island",295,1000,1.14076675791476,0.614578017798718,1063.26432800293
24,"Kaua'i Island",230,1000,1.14076675791476,0.614578017798718,1063.26432800293
24,"Kaua'i Island",287,1000,1.14076675791476,0.614578017798718,1063.26432800293
24,"Kaua'i Island",282,1000,1.14076675791476,0.614578017798718,1063.26432800293
24,"Kaua'i Island",308,672.45,1.14076675791476,0.614578017798718,1063.26432800293
25,"Kaua'i Island",308,672.45,1.05750938201913,0.372703793165565,1036.08219909668
25,"Kaua'i Island",460,168.11,1.05750938201913,0.372703793165565,1036.08219909668
25,"Kaua'i Island",194,1000,1.05750938201913,0.372703793165565,1036.08219909668
25,"Kaua'i Island",327,672.45,1.05750938201913,0.372703793165565,1036.08219909668
25,"Kaua'i Island",304,336.23,1.05750938201913,0.372703793165565,1036.08219909668
25,"Kaua'i Island",195,1000,1.05750938201913,0.372703793165565,1036.08219909668
25,"Kaua'i Island",454,336.23,1.05750938201913,0.372703793165565,1036.08219909668
25,"Kaua'i Island",196,1000,1.05750938201913,0.372703793165565,1036.08219909668
25,"Kaua'i Island",282,1000,1.05750938201913,0.372703793165565,1036.08219909668
25,"Kaua'i Island",295,1000,1.05750938201913,0.372703793165565,1036.08219909668
26,"Kaua'i Island",282,1000,1.05750938201913,0.753941032157194,1036.08219909668
26,"Kaua'i Island",196,1000,1.05750938201913,0.753941032157194,1036.08219909668
26,"Kaua'i Island",460,168.11,1.05750938201913,0.753941032157194,1036.08219909668
26,"Kaua'i Island",454,336.23,1.05750938201913,0.753941032157194,1036.08219909668
26,"Kaua'i Island",230,1000,1.05750938201913,0.753941032157194,1036.08219909668
26,"Kaua'i Island",327,672.45,1.05750938201913,0.753941032157194,1036.08219909668
26,"Kaua'i Island",308,672.45,1.05750938201913,0.753941032157194,1036.08219909668
26,"Kaua'i Island",341,504.34,1.05750938201913,0.753941032157194,1036.08219909668
26,"Kaua'i Island",218,1000,1.05750938201913,0.753941032157194,1036.08219909668
26,"Kaua'i Island",194,1000,1.05750938201913,0.753941032157194,1036.08219909668
27,"Kaua'i Island",409,504.34,1.14076675791476,1.75700447990919,859.550384521482
27,"Kaua'i Island",337,672.45,1.14076675791476,1.75700447990919,859.550384521482
27,"Kaua'i Island",304,336.23,1.14076675791476,1.75700447990919,859.550384521482
27,"Kaua'i Island",282,1000,1.14076675791476,1.75700447990919,859.550384521482
27,"Kaua'i Island",287,1000,1.14076675791476,1.75700447990919,859.550384521482
27,"Kaua'i Island",480,504.34,1.14076675791476,1.75700447990919,859.550384521482
27,"Kaua'i Island",454,336.23,1.14076675791476,1.75700447990919,859.550384521482
27,"Kaua'i Island",194,1000,1.14076675791476,1.75700447990919,859.550384521482
27,"Kaua'i Island",196,1000,1.14076675791476,1.75700447990919,859.550384521482
27,"Kaua'i Island",230,1000,1.14076675791476,1.75700447990919,859.550384521482
28,"Kaua'i Island",341,504.34,1.14076675791476,1.75700447990919,1043.69747161865
28,"Kaua'i Island",480,504.34,1.14076675791476,1.75700447990919,1043.69747161865
28,"Kaua'i Island",287,1000,1.14076675791476,1.75700447990919,1043.69747161865
28,"Kaua'i Island",454,336.23,1.14076675791476,1.75700447990919,1043.69747161865
28,"Kaua'i Island",195,1000,1.14076675791476,1.75700447990919,1043.69747161865
28,"Kaua'i Island",194,1000,1.14076675791476,1.75700447990919,1043.69747161865
28,"Kaua'i Island",223,1000,1.14076675791476,1.75700447990919,1043.69747161865
28,"Kaua'i Island",282,1000,1.14076675791476,1.75700447990919,1043.69747161865
28,"Kaua'i Island",409,504.34,1.14076675791476,1.75700447990919,1043.69747161865
28,"Kaua'i Island",218,1000,1.14076675791476,1.75700447990919,1043.69747161865
29,"Kaua'i Island",308,672.45,1.14076675791476,1.75700447990919,859.550384521482
29,"Kaua'i Island",337,672.45,1.14076675791476,1.75700447990919,859.550384521482
29,"Kaua'i Island",196,1000,1.14076675791476,1.75700447990919,859.550384521482
29,"Kaua'i Island",409,504.34,1.14076675791476,1.75700447990919,859.550384521482
29,"Kaua'i Island",287,1000,1.14076675791476,1.75700447990919,859.550384521482
29,"Kaua'i Island",295,1000,1.14076675791476,1.75700447990919,859.550384521482
29,"Kaua'i Island",454,336.23,1.14076675791476,1.75700447990919,859.550384521482
29,"Kaua'i Island",282,1000,1.14076675791476,1.75700447990919,859.550384521482
29,"Kaua'i Island",480,504.34,1.14076675791476,1.75700447990919,859.550384521482
29,"Kaua'i Island",327,672.45,1.14076675791476,1.75700447990919,859.550384521482
30,"Kaua'i Island",409,504.34,1.05750938201913,1.64836728350157,838.583892822263
30,"Kaua'i Island",230,1000,1.05750938201913,1.64836728350157,838.583892822263
30,"Kaua'i Island",304,336.23,1.05750938201913,1.64836728350157,838.583892822263
30,"Kaua'i Island",196,1000,1.05750938201913,1.64836728350157,838.583892822263
30,"Kaua'i Island",327,672.45,1.05750938201913,1.64836728350157,838.583892822263
30,"Kaua'i Island",218,1000,1.05750938201913,1.64836728350157,838.583892822263
30,"Kaua'i Island",480,504.34,1.05750938201913,1.64836728350157,838.583892822263
30,"Kaua'i Island",308,672.45,1.05750938201913,1.64836728350157,838.583892822263
30,"Kaua'i Island",194,1000,1.05750938201913,1.64836728350157,838.583892822263
30,"Kaua'i Island",287,1000,1.05750938201913,1.64836728350157,838.583892822263
31,"Kaua'i Island",460,168.11,1.05750938201913,0.753941032157194,1036.08219909668
31,"Kaua'i Island",454,336.23,1.05750938201913,0.753941032157194,1036.08219909668
31,"Kaua'i Island",308,672.45,1.05750938201913,0.753941032157194,1036.08219909668
31,"Kaua'i Island",194,1000,1.05750938201913,0.753941032157194,1036.08219909668
31,"Kaua'i Island",218,1000,1.05750938201913,0.753941032157194,1036.08219909668
31,"Kaua'i Island",196,1000,1.05750938201913,0.753941032157194,1036.08219909668
31,"Kaua'i Island",327,672.45,1.05750938201913,0.753941032157194,1036.08219909668
31,"Kaua'i Island",230,1000,1.05750938201913,0.753941032157194,1036.08219909668
31,"Kaua'i Island",409,504.34,1.05750938201913,0.753941032157194,1036.08219909668
31,"Kaua'i Island",337,672.45,1.05750938201913,0.753941032157194,1036.08219909668
32,"Kaua'i Island",337,672.45,1.14076675791476,1.64836728350157,1063.26432800293
32,"Kaua'i Island",287,1000,1.14076675791476,1.64836728350157,1063.26432800293
32,"Kaua'i Island",460,168.11,1.14076675791476,1.64836728350157,1063.26432800293
32,"Kaua'i Island",409,504.34,1.14076675791476,1.64836728350157,1063.26432800293
32,"Kaua'i Island",341,504.34,1.14076675791476,1.64836728350157,1063.26432800293
32,"Kaua'i Island",308,672.45,1.14076675791476,1.64836728350157,1063.26432800293
32,"Kaua'i Island",480,504.34,1.14076675791476,1.64836728350157,1063.26432800293
32,"Kaua'i Island",223,1000,1.14076675791476,1.64836728350157,1063.26432800293
32,"Kaua'i Island",304,336.23,1.14076675791476,1.64836728350157,1063.26432800293
32,"Kaua'i Island",196,1000,1.14076675791476,1.64836728350157,1063.26432800293
33,"Kaua'i Island",223,1000,1.14076675791476,1.75700447990919,1043.69747161865
33,"Kaua'i Island",454,336.23,1.14076675791476,1.75700447990919,1043.69747161865
33,"Kaua'i Island",480,504.34,1.14076675791476,1.75700447990919,1043.69747161865
33,"Kaua'i Island",218,1000,1.14076675791476,1.75700447990919,1043.69747161865
33,"Kaua'i Island",230,1000,1.14076675791476,1.75700447990919,1043.69747161865
33,"Kaua'i Island",337,672.45,1.14076675791476,1.75700447990919,1043.69747161865
33,"Kaua'i Island",287,1000,1.14076675791476,1.75700447990919,1043.69747161865
33,"Kaua'i Island",304,336.23,1.14076675791476,1.75700447990919,1043.69747161865
33,"Kaua'i Island",409,504.34,1.14076675791476,1.75700447990919,1043.69747161865
33,"Kaua'i Island",282,1000,1.14076675791476,1.75700447990919,1043.69747161865
34,"Kaua'i Island",230,1000,1.73659327482025,0.725451876898744,1007.48189544678
34,"Kaua'i Island",195,1000,1.73659327482025,0.725451876898744,1007.48189544678
34,"Kaua'i Island",304,336.23,1.73659327482025,0.725451876898744,1007.48189544678
34,"Kaua'i Island",196,1000,1.73659327482025,0.725451876898744,1007.48189544678
34,"Kaua'i Island",454,336.23,1.73659327482025,0.725451876898744,1007.48189544678
34,"Kaua'i Island",327,672.45,1.73659327482025,0.725451876898744,1007.48189544678
