"m","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL","geo_entity2","iteration"
1000,"interpolated",2,1.557,1.546,1.568,0.999,0.999,0.999,"Kaua'i Island",13
10000,"interpolated",2,1.558,1.547,1.569,1,1,1,"Kaua'i Island",13
1000,"interpolated",0,9.046,8.754,9.339,0.999,0.999,0.999,"Maui Nui",13
10000,"interpolated",0,10,9.999,10.001,1,1,1,"Maui Nui",13
1000,"interpolated",1,4.07,4.034,4.106,0.999,0.999,0.999,"Maui Nui",13
10000,"interpolated",1,4.087,4.051,4.123,1,1,1,"Maui Nui",13
1000,"interpolated",2,3.247,3.203,3.291,0.999,0.999,0.999,"Maui Nui",13
10000,"interpolated",2,3.254,3.21,3.298,1,1,1,"Maui Nui",13
1000,"interpolated",0,14.328,14.178,14.478,0.999,0.999,0.999,"O'ahu Island",13
10000,"interpolated",0,15,15,15,1,1,1,"O'ahu Island",13
1000,"interpolated",1,3.858,3.803,3.912,0.999,0.999,0.999,"O'ahu Island",13
10000,"interpolated",1,3.884,3.829,3.938,1,1,1,"O'ahu Island",13
1000,"interpolated",2,2.627,2.592,2.663,0.999,0.999,0.999,"O'ahu Island",13
10000,"interpolated",2,2.631,2.596,2.667,1,1,1,"O'ahu Island",13
1000,"interpolated",0,13.192,13.004,13.379,0.999,0.999,0.999,"Hawai'i Island",14
10000,"interpolated",0,14,14,14,1,1,1,"Hawai'i Island",14
1000,"interpolated",1,2.305,2.277,2.333,0.999,0.999,0.999,"Hawai'i Island",14
10000,"interpolated",1,2.319,2.291,2.348,1,1,1,"Hawai'i Island",14
1000,"interpolated",2,1.541,1.523,1.559,0.999,0.999,0.999,"Hawai'i Island",14
10000,"interpolated",2,1.542,1.524,1.559,1,1,1,"Hawai'i Island",14
1000,"interpolated",0,12.682,12.421,12.942,0.999,0.998,0.999,"Kaua'i Island",14
10000,"interpolated",0,14.943,14.765,15.12,1,1,1,"Kaua'i Island",14
1000,"interpolated",1,2.576,2.547,2.606,0.999,0.998,0.999,"Kaua'i Island",14
10000,"interpolated",1,2.593,2.563,2.623,1,1,1,"Kaua'i Island",14
1000,"interpolated",2,1.697,1.682,1.712,0.999,0.998,0.999,"Kaua'i Island",14
10000,"interpolated",2,1.698,1.683,1.713,1,1,1,"Kaua'i Island",14
1000,"interpolated",0,10.896,10.729,11.062,0.999,0.999,1,"Maui Nui",14
10000,"interpolated",0,11.901,11.714,12.089,1,1,1,"Maui Nui",14
1000,"interpolated",1,5.94,5.894,5.985,0.999,0.999,1,"Maui Nui",14
10000,"interpolated",1,5.969,5.923,6.015,1,1,1,"Maui Nui",14
1000,"interpolated",2,4.594,4.55,4.639,0.999,0.999,1,"Maui Nui",14
10000,"interpolated",2,4.609,4.565,4.654,1,1,1,"Maui Nui",14
1000,"interpolated",0,14.584,14.439,14.728,0.999,0.999,0.999,"O'ahu Island",14
10000,"interpolated",0,15,15,15,1,1,1,"O'ahu Island",14
1000,"interpolated",1,3.93,3.857,4.002,0.999,0.999,0.999,"O'ahu Island",14
10000,"interpolated",1,3.956,3.883,4.029,1,1,1,"O'ahu Island",14
1000,"interpolated",2,2.705,2.669,2.741,0.999,0.999,0.999,"O'ahu Island",14
10000,"interpolated",2,2.709,2.673,2.745,1,1,1,"O'ahu Island",14
1000,"interpolated",0,9.701,9.582,9.82,0.999,0.999,1,"Hawai'i Island",15
10000,"interpolated",0,10,10,10,1,1,1,"Hawai'i Island",15
1000,"interpolated",1,1.685,1.656,1.713,0.999,0.999,1,"Hawai'i Island",15
10000,"interpolated",1,1.692,1.663,1.72,1,1,1,"Hawai'i Island",15
1000,"interpolated",2,1.238,1.227,1.249,0.999,0.999,1,"Hawai'i Island",15
10000,"interpolated",2,1.239,1.228,1.25,1,1,1,"Hawai'i Island",15
1000,"interpolated",0,9.824,9.62,10.028,0.999,0.999,0.999,"Kaua'i Island",15
10000,"interpolated",0,11.913,11.732,12.093,1,1,1,"Kaua'i Island",15
1000,"interpolated",1,2.6,2.573,2.626,0.999,0.999,0.999,"Kaua'i Island",15
10000,"interpolated",1,2.613,2.586,2.639,1,1,1,"Kaua'i Island",15
1000,"interpolated",2,1.796,1.779,1.813,0.999,0.999,0.999,"Kaua'i Island",15
10000,"interpolated",2,1.797,1.78,1.814,1,1,1,"Kaua'i Island",15
1000,"interpolated",0,10.703,10.461,10.945,0.998,0.998,0.998,"Maui Nui",15
10000,"interpolated",0,12,11.997,12.002,1,1,1,"Maui Nui",15
1000,"interpolated",1,4.176,4.142,4.21,0.998,0.998,0.998,"Maui Nui",15
10000,"interpolated",1,4.198,4.164,4.232,1,1,1,"Maui Nui",15
1000,"interpolated",2,3.255,3.22,3.29,0.998,0.998,0.998,"Maui Nui",15
10000,"interpolated",2,3.262,3.226,3.297,1,1,1,"Maui Nui",15
1000,"interpolated",0,15.771,15.487,16.055,0.999,0.998,0.999,"O'ahu Island",15
10000,"interpolated",0,17.941,17.712,18.171,1,1,1,"O'ahu Island",15
1000,"interpolated",1,5.086,5.023,5.149,0.999,0.998,0.999,"O'ahu Island",15
10000,"interpolated",1,5.126,5.062,5.19,1,1,1,"O'ahu Island",15
1000,"interpolated",2,3.7,3.661,3.739,0.999,0.998,0.999,"O'ahu Island",15
10000,"interpolated",2,3.709,3.67,3.748,1,1,1,"O'ahu Island",15
1000,"interpolated",0,8.698,8.594,8.801,0.999,0.999,0.999,"Hawai'i Island",16
10000,"interpolated",0,9.99,9.979,10.002,1,1,1,"Hawai'i Island",16
1000,"interpolated",1,1.692,1.679,1.706,0.999,0.999,0.999,"Hawai'i Island",16
10000,"interpolated",1,1.7,1.686,1.713,1,1,1,"Hawai'i Island",16
1000,"interpolated",2,1.281,1.275,1.287,0.999,0.999,0.999,"Hawai'i Island",16
10000,"interpolated",2,1.281,1.275,1.288,1,1,1,"Hawai'i Island",16
1000,"interpolated",0,10.837,10.573,11.101,0.998,0.998,0.998,"Kaua'i Island",16
10000,"interpolated",0,12.989,12.94,13.038,1,1,1,"Kaua'i Island",16
1000,"interpolated",1,2.407,2.382,2.432,0.998,0.998,0.998,"Kaua'i Island",16
10000,"interpolated",1,2.42,2.395,2.446,1,1,1,"Kaua'i Island",16
1000,"interpolated",2,1.759,1.742,1.776,0.998,0.998,0.998,"Kaua'i Island",16
10000,"interpolated",2,1.76,1.744,1.777,1,1,1,"Kaua'i Island",16
1000,"interpolated",0,11.676,11.473,11.88,0.998,0.998,0.998,"Maui Nui",16
10000,"interpolated",0,14.724,14.457,14.991,1,1,1,"Maui Nui",16
1000,"interpolated",1,5.412,5.382,5.442,0.998,0.998,0.998,"Maui Nui",16
10000,"interpolated",1,5.446,5.416,5.476,1,1,1,"Maui Nui",16
1000,"interpolated",2,4.528,4.495,4.561,0.998,0.998,0.998,"Maui Nui",16
10000,"interpolated",2,4.542,4.509,4.575,1,1,1,"Maui Nui",16
1000,"interpolated",0,14.17,13.941,14.399,0.998,0.998,0.999,"O'ahu Island",16
10000,"interpolated",0,15.968,15.898,16.039,1,1,1,"O'ahu Island",16
1000,"interpolated",1,5.534,5.488,5.579,0.998,0.998,0.999,"O'ahu Island",16
10000,"interpolated",1,5.573,5.527,5.619,1,1,1,"O'ahu Island",16
1000,"interpolated",2,4.591,4.546,4.637,0.998,0.998,0.999,"O'ahu Island",16
10000,"interpolated",2,4.606,4.56,4.652,1,1,1,"O'ahu Island",16
1000,"interpolated",0,11.819,11.734,11.903,1,0.999,1,"Hawai'i Island",17
10000,"interpolated",0,12,12,12,1,1,1,"Hawai'i Island",17
1000,"interpolated",1,5.277,5.2,5.353,1,0.999,1,"Hawai'i Island",17
10000,"interpolated",1,5.304,5.227,5.381,1,1,1,"Hawai'i Island",17
1000,"interpolated",2,3.68,3.62,3.74,1,0.999,1,"Hawai'i Island",17
10000,"interpolated",2,3.689,3.628,3.749,1,1,1,"Hawai'i Island",17
1000,"interpolated",0,13.009,12.775,13.243,0.998,0.998,0.998,"Kaua'i Island",17
10000,"interpolated",0,15.981,15.947,16.015,1,1,1,"Kaua'i Island",17
1000,"interpolated",1,4.067,4.032,4.102,0.998,0.998,0.998,"Kaua'i Island",17
10000,"interpolated",1,4.096,4.06,4.131,1,1,1,"Kaua'i Island",17
1000,"interpolated",2,2.63,2.599,2.662,0.998,0.998,0.998,"Kaua'i Island",17
10000,"interpolated",2,2.634,2.603,2.666,1,1,1,"Kaua'i Island",17
1000,"interpolated",0,11.878,11.586,12.17,0.999,0.999,0.999,"Maui Nui",17
10000,"interpolated",0,13,12.996,13.004,1,1,1,"Maui Nui",17
1000,"interpolated",1,4.901,4.838,4.964,0.999,0.999,0.999,"Maui Nui",17
10000,"interpolated",1,4.929,4.865,4.992,1,1,1,"Maui Nui",17
1000,"interpolated",2,3.934,3.899,3.97,0.999,0.999,0.999,"Maui Nui",17
10000,"interpolated",2,3.945,3.909,3.981,1,1,1,"Maui Nui",17
1000,"interpolated",0,16.405,16.234,16.575,0.999,0.999,0.999,"O'ahu Island",17
10000,"interpolated",0,17,17,17,1,1,1,"O'ahu Island",17
1000,"interpolated",1,5.81,5.733,5.887,0.999,0.999,0.999,"O'ahu Island",17
10000,"interpolated",1,5.854,5.777,5.931,1,1,1,"O'ahu Island",17
1000,"interpolated",2,3.849,3.792,3.906,0.999,0.999,0.999,"O'ahu Island",17
10000,"interpolated",2,3.859,3.802,3.916,1,1,1,"O'ahu Island",17
1000,"interpolated",0,11.852,11.786,11.918,1,0.999,1,"Hawai'i Island",18
10000,"interpolated",0,12,12,12,1,1,1,"Hawai'i Island",18
1000,"interpolated",1,5.199,5.137,5.26,1,0.999,1,"Hawai'i Island",18
10000,"interpolated",1,5.225,5.163,5.287,1,1,1,"Hawai'i Island",18
1000,"interpolated",2,4.061,4.01,4.112,1,0.999,1,"Hawai'i Island",18
10000,"interpolated",2,4.072,4.021,4.124,1,1,1,"Hawai'i Island",18
1000,"interpolated",0,14.049,13.765,14.333,0.998,0.998,0.998,"Kaua'i Island",18
10000,"interpolated",0,15.998,15.931,16.066,1,1,1,"Kaua'i Island",18
1000,"interpolated",1,4.986,4.931,5.041,0.998,0.998,0.998,"Kaua'i Island",18
10000,"interpolated",1,5.022,4.966,5.077,1,1,1,"Kaua'i Island",18
1000,"interpolated",2,3.421,3.38,3.462,0.998,0.998,0.998,"Kaua'i Island",18
10000,"interpolated",2,3.428,3.387,3.469,1,1,1,"Kaua'i Island",18
1000,"interpolated",0,10.611,10.4,10.822,0.999,0.999,0.999,"Maui Nui",18
10000,"interpolated",0,12.893,12.701,13.086,1,1,1,"Maui Nui",18
1000,"interpolated",1,3.426,3.385,3.467,0.999,0.999,0.999,"Maui Nui",18
10000,"interpolated",1,3.445,3.403,3.486,1,1,1,"Maui Nui",18
1000,"interpolated",2,2.326,2.297,2.354,0.999,0.999,0.999,"Maui Nui",18
10000,"interpolated",2,2.328,2.3,2.357,1,1,1,"Maui Nui",18
1000,"interpolated",0,14.961,14.732,15.19,0.998,0.998,0.998,"O'ahu Island",18
10000,"interpolated",0,16.952,16.816,17.087,1,1,1,"O'ahu Island",18
1000,"interpolated",1,4.091,4.043,4.139,0.998,0.998,0.998,"O'ahu Island",18
10000,"interpolated",1,4.122,4.074,4.171,1,1,1,"O'ahu Island",18
1000,"interpolated",2,2.94,2.913,2.967,0.998,0.998,0.998,"O'ahu Island",18
10000,"interpolated",2,2.945,2.918,2.972,1,1,1,"O'ahu Island",18
1000,"interpolated",0,14.478,14.272,14.685,0.999,0.999,0.999,"Hawai'i Island",19
10000,"interpolated",0,15,15,15,1,1,1,"Hawai'i Island",19
1000,"interpolated",1,5.598,5.519,5.677,0.999,0.999,0.999,"Hawai'i Island",19
10000,"interpolated",1,5.635,5.556,5.715,1,1,1,"Hawai'i Island",19
1000,"interpolated",2,4.387,4.328,4.446,0.999,0.999,0.999,"Hawai'i Island",19
10000,"interpolated",2,4.4,4.341,4.459,1,1,1,"Hawai'i Island",19
1000,"interpolated",0,9.452,9.112,9.791,0.998,0.998,0.998,"Kaua'i Island",19
10000,"interpolated",0,12.916,12.612,13.22,1,1,1,"Kaua'i Island",19
1000,"interpolated",1,1.43,1.414,1.447,0.998,0.998,0.998,"Kaua'i Island",19
10000,"interpolated",1,1.438,1.422,1.454,1,1,1,"Kaua'i Island",19
1000,"interpolated",2,1.145,1.139,1.152,0.998,0.998,0.998,"Kaua'i Island",19
10000,"interpolated",2,1.145,1.139,1.152,1,1,1,"Kaua'i Island",19
1000,"interpolated",0,12.948,12.792,13.104,0.999,0.999,0.999,"Maui Nui",19
10000,"interpolated",0,14,13.999,14.001,1,1,1,"Maui Nui",19
1000,"interpolated",1,4.786,4.752,4.821,0.999,0.999,0.999,"Maui Nui",19
10000,"interpolated",1,4.816,4.781,4.851,1,1,1,"Maui Nui",19
1000,"interpolated",2,3.678,3.643,3.714,0.999,0.999,0.999,"Maui Nui",19
10000,"interpolated",2,3.687,3.651,3.723,1,1,1,"Maui Nui",19
1000,"interpolated",0,14.812,14.602,15.021,0.999,0.998,0.999,"O'ahu Island",19
10000,"interpolated",0,15.991,15.926,16.056,1,1,1,"O'ahu Island",19
1000,"interpolated",1,2.335,2.296,2.374,0.999,0.998,0.999,"O'ahu Island",19
10000,"interpolated",1,2.352,2.313,2.391,1,1,1,"O'ahu Island",19
1000,"interpolated",2,1.471,1.456,1.486,0.999,0.998,0.999,"O'ahu Island",19
10000,"interpolated",2,1.472,1.456,1.487,1,1,1,"O'ahu Island",19
1000,"interpolated",0,7.947,7.911,7.984,1,1,1,"Hawai'i Island",20
10000,"interpolated",0,8,8,8,1,1,1,"Hawai'i Island",20
1000,"interpolated",1,3.23,3.195,3.265,1,1,1,"Hawai'i Island",20
10000,"interpolated",1,3.24,3.205,3.276,1,1,1,"Hawai'i Island",20
1000,"interpolated",2,2.588,2.564,2.611,1,1,1,"Hawai'i Island",20
10000,"interpolated",2,2.591,2.568,2.615,1,1,1,"Hawai'i Island",20
1000,"interpolated",0,12.696,12.454,12.939,0.998,0.998,0.998,"Kaua'i Island",20
10000,"interpolated",0,14.94,14.804,15.077,1,1,1,"Kaua'i Island",20
1000,"interpolated",1,2.371,2.341,2.402,0.998,0.998,0.998,"Kaua'i Island",20
10000,"interpolated",1,2.387,2.356,2.418,1,1,1,"Kaua'i Island",20
1000,"interpolated",2,1.611,1.598,1.625,0.998,0.998,0.998,"Kaua'i Island",20
10000,"interpolated",2,1.612,1.599,1.626,1,1,1,"Kaua'i Island",20
1000,"interpolated",0,10.045,9.771,10.32,0.998,0.998,0.998,"Maui Nui",20
10000,"interpolated",0,12.916,12.698,13.133,1,1,1,"Maui Nui",20
1000,"interpolated",1,4.462,4.419,4.506,0.998,0.998,0.998,"Maui Nui",20
10000,"interpolated",1,4.487,4.443,4.531,1,1,1,"Maui Nui",20
1000,"interpolated",2,3.808,3.78,3.837,0.998,0.998,0.998,"Maui Nui",20
10000,"interpolated",2,3.818,3.789,3.847,1,1,1,"Maui Nui",20
1000,"interpolated",0,16.455,16.342,16.567,0.999,0.999,0.999,"O'ahu Island",20
10000,"interpolated",0,17,17,17,1,1,1,"O'ahu Island",20
1000,"interpolated",1,6.704,6.649,6.759,0.999,0.999,0.999,"O'ahu Island",20
10000,"interpolated",1,6.755,6.699,6.811,1,1,1,"O'ahu Island",20
1000,"interpolated",2,5.163,5.108,5.218,0.999,0.999,0.999,"O'ahu Island",20
10000,"interpolated",2,5.183,5.127,5.238,1,1,1,"O'ahu Island",20
1000,"interpolated",0,11.254,11.061,11.447,0.999,0.998,0.999,"Hawai'i Island",21
10000,"interpolated",0,12,12,12,1,1,1,"Hawai'i Island",21
1000,"interpolated",1,2.317,2.283,2.351,0.999,0.998,0.999,"Hawai'i Island",21
10000,"interpolated",1,2.33,2.296,2.364,1,1,1,"Hawai'i Island",21
1000,"interpolated",2,1.699,1.683,1.716,0.999,0.998,0.999,"Hawai'i Island",21
10000,"interpolated",2,1.701,1.684,1.717,1,1,1,"Hawai'i Island",21
1000,"interpolated",0,8.447,8.302,8.591,0.999,0.999,1,"Kaua'i Island",21
10000,"interpolated",0,9.863,9.719,10.006,1,1,1,"Kaua'i Island",21
1000,"interpolated",1,2.316,2.297,2.334,0.999,0.999,1,"Kaua'i Island",21
10000,"interpolated",1,2.325,2.306,2.343,1,1,1,"Kaua'i Island",21
1000,"interpolated",2,1.633,1.621,1.645,0.999,0.999,1,"Kaua'i Island",21
10000,"interpolated",2,1.634,1.622,1.646,1,1,1,"Kaua'i Island",21
1000,"interpolated",0,15.972,15.689,16.254,0.998,0.998,0.999,"Maui Nui",21
10000,"interpolated",0,17.985,17.911,18.059,1,1,1,"Maui Nui",21
1000,"interpolated",1,6.06,5.981,6.14,0.998,0.998,0.999,"Maui Nui",21
10000,"interpolated",1,6.109,6.028,6.189,1,1,1,"Maui Nui",21
1000,"interpolated",2,4.455,4.397,4.514,0.998,0.998,0.999,"Maui Nui",21
10000,"interpolated",2,4.469,4.41,4.528,1,1,1,"Maui Nui",21
1000,"interpolated",0,18.716,18.548,18.884,0.999,0.999,0.999,"O'ahu Island",21
10000,"interpolated",0,19.957,19.857,20.056,1,1,1,"O'ahu Island",21
1000,"interpolated",1,7.072,7.001,7.144,0.999,0.999,0.999,"O'ahu Island",21
10000,"interpolated",1,7.135,7.063,7.208,1,1,1,"O'ahu Island",21
1000,"interpolated",2,5.143,5.087,5.199,0.999,0.999,0.999,"O'ahu Island",21
10000,"interpolated",2,5.162,5.106,5.218,1,1,1,"O'ahu Island",21
1000,"interpolated",0,7.348,7.203,7.493,0.999,0.999,0.999,"Hawai'i Island",22
10000,"interpolated",0,8,8,8,1,1,1,"Hawai'i Island",22
1000,"interpolated",1,3.185,3.154,3.216,0.999,0.999,0.999,"Hawai'i Island",22
10000,"interpolated",1,3.196,3.165,3.226,1,1,1,"Hawai'i Island",22
1000,"interpolated",2,2.416,2.388,2.445,0.999,0.999,0.999,"Hawai'i Island",22
10000,"interpolated",2,2.419,2.391,2.448,1,1,1,"Hawai'i Island",22
1000,"interpolated",0,11.96,11.76,12.159,0.998,0.998,0.998,"Kaua'i Island",22
10000,"interpolated",0,14.783,14.566,14.999,1,1,1,"Kaua'i Island",22
1000,"interpolated",1,2.902,2.87,2.933,0.998,0.998,0.998,"Kaua'i Island",22
10000,"interpolated",1,2.92,2.888,2.952,1,1,1,"Kaua'i Island",22
1000,"interpolated",2,1.849,1.832,1.866,0.998,0.998,0.998,"Kaua'i Island",22
10000,"interpolated",2,1.851,1.834,1.868,1,1,1,"Kaua'i Island",22
1000,"interpolated",0,10.053,9.848,10.258,0.999,0.999,0.999,"Maui Nui",22
10000,"interpolated",0,10.999,10.979,11.02,1,1,1,"Maui Nui",22
1000,"interpolated",1,2.528,2.491,2.565,0.999,0.999,0.999,"Maui Nui",22
10000,"interpolated",1,2.54,2.503,2.578,1,1,1,"Maui Nui",22
1000,"interpolated",2,1.695,1.673,1.717,0.999,0.999,0.999,"Maui Nui",22
10000,"interpolated",2,1.696,1.674,1.718,1,1,1,"Maui Nui",22
1000,"interpolated",0,14.682,14.573,14.791,0.999,0.999,0.999,"O'ahu Island",22
10000,"interpolated",0,15,15,15,1,1,1,"O'ahu Island",22
1000,"interpolated",1,4.584,4.532,4.636,0.999,0.999,0.999,"O'ahu Island",22
10000,"interpolated",1,4.614,4.562,4.666,1,1,1,"O'ahu Island",22
1000,"interpolated",2,3.564,3.535,3.594,0.999,0.999,0.999,"O'ahu Island",22
10000,"interpolated",2,3.573,3.543,3.602,1,1,1,"O'ahu Island",22
1000,"interpolated",0,8.963,8.769,9.157,0.999,0.999,0.999,"Hawai'i Island",23
10000,"interpolated",0,10.994,10.983,11.005,1,1,1,"Hawai'i Island",23
1000,"interpolated",1,1.678,1.664,1.692,0.999,0.999,0.999,"Hawai'i Island",23
10000,"interpolated",1,1.686,1.671,1.7,1,1,1,"Hawai'i Island",23
1000,"interpolated",2,1.242,1.237,1.248,0.999,0.999,0.999,"Hawai'i Island",23
10000,"interpolated",2,1.243,1.237,1.248,1,1,1,"Hawai'i Island",23
1000,"interpolated",0,12.929,12.681,13.177,0.998,0.998,0.998,"Kaua'i Island",23
10000,"interpolated",0,14.995,14.966,15.023,1,1,1,"Kaua'i Island",23
1000,"interpolated",1,2.376,2.347,2.405,0.998,0.998,0.998,"Kaua'i Island",23
10000,"interpolated",1,2.392,2.362,2.422,1,1,1,"Kaua'i Island",23
1000,"interpolated",2,1.625,1.61,1.639,0.998,0.998,0.998,"Kaua'i Island",23
10000,"interpolated",2,1.626,1.611,1.64,1,1,1,"Kaua'i Island",23
1000,"interpolated",0,12.116,11.775,12.457,0.998,0.998,0.999,"Maui Nui",23
10000,"interpolated",0,13.999,13.932,14.066,1,1,1,"Maui Nui",23
1000,"interpolated",1,1.921,1.885,1.957,0.998,0.998,0.999,"Maui Nui",23
10000,"interpolated",1,1.933,1.896,1.97,1,1,1,"Maui Nui",23
1000,"interpolated",2,1.362,1.348,1.377,0.998,0.998,0.999,"Maui Nui",23
10000,"interpolated",2,1.363,1.348,1.377,1,1,1,"Maui Nui",23
1000,"interpolated",0,13.78,13.493,14.067,0.999,0.998,0.999,"O'ahu Island",23
10000,"interpolated",0,14.997,14.939,15.056,1,1,1,"O'ahu Island",23
1000,"interpolated",1,5.122,5.065,5.179,0.999,0.998,0.999,"O'ahu Island",23
10000,"interpolated",1,5.156,5.098,5.214,1,1,1,"O'ahu Island",23
1000,"interpolated",2,4.073,4.026,4.121,0.999,0.998,0.999,"O'ahu Island",23
10000,"interpolated",2,4.085,4.037,4.132,1,1,1,"O'ahu Island",23
1000,"interpolated",0,8.748,8.659,8.838,1,1,1,"Hawai'i Island",24
10000,"interpolated",0,9,9,9,1,1,1,"Hawai'i Island",24
1000,"interpolated",1,2.57,2.544,2.595,1,1,1,"Hawai'i Island",24
10000,"interpolated",1,2.579,2.554,2.605,1,1,1,"Hawai'i Island",24
1000,"interpolated",2,1.904,1.886,1.921,1,1,1,"Hawai'i Island",24
10000,"interpolated",2,1.905,1.887,1.923,1,1,1,"Hawai'i Island",24
1000,"interpolated",0,12.982,12.614,13.351,0.997,0.997,0.998,"Kaua'i Island",24
10000,"interpolated",0,15.98,15.918,16.043,1,1,1,"Kaua'i Island",24
1000,"interpolated",1,2.576,2.541,2.61,0.997,0.997,0.998,"Kaua'i Island",24
10000,"interpolated",1,2.594,2.559,2.629,1,1,1,"Kaua'i Island",24
1000,"interpolated",2,1.71,1.693,1.728,0.997,0.997,0.998,"Kaua'i Island",24
10000,"interpolated",2,1.711,1.694,1.729,1,1,1,"Kaua'i Island",24
1000,"interpolated",0,13.395,13.037,13.754,0.998,0.997,0.998,"Maui Nui",24
10000,"interpolated",0,15.988,15.935,16.04,1,1,1,"Maui Nui",24
1000,"interpolated",1,4.435,4.386,4.484,0.998,0.997,0.998,"Maui Nui",24
10000,"interpolated",1,4.467,4.417,4.517,1,1,1,"Maui Nui",24
1000,"interpolated",2,3.616,3.582,3.65,0.998,0.997,0.998,"Maui Nui",24
10000,"interpolated",2,3.624,3.59,3.658,1,1,1,"Maui Nui",24
1000,"interpolated",0,17.951,17.762,18.141,0.999,0.999,0.999,"O'ahu Island",24
10000,"interpolated",0,18.991,18.938,19.043,1,1,1,"O'ahu Island",24
1000,"interpolated",1,6.57,6.5,6.64,0.999,0.999,0.999,"O'ahu Island",24
10000,"interpolated",1,6.626,6.555,6.696,1,1,1,"O'ahu Island",24
1000,"interpolated",2,5.078,5.032,5.123,0.999,0.999,0.999,"O'ahu Island",24
10000,"interpolated",2,5.096,5.051,5.142,1,1,1,"O'ahu Island",24
1000,"interpolated",0,10.404,10.275,10.534,0.999,0.999,0.999,"Hawai'i Island",25
10000,"interpolated",0,11.747,11.545,11.949,1,1,1,"Hawai'i Island",25
1000,"interpolated",1,1.527,1.515,1.539,0.999,0.999,0.999,"Hawai'i Island",25
10000,"interpolated",1,1.534,1.522,1.547,1,1,1,"Hawai'i Island",25
1000,"interpolated",2,1.171,1.167,1.176,0.999,0.999,0.999,"Hawai'i Island",25
10000,"interpolated",2,1.172,1.167,1.176,1,1,1,"Hawai'i Island",25
1000,"interpolated",0,11.74,11.503,11.977,0.999,0.998,0.999,"Kaua'i Island",25
10000,"interpolated",0,13,12.995,13.004,1,1,1,"Kaua'i Island",25
1000,"interpolated",1,2.785,2.746,2.823,0.999,0.998,0.999,"Kaua'i Island",25
10000,"interpolated",1,2.801,2.762,2.839,1,1,1,"Kaua'i Island",25
1000,"interpolated",2,1.917,1.896,1.938,0.999,0.998,0.999,"Kaua'i Island",25
10000,"interpolated",2,1.919,1.898,1.94,1,1,1,"Kaua'i Island",25
1000,"interpolated",0,8.596,8.355,8.837,0.999,0.999,0.999,"Maui Nui",25
10000,"interpolated",0,9.996,9.961,10.032,1,1,1,"Maui Nui",25
1000,"interpolated",1,2.975,2.948,3.002,0.999,0.999,0.999,"Maui Nui",25
10000,"interpolated",1,2.988,2.961,3.015,1,1,1,"Maui Nui",25
1000,"interpolated",2,2.429,2.401,2.457,0.999,0.999,0.999,"Maui Nui",25
10000,"interpolated",2,2.432,2.404,2.46,1,1,1,"Maui Nui",25
1000,"interpolated",0,12.627,12.418,12.835,0.999,0.998,0.999,"O'ahu Island",25
10000,"interpolated",0,13.952,13.799,14.105,1,1,1,"O'ahu Island",25
1000,"interpolated",1,3.926,3.888,3.964,0.999,0.998,0.999,"O'ahu Island",25
10000,"interpolated",1,3.95,3.912,3.988,1,1,1,"O'ahu Island",25
1000,"interpolated",2,3.256,3.231,3.281,0.999,0.998,0.999,"O'ahu Island",25
10000,"interpolated",2,3.262,3.237,3.287,1,1,1,"O'ahu Island",25
1000,"interpolated",0,11.081,10.924,11.238,0.999,0.999,0.999,"Hawai'i Island",26
10000,"interpolated",0,11.978,11.891,12.065,1,1,1,"Hawai'i Island",26
1000,"interpolated",1,5.337,5.28,5.393,0.999,0.999,0.999,"Hawai'i Island",26
10000,"interpolated",1,5.364,5.307,5.42,1,1,1,"Hawai'i Island",26
1000,"interpolated",2,4.249,4.2,4.298,0.999,0.999,0.999,"Hawai'i Island",26
10000,"interpolated",2,4.261,4.212,4.311,1,1,1,"Hawai'i Island",26
1000,"interpolated",0,10.023,9.799,10.247,0.999,0.999,0.999,"Kaua'i Island",26
10000,"interpolated",0,11.914,11.755,12.074,1,1,1,"Kaua'i Island",26
1000,"interpolated",1,3.477,3.449,3.505,0.999,0.999,0.999,"Kaua'i Island",26
10000,"interpolated",1,3.495,3.466,3.523,1,1,1,"Kaua'i Island",26
1000,"interpolated",2,2.322,2.299,2.345,0.999,0.999,0.999,"Kaua'i Island",26
10000,"interpolated",2,2.325,2.302,2.348,1,1,1,"Kaua'i Island",26
1000,"interpolated",0,9.342,9.17,9.514,0.999,0.999,0.999,"Maui Nui",26
10000,"interpolated",0,10,9.996,10.004,1,1,1,"Maui Nui",26
1000,"interpolated",1,4.286,4.251,4.32,0.999,0.999,0.999,"Maui Nui",26
10000,"interpolated",1,4.304,4.27,4.338,1,1,1,"Maui Nui",26
1000,"interpolated",2,3.673,3.649,3.698,0.999,0.999,0.999,"Maui Nui",26
10000,"interpolated",2,3.682,3.658,3.707,1,1,1,"Maui Nui",26
1000,"interpolated",0,13.226,12.98,13.472,0.998,0.998,0.998,"O'ahu Island",26
10000,"interpolated",0,15.843,15.652,16.035,1,1,1,"O'ahu Island",26
1000,"interpolated",1,3.807,3.763,3.851,0.998,0.998,0.998,"O'ahu Island",26
10000,"interpolated",1,3.833,3.789,3.877,1,1,1,"O'ahu Island",26
1000,"interpolated",2,2.764,2.738,2.79,0.998,0.998,0.998,"O'ahu Island",26
10000,"interpolated",2,2.768,2.742,2.794,1,1,1,"O'ahu Island",26
