"geo_entity2","SPP_CODE3A","RelAbund","Rank","Rank_N","iteration","RankN_pred"
"66","Maui Nui","PSYODO",0.0470954737035001,13,0.764705882352941,"5",0.748696912181471
"67","Maui Nui","CHETRI",0.0922362714556227,14,0.823529411764706,"5",0.835030538487173
"68","Maui Nui","CIBGLA",0.136827316596421,15,0.882352941176471,"5",0.873647312750919
"69","Maui Nui","METPOL",0.307250626107141,16,0.941176470588235,"5",0.954865926147041
"70","Maui Nui","CIBMEN",0.35428501618716,17,1,"5",0.968508107484304
"71","Maui Nui","POLOAH",0.000660196738628111,1,0.0833333333333333,"6",0.106315863331193
"72","Maui Nui","ILEANO",0.00528157390902489,2,0.166666666666667,"6",0.479529248852659
"73","Maui Nui","SADPAL",0.0105631478180498,3,0.25,"6",0.600138337039295
"74","Maui Nui","MYRLES",0.0137981118373275,4,0.333333333333333,"6",0.628722160718998
"75","Maui Nui","ACAKOA",0.0138641315111903,5,0.416666666666667,"6",0.629135181012432
"76","Maui Nui","CIBGLA",0.023767082590612,6,0.5,"6",0.668462906236519
"77","Maui Nui","ERYSAN",0.0277282630223807,7,0.583333333333333,"6",0.682090303510137
"78","Maui Nui","NESSAN",0.0336700336700337,8,0.666666666666667,"6",0.703383926735777
"79","Maui Nui","DIOSAN",0.0541361325675051,9,0.75,"6",0.768554428575325
"80","Maui Nui","CIBMEN",0.0633788869082987,10,0.833333333333333,"6",0.790241591521059
"81","Maui Nui","CHETRI",0.0724896019013666,11,0.916666666666667,"6",0.807494010028459
"82","Maui Nui","METPOL",0.680662837525583,12,1,"6",1.02295008748861
"83","Maui Nui","POLOAH",0.000487614589428516,1,0.0625,"7",0.0872610778477198
"84","Maui Nui","RUBMAC",0.000975229178857031,2,0.125,"7",0.146566330935091
"85","Maui Nui","SYZSAN",0.00146284376828555,3,0.1875,"7",0.217065540129792
"86","Maui Nui","CIBSPP",0.00195045835771406,4,0.25,"7",0.279100908911091
"87","Maui Nui","SADPAL",0.00195045835771406,5,0.3125,"7",0.279100908911091
"88","Maui Nui","ILEANO",0.00292568753657109,6,0.375,"7",0.365131602513028
"89","Maui Nui","MYRLES",0.00487614589428516,7,0.4375,"7",0.46407439855487
"90","Maui Nui","STYTAM",0.00585137507314219,8,0.5,"7",0.499403934139631
"91","Maui Nui","COPFOL",0.00877706260971328,9,0.5625,"7",0.573213766719945
"92","Maui Nui","VACDEN",0.0107275209674273,10,0.625,"7",0.602115903655414
"93","Maui Nui","MELCLU",0.0117027501462844,11,0.6875,"7",0.612478652694698
"94","Maui Nui","ACAKOA",0.0131655939145699,12,0.75,"7",0.624502875719692
"95","Maui Nui","CIBGLA",0.106202457577531,13,0.8125,"7",0.849362509581644
"96","Maui Nui","CIBMEN",0.118977959820558,14,0.875,"7",0.860342099335305
"97","Maui Nui","CHETRI",0.127316169299785,15,0.9375,"7",0.866790323857476
"98","Maui Nui","METPOL",0.582650672908133,16,1,"7",1.01068123609475
"99","Maui Nui","POLOAH",0.00113539596934431,1,0.0833333333333333,"8",0.169628946153078
"100","Maui Nui","CIBSPP",0.00227079193868862,2,0.166666666666667,"8",0.312323764079467
"101","Maui Nui","COPRHY",0.00334941810956571,3,0.25,"8",0.391855094177729
"102","Maui Nui","PSYHAW",0.0101050241271643,4,0.333333333333333,"8",0.594226047121598
"103","Maui Nui","ERYSAN",0.0238433153562305,5,0.416666666666667,"8",0.668719844848894
"104","Maui Nui","CIBGLA",0.029520295202952,6,0.5,"8",0.688445360708537
"105","Maui Nui","NESSAN",0.0305989213738291,7,0.583333333333333,"8",0.692310919957827
"106","Maui Nui","DIOSAN",0.0328697133125177,8,0.666666666666667,"8",0.700497002278871
"107","Maui Nui","XYLHAW",0.0437695146182231,9,0.75,"8",0.738278339893682
"108","Maui Nui","CHETRI",0.0510928186204939,10,0.833333333333333,"8",0.760341641216426
"109","Maui Nui","CIBMEN",0.127164348566563,11,0.916666666666667,"8",0.86667690866216
"110","Maui Nui","METPOL",0.644280442804428,12,1,"8",1.01862177094594
"111","Maui Nui","POLOAH",0.000612745098039216,1,0.0833333333333333,"9",0.101044574134391
"112","Maui Nui","PSYSPP",0.00122549019607843,2,0.166666666666667,"9",0.182842128096992
"113","Maui Nui","ILEANO",0.00245098039215686,3,0.25,"9",0.32863757830967
"114","Maui Nui","MYRLES",0.00367647058823529,4,0.333333333333333,"9",0.409872624122182
"115","Maui Nui","COPOCH",0.00490196078431373,5,0.416666666666667,"9",0.465093815117455
"116","Maui Nui","POLSPP",0.00490196078431373,6,0.5,"9",0.465093815117455
"117","Maui Nui","ACAKOA",0.00674019607843137,7,0.583333333333333,"9",0.526535275511249
"118","Maui Nui","SADSOU",0.0367647058823529,8,0.666666666666667,"9",0.714460355728727
"119","Maui Nui","CIBGLA",0.0661764705882353,9,0.75,"9",0.795931423099078
"120","Maui Nui","CIBMEN",0.137254901960784,10,0.833333333333333,"9",0.873945098218245
"121","Maui Nui","CHETRI",0.161151960784314,11,0.916666666666667,"9",0.889472684294283
"122","Maui Nui","METPOL",0.574142156862745,12,1,"9",1.00951494410169
"123","Maui Nui","COPOCH",0.000558035714285714,1,0.0625,"10",0.0950951857154234
"124","Maui Nui","DUBPLA",0.000558035714285714,2,0.125,"10",0.0950951857154234
"125","Maui Nui","VACDEN",0.000558035714285714,3,0.1875,"10",0.0950951857154234
"126","Maui Nui","POLOAH",0.00111607142857143,4,0.25,"10",0.166804158673719
"127","Maui Nui","OSTANT",0.00167410714285714,5,0.3125,"10",0.245604844797274
"128","Maui Nui","WIKOAH",0.00279017857142857,6,0.375,"10",0.355541090110289
"129","Maui Nui","ILEANO",0.00446428571428571,7,0.4375,"10",0.447089287785589
"130","Maui Nui","SADPAL",0.00892857142857143,8,0.5,"10",0.575938189189946
"131","Maui Nui","DODVIS",0.0251116071428571,9,0.5625,"10",0.673021321619159
"132","Maui Nui","CIBGLA",0.0290178571428571,10,0.625,"10",0.686653854806952
"133","Maui Nui","CHETRI",0.0574776785714286,11,0.6875,"10",0.776940208190167
"134","Maui Nui","STYTAM",0.0613839285714286,12,0.75,"10",0.7859497936375
"135","Maui Nui","ANTPLA",0.0893973214285714,13,0.8125,"10",0.831696340476341
"136","Maui Nui","CIBMEN",0.0959821428571429,14,0.875,"10",0.839185907856096
"137","Maui Nui","SADCYA",0.145089285714286,15,0.9375,"10",0.879263597414079
"138","Maui Nui","METPOL",0.475892857142857,16,1,"10",0.99437274921428
"139","Maui Nui","DODVIS",0.000611995104039168,1,0.0416666666666667,"11",0.100962435278586
"140","Maui Nui","SCAGAU",0.000611995104039168,2,0.0833333333333333,"11",0.100962435278586
"141","Maui Nui","SYZSAN",0.000611995104039168,3,0.125,"11",0.100962435278586
"142","Maui Nui","ACAKOA",0.00122399020807834,4,0.166666666666667,"11",0.182622118177732
"143","Maui Nui","CLEARB",0.00122399020807834,5,0.208333333333333,"11",0.182622118177732
"144","Maui Nui","MELCLU",0.00122399020807834,6,0.25,"11",0.182622118177732
"145","Maui Nui","MELHAL",0.0018359853121175,7,0.291666666666667,"11",0.265782130850968
"146","Maui Nui","MELVOL",0.0018359853121175,8,0.333333333333333,"11",0.265782130850968
"147","Maui Nui","SOPCHR",0.0018359853121175,9,0.375,"11",0.265782130850968
"148","Maui Nui","VACRET",0.0018359853121175,10,0.416666666666667,"11",0.265782130850968
"149","Maui Nui","ILEANO",0.00244798041615667,11,0.458333333333333,"11",0.328378494519842
"150","Maui Nui","MYRLES",0.00244798041615667,12,0.5,"11",0.328378494519842
"151","Maui Nui","SADSOU",0.00244798041615667,13,0.541666666666667,"11",0.328378494519842
"152","Maui Nui","COPFOL",0.00305997552019584,14,0.583333333333333,"11",0.37409323853983
"153","Maui Nui","VACDEN",0.00305997552019584,15,0.625,"11",0.37409323853983
"154","Maui Nui","COPOCH",0.00550795593635251,16,0.666666666666667,"11",0.487671544733176
"155","Maui Nui","PSYMA2",0.00856793145654835,17,0.708333333333333,"11",0.569300020399057
"156","Maui Nui","WIKOAH",0.00917992656058752,18,0.75,"11",0.580260307011076
"157","Maui Nui","STYTAM",0.0269277845777234,19,0.791666666666667,"11",0.679287154032818
"158","Maui Nui","CIBGLA",0.0514075887392901,20,0.833333333333333,"11",0.761217127436174
"159","Maui Nui","ANTPLA",0.0980416156670747,21,0.875,"11",0.841363716534538
"160","Maui Nui","CHETRI",0.0997552019583843,22,0.916666666666667,"11",0.843123017678122
"161","Maui Nui","CIBMEN",0.315789473684211,23,0.958333333333333,"11",0.95754459570466
"162","Maui Nui","METPOL",0.358506731946144,24,1,"11",0.969609755603209
"163","Maui Nui","SOPCHR",0.00146699266503667,1,0.0666666666666667,"12",0.217647136885714
"164","Maui Nui","VACRET",0.00146699266503667,2,0.133333333333333,"12",0.217647136885714
"165","Maui Nui","PERSAN",0.0019559902200489,3,0.2,"12",0.279724610320756
"166","Maui Nui","SADSPP",0.0019559902200489,4,0.266666666666667,"12",0.279724610320756
"167","Maui Nui","CIBCHA",0.0039119804400978,5,0.333333333333333,"12",0.421787519397615
"168","Maui Nui","ILEANO",0.0039119804400978,6,0.4,"12",0.421787519397615
"169","Maui Nui","ACAKOA",0.00537897310513447,7,0.466666666666667,"12",0.483073425933682
"170","Maui Nui","SADSOU",0.0058679706601467,8,0.533333333333333,"12",0.499952616828068
"171","Maui Nui","STYTAM",0.0058679706601467,9,0.6,"12",0.499952616828068
"172","Maui Nui","PSYSPP",0.00684596577017115,10,0.666666666666667,"12",0.529468886686188
"173","Maui Nui","MYRLES",0.00880195599022005,11,0.733333333333333,"12",0.573667703956198
"174","Maui Nui","CIBGLA",0.109535452322738,12,0.8,"12",0.852383593546318
"175","Maui Nui","CHETRI",0.128606356968215,13,0.866666666666667,"12",0.867748723540243
"176","Maui Nui","CIBMEN",0.322738386308068,14,0.933333333333333,"12",0.959654456895732
"177","Maui Nui","METPOL",0.391687041564792,15,1,"12",0.977668976615076
"178","Maui Nui","ANTPLA",0.000542299349240781,1,0.0476190476190476,"13",0.0933807176335652
"179","Maui Nui","COPOCH",0.000542299349240781,2,0.0952380952380952,"13",0.0933807176335652
"180","Maui Nui","DUBPLA",0.000542299349240781,3,0.142857142857143,"13",0.0933807176335652
"181","Maui Nui","POLOAH",0.000542299349240781,4,0.19047619047619,"13",0.0933807176335652
"182","Maui Nui","VACDEN",0.000542299349240781,5,0.238095238095238,"13",0.0933807176335652
"183","Maui Nui","PSYSPP",0.00108459869848156,6,0.285714285714286,"13",0.162220273062525
"184","Maui Nui","OSTANT",0.00162689804772234,7,0.333333333333333,"13",0.239432365874095
"185","Maui Nui","SYZSAN",0.00162689804772234,8,0.380952380952381,"13",0.239432365874095
"186","Maui Nui","MELVOL",0.00216919739696312,9,0.428571428571429,"13",0.302405194927097
"187","Maui Nui","SADPAL",0.00216919739696312,10,0.476190476190476,"13",0.302405194927097
"188","Maui Nui","WIKOAH",0.0027114967462039,11,0.523809523809524,"13",0.349692458014612
"189","Maui Nui","ILEANO",0.00325379609544469,12,0.571428571428571,"13",0.386199622592883
"190","Maui Nui","MELCLU",0.00325379609544469,13,0.619047619047619,"13",0.386199622592883
"191","Maui Nui","MYRLES",0.00488069414316703,14,0.666666666666667,"13",0.464254371306277
"192","Maui Nui","ACAKOA",0.0113882863340564,15,0.714285714285714,"13",0.609375829102639
"193","Maui Nui","DODVIS",0.0244034707158351,16,0.761904761904762,"13",0.670613005186283
"194","Maui Nui","STYTAM",0.0596529284164859,17,0.80952380952381,"13",0.782059046763258
"195","Maui Nui","CIBGLA",0.0932754880694143,18,0.857142857142857,"13",0.836209934218845
"196","Maui Nui","CHETRI",0.135032537960954,19,0.904761904761905,"13",0.872388185953349
"197","Maui Nui","CIBMEN",0.145336225596529,20,0.952380952380952,"13",0.879427256829445
"198","Maui Nui","METPOL",0.505422993492408,21,1,"13",0.999301200216853
"199","Maui Nui","ANTPLA",0.000470145745181006,1,0.0833333333333333,"14",0.0852112179536555
"200","Maui Nui","PSYSPP",0.000940291490362012,2,0.166666666666667,"14",0.141695126752159
"201","Maui Nui","SYZSAN",0.00141043723554302,3,0.25,"14",0.209657909653031
"202","Maui Nui","SADPAL",0.00188058298072402,4,0.333333333333333,"14",0.27106488147652
"203","Maui Nui","MELCLU",0.00329102021626704,5,0.416666666666667,"14",0.388424446851136
"204","Maui Nui","POLSPP",0.00376116596144805,6,0.5,"14",0.41424866751163
"205","Maui Nui","ILEANO",0.00705218617771509,7,0.583333333333333,"14",0.535016079047398
"206","Maui Nui","ACAKOA",0.00940291490362012,8,0.666666666666667,"14",0.583896562749069
"207","Maui Nui","CIBGLA",0.129760225669958,9,0.75,"14",0.868597856689576
"208","Maui Nui","CHETRI",0.149976492712741,10,0.833333333333333,"14",0.882461182093815
"209","Maui Nui","CIBMEN",0.231311706629055,11,0.916666666666667,"14",0.926126220861226
"210","Maui Nui","METPOL",0.460742830277386,12,1,"14",0.991685001060609
"211","Maui Nui","POLOAH",0.000463177396943029,1,0.0666666666666667,"15",0.084374983866053
"212","Maui Nui","CIBSPP",0.00185270958777212,2,0.133333333333333,"15",0.267777261987548
"213","Maui Nui","MELVOL",0.00185270958777212,3,0.2,"15",0.267777261987548
"214","Maui Nui","SADPAL",0.00185270958777212,4,0.266666666666667,"15",0.267777261987548
"215","Maui Nui","COPOCH",0.00370541917554423,5,0.333333333333333,"15",0.411380482105317
"216","Maui Nui","ILEANO",0.00370541917554423,6,0.4,"15",0.411380482105317
"217","Maui Nui","MELCLU",0.00370541917554423,7,0.466666666666667,"15",0.411380482105317
"218","Maui Nui","MYRLES",0.00416859657248726,8,0.533333333333333,"15",0.433953627408038
"219","Maui Nui","ACAKOA",0.0111162575266327,9,0.6,"15",0.606514630305166
"220","Maui Nui","SADSOU",0.0259379342288096,10,0.666666666666667,"15",0.675855761367393
"221","Maui Nui","CIBGLA",0.101899027327466,11,0.733333333333333,"15",0.845261226681318
"222","Maui Nui","CHETRI",0.109309865678555,12,0.8,"15",0.852183020347265
"223","Maui Nui","SADCYA",0.120426123205188,13,0.866666666666667,"15",0.861496382332081
"224","Maui Nui","CIBMEN",0.214914312181566,14,0.933333333333333,"15",0.918553765539905
"225","Maui Nui","METPOL",0.395090319592404,15,1,"15",0.978440222189802
"226","Maui Nui","MYRLES",0.000467989517034818,1,0.0714285714285714,"16",0.0849536774863415
"227","Maui Nui","POLSPP",0.000467989517034818,2,0.142857142857143,"16",0.0849536774863415
"228","Maui Nui","SYZSAN",0.00140396855110446,3,0.214285714285714,"16",0.208736156739068
"229","Maui Nui","MELVOL",0.00187195806813927,4,0.285714285714286,"16",0.270052600984391
"230","Maui Nui","PERSAN",0.00187195806813927,5,0.357142857142857,"16",0.270052600984391
"231","Maui Nui","PSYSPP",0.00187195806813927,6,0.428571428571429,"16",0.270052600984391
"232","Maui Nui","CIBCHA",0.00374391613627855,7,0.5,"16",0.41336606758845
"233","Maui Nui","MELCLU",0.00748783227255709,8,0.571428571428571,"16",0.546006431429419
"234","Maui Nui","ILEANO",0.00795582178959191,9,0.642857142857143,"16",0.556761643134729
"235","Maui Nui","ACAKOA",0.020591538749532,10,0.714285714285714,"16",0.657790968292797
"236","Maui Nui","CIBGLA",0.0906963684013478,11,0.785714285714286,"16",0.833243024238131
"237","Maui Nui","CHETRI",0.13763571695994,12,0.857142857142857,"16",0.874209617916123
"238","Maui Nui","CIBMEN",0.160988393859978,13,0.928571428571429,"16",0.889372851403521
"239","Maui Nui","METPOL",0.562944590041183,14,1,"16",1.00795057988826
"240","Maui Nui","MELCLU",0.000535045478865704,1,0.0666666666666667,"17",0.0925861648212055
"241","Maui Nui","MYRSAN",0.000535045478865704,2,0.133333333333333,"17",0.0925861648212055
"242","Maui Nui","POLOAH",0.000535045478865704,3,0.2,"17",0.0925861648212055
"243","Maui Nui","PERSAN",0.00214018191546281,4,0.266666666666667,"17",0.299470428728262
"244","Maui Nui","PSYSPP",0.00214018191546281,5,0.333333333333333,"17",0.299470428728262
"245","Maui Nui","SADPAL",0.00214018191546281,6,0.4,"17",0.299470428728262
"246","Maui Nui","CIBCHA",0.00428036383092563,7,0.466666666666667,"17",0.439021406585348
"247","Maui Nui","ILEANO",0.00481540930979133,8,0.533333333333333,"17",0.461655950750839
"248","Maui Nui","MYRLES",0.00481540930979133,9,0.6,"17",0.461655950750839
"249","Maui Nui","SYZSAN",0.00642054574638844,10,0.666666666666667,"17",0.517296183806891
"250","Maui Nui","ACAKOA",0.0208667736757624,11,0.733333333333333,"17",0.658723887762675
"251","Maui Nui","CHETRI",0.120920278223649,12,0.8,"17",0.861886724422013
"252","Maui Nui","CIBGLA",0.222578919208133,13,0.866666666666667,"17",0.922161798917101
"253","Maui Nui","CIBMEN",0.284644194756554,14,0.933333333333333,"17",0.94728334294411
"254","Maui Nui","METPOL",0.322632423756019,15,1,"17",0.959622742762352
"255","Maui Nui","DODVIS",0.00071285999429712,1,0.0625,"18",0.112391532210213
"256","Maui Nui","PITGLA",0.00071285999429712,2,0.125,"18",0.112391532210213
"257","Maui Nui","SCAGAU",0.00071285999429712,3,0.1875,"18",0.112391532210213
"258","Maui Nui","SYZSAN",0.00071285999429712,4,0.25,"18",0.112391532210213
"259","Maui Nui","MELCLU",0.00142571998859424,5,0.3125,"18",0.211829398275778
"260","Maui Nui","PSYSPP",0.00570287995437696,6,0.375,"18",0.494420126066144
"261","Maui Nui","COPOCH",0.00641573994867408,7,0.4375,"18",0.517152929197239
"262","Maui Nui","PSYMA2",0.00784145993726832,8,0.5,"18",0.55423038788697
"263","Maui Nui","WIKOAH",0.0106928999144568,9,0.5625,"18",0.601705396447892
"264","Maui Nui","MYRLES",0.0128314798973482,10,0.625,"18",0.622061406794289
"265","Maui Nui","ACAKOA",0.0135443398916453,11,0.6875,"18",0.627088264854931
"266","Maui Nui","STYTAM",0.0228115198175078,12,0.75,"18",0.665253004334138
"267","Maui Nui","CIBGLA",0.0484744796122042,13,0.8125,"18",0.752824158009358
"268","Maui Nui","CIBMEN",0.113986313088109,14,0.875,"18",0.856235454665947
"269","Maui Nui","CHETRI",0.181850584545195,15,0.9375,"18",0.901507660796521
"270","Maui Nui","METPOL",0.571571143427431,16,1,"18",1.00915877953136
"271","Maui Nui","ANTPLA",0.000601286753652817,1,0.0555555555555556,"19",0.0997925497670434
"272","Maui Nui","MYRLES",0.000601286753652817,2,0.111111111111111,"19",0.0997925497670434
"273","Maui Nui","POLSPP",0.000601286753652817,3,0.166666666666667,"19",0.0997925497670434
"274","Maui Nui","PSYSPP",0.00120257350730563,4,0.222222222222222,"19",0.179479685175749
"275","Maui Nui","PSYMA2",0.00180386026095845,5,0.277777777777778,"19",0.261902377090517
"276","Maui Nui","SYZSAN",0.00180386026095845,6,0.333333333333333,"19",0.261902377090517
"277","Maui Nui","CIBSPP",0.00240514701461127,7,0.388888888888889,"19",0.324634576527691
"278","Maui Nui","SADSOU",0.00240514701461127,8,0.444444444444444,"19",0.324634576527691
"279","Maui Nui","SADSPP",0.00240514701461127,9,0.5,"19",0.324634576527691
"280","Maui Nui","ILEANO",0.0036077205219169,10,0.555555555555556,"19",0.406238957275866
"281","Maui Nui","SADPAL",0.00481029402922254,11,0.611111111111111,"19",0.461450970661313
"282","Maui Nui","MELCLU",0.0108231615657507,12,0.666666666666667,"19",0.603233595568957
"283","Maui Nui","ACAKOA",0.0318681979435993,13,0.722222222222222,"19",0.696882581753797
"284","Maui Nui","HEDHIL",0.0463592087066322,14,0.777777777777778,"19",0.746446452455662
"285","Maui Nui","CHETRI",0.116649630208647,15,0.833333333333333,"19",0.858452333861279
"286","Maui Nui","CIBGLA",0.175575732066623,16,0.888888888888889,"19",0.897979443552163
"287","Maui Nui","CIBMEN",0.211652937285792,17,0.944444444444444,"19",0.916981018178252
"288","Maui Nui","METPOL",0.384823522337803,18,1,"19",0.976083906536393
"289","Maui Nui","MYRLES",0.000568763508133318,1,0.0625,"20",0.096259745747409
"290","Maui Nui","POLOAH",0.000568763508133318,2,0.125,"20",0.096259745747409
"291","Maui Nui","COPRHY",0.00335570469798658,3,0.1875,"20",0.392220187630608
"292","Maui Nui","DIOSAN",0.00335570469798658,4,0.25,"20",0.392220187630608
"293","Maui Nui","NESSAN",0.00335570469798658,5,0.3125,"20",0.392220187630608
"294","Maui Nui","ILEANO",0.00910021613013309,6,0.375,"20",0.578915818924885
"295","Maui Nui","SADPAL",0.00910021613013309,7,0.4375,"20",0.578915818924885
"296","Maui Nui","PSYHAW",0.0134796951427596,8,0.5,"20",0.626659835737065
"297","Maui Nui","HEDHIL",0.013536571493573,9,0.5625,"20",0.627037049602308
"298","Maui Nui","BROARG",0.0438516664770788,10,0.625,"20",0.738543337052482
"299","Maui Nui","XYLHAW",0.0438516664770788,11,0.6875,"20",0.738543337052482
"300","Maui Nui","CIBGLA",0.0568763508133318,12,0.75,"20",0.775478623310978
"301","Maui Nui","CHETRI",0.0946991241041975,13,0.8125,"20",0.837791986773852
"302","Maui Nui","SADCYA",0.147878512114663,14,0.875,"20",0.881099039653768
"303","Maui Nui","CIBMEN",0.177454214537595,15,0.9375,"20",0.899046184835286
"304","Maui Nui","METPOL",0.37896712546923,16,1,"20",0.974698994801552
"305","Maui Nui","DODVIS",0.000868281670573934,1,0.037037037037037,"21",0.131923093993659
"306","Maui Nui","MYRLES",0.000868281670573934,2,0.0740740740740741,"21",0.131923093993659
"307","Maui Nui","SCAGAU",0.000868281670573934,3,0.111111111111111,"21",0.131923093993659
"308","Maui Nui","SYZSAN",0.000868281670573934,4,0.148148148148148,"21",0.131923093993659
"309","Maui Nui","ACAKOA",0.00173656334114787,5,0.185185185185185,"21",0.253573935291102
"310","Maui Nui","CLEARB",0.00173656334114787,6,0.222222222222222,"21",0.253573935291102
"311","Maui Nui","MELCLU",0.00173656334114787,7,0.259259259259259,"21",0.253573935291102
