"geo_entity2","SPP_CODE3A","RelAbund","Rank","Rank_N","iteration","fit","se.fit","uprS","lwrS"
"27","Maui Nui","ANTPLA",0.0818558070614685,10,0.769230769230769,"2",0.844854390759177,0.00644018082683773,0.863620821132983,0.82608796038537
"28","Maui Nui","CHETRI",0.0873741760768484,11,0.846153846153846,"2",0.852579347209804,0.00645180755953593,0.871379657419522,0.833779037000085
"29","Maui Nui","CIBMEN",0.110367380307598,12,0.923076923076923,"2",0.878138518054874,0.0065138429575693,0.897119596943175,0.859157439166572
"30","Maui Nui","METPOL",0.549179909049103,13,1,"2",1.00155794933759,0.00855445103634607,1.02648527887634,0.976630619798841
"31","Maui Nui","MELCLU",0.000412592317531048,1,0.0909090909090909,"3",0.0809412433098397,0.00701692339759815,0.101388278559317,0.060494208060362
"32","Maui Nui","MELVOL",0.00165036927012419,2,0.181818181818182,"3",0.242986817750343,0.00606534217005476,0.260660983210622,0.225312652290064
"33","Maui Nui","SADSOU",0.00495110781037257,3,0.272727272727273,"3",0.460010714271484,0.00616516186034053,0.477975750332768,0.4420456782102
"34","Maui Nui","SYZSAN",0.00495110781037257,4,0.363636363636364,"3",0.460010714271484,0.00616516186034053,0.477975750332768,0.4420456782102
"35","Maui Nui","ILEANO",0.00536370012790362,5,0.454545454545455,"3",0.475238481627,0.00615490641742923,0.493173633736184,0.457303329517816
"36","Maui Nui","ACAKOA",0.00577629244543467,6,0.545454545454545,"3",0.488839019063263,0.0061476866776655,0.506753133138385,0.47092490498814
"37","Maui Nui","CHEFOR",0.0318108676816438,7,0.636363636363636,"3",0.70194036193997,0.00613874026787033,0.719828406533345,0.684052317346595
"38","Maui Nui","CHETRI",0.139538721789,8,0.727272727272727,"3",0.901580195247079,0.00664410401588617,0.920940849670145,0.882219540824014
"39","Maui Nui","CIBGLA",0.170730700994347,9,0.818181818181818,"3",0.920531579285972,0.00706554551319481,0.941120297443353,0.899942861128591
"40","Maui Nui","CIBMEN",0.219457853694764,10,0.909090909090909,"3",0.942416094610949,0.00783262355417802,0.965240047621892,0.919592141600006
"41","Maui Nui","METPOL",0.415356686058506,11,1,"3",0.98664145619665,0.00715606196697274,1.00749393569446,0.965788976698837
"42","Maui Nui","ANTPLA",0.000419252054335066,1,0.0526315789473684,"4",0.0820768730645117,0.00690496695834587,0.102197671709984,0.0619560744190392
"43","Maui Nui","MYRSAN",0.000419252054335066,2,0.105263157894737,"4",0.0820768730645117,0.00690496695834587,0.102197671709984,0.0619560744190392
"44","Maui Nui","PITGLA",0.000419252054335066,3,0.157894736842105,"4",0.0820768730645117,0.00690496695834587,0.102197671709984,0.0619560744190392
"45","Maui Nui","PSYSPP",0.000838504108670132,4,0.210526315789474,"4",0.142395108421093,0.00693248302485824,0.162596087788233,0.122194129053953
"46","Maui Nui","SYZSAN",0.0012577561630052,5,0.263157894736842,"4",0.197261848683562,0.00633663639234484,0.215726554700126,0.178797142666998
"47","Maui Nui","MYRLES",0.00167700821734026,6,0.315789473684211,"4",0.245862534539442,0.00606277118929019,0.263529208264192,0.228195860814691
"48","Maui Nui","ILEANO",0.0025155123260104,7,0.368421052631579,"4",0.323293777695728,0.0059688015853661,0.340686627738083,0.305900927653373
"49","Maui Nui","MELCLU",0.0025155123260104,8,0.421052631578947,"4",0.323293777695728,0.0059688015853661,0.340686627738083,0.305900927653373
"50","Maui Nui","SADSOU",0.0050310246520208,9,0.473684210526316,"4",0.463096453544669,0.00616365834622394,0.481057108425713,0.445135798663626
"51","Maui Nui","SADPAL",0.00838504108670132,10,0.526315789473684,"4",0.547473991168032,0.00638987735183904,0.566093839219618,0.528854143116447
"52","Maui Nui","ACAKOA",0.0138353177930572,11,0.578947368421053,"4",0.601707289669915,0.00672037887597172,0.62129020599673,0.582124373343099
"53","Maui Nui","NESSAN",0.0213818547710884,12,0.631578947368421,"4",0.646596296413972,0.00675634042047487,0.66628400324888,0.626908589579064
"54","Maui Nui","CHEFOR",0.0323243333892336,13,0.684210526315789,"4",0.704466675090488,0.00612592006341263,0.722317362118788,0.686615988062188
"55","Maui Nui","HEDHIL",0.0323243333892336,14,0.736842105263158,"4",0.704466675090488,0.00612592006341263,0.722317362118788,0.686615988062188
"56","Maui Nui","DIOSAN",0.0343786684554754,15,0.789473684210526,"4",0.714334018320573,0.00609877846547498,0.732105615813715,0.696562420827431
"57","Maui Nui","CHETRI",0.0725306053999665,16,0.842105263157895,"4",0.829677877213089,0.00643887215708674,0.848440494175375,0.810915260250804
"58","Maui Nui","CIBGLA",0.1291296327352,17,0.894736842105263,"4",0.894013123728867,0.00657286647827218,0.913166194805195,0.87486005265254
"59","Maui Nui","CIBMEN",0.223042092906255,18,0.947368421052632,"4",0.943750808260274,0.00787258927270082,0.96669121978289,0.920810396737658
"60","Maui Nui","METPOL",0.417575046117726,19,1,"4",0.986942797554851,0.00715298391170349,1.00778630772223,0.966099287387473
"61","Maui Nui","DODVIS",0.000477418122791941,1,0.0434782608695652,"5",0.0914565858157776,0.00628631161370057,0.109774647432146,0.0731385241994097
"62","Maui Nui","PITGLA",0.000477418122791941,2,0.0869565217391304,"5",0.0914565858157776,0.00628631161370057,0.109774647432146,0.0731385241994097
"63","Maui Nui","POLOAH",0.000477418122791941,3,0.130434782608696,"5",0.0914565858157776,0.00628631161370057,0.109774647432146,0.0731385241994097
"64","Maui Nui","SCAGAU",0.000477418122791941,4,0.173913043478261,"5",0.0914565858157776,0.00628631161370057,0.109774647432146,0.0731385241994097
"65","Maui Nui","SYZSAN",0.000477418122791941,5,0.217391304347826,"5",0.0914565858157776,0.00628631161370057,0.109774647432146,0.0731385241994097
"66","Maui Nui","MELCLU",0.000954836245583882,6,0.260869565217391,"5",0.158084255218209,0.00686224823347964,0.178080573201195,0.138087937235224
"67","Maui Nui","ILEANO",0.00190967249116776,7,0.304347826086957,"5",0.269793921548293,0.00605716456120194,0.287444257782144,0.252143585314442
"68","Maui Nui","MYRLES",0.00190967249116776,8,0.347826086956522,"5",0.269793921548293,0.00605716456120194,0.287444257782144,0.252143585314442
"69","Maui Nui","COPRHY",0.00281676692447245,9,0.391304347826087,"5",0.346016687745778,0.00593829769493237,0.363320650666584,0.328712724824972
"70","Maui Nui","DIOSAN",0.00281676692447245,10,0.434782608695652,"5",0.346016687745778,0.00593829769493237,0.363320650666584,0.328712724824972
"71","Maui Nui","NESSAN",0.00281676692447245,11,0.478260869565217,"5",0.346016687745778,0.00593829769493237,0.363320650666584,0.328712724824972
"72","Maui Nui","COPOCH",0.00429676310512747,12,0.521739130434783,"5",0.432021798859216,0.00614767931713395,0.449935891486043,0.414107706232389
"73","Maui Nui","PSYMA2",0.00525159935071135,13,0.565217391304348,"5",0.471270157041628,0.00615800446076114,0.489214336725665,0.453325977357591
"74","Maui Nui","WIKOAH",0.00716127184187912,14,0.608695652173913,"5",0.524837561124906,0.0062329163315396,0.543000031016149,0.506675091233663
"75","Maui Nui","PSYHAW",0.00849804258569655,15,0.652173913043478,"5",0.549243145711177,0.00640392767743068,0.567903935851818,0.530582355570536
"76","Maui Nui","ACAKOA",0.00907094433304688,16,0.695652173913043,"5",0.557540101483541,0.00646925979768995,0.57639126682,0.538688936147081
"77","Maui Nui","STYTAM",0.0152773799293421,17,0.739130434782609,"5",0.611117839627373,0.00677608918867559,0.630863093586093,0.591372585668654
"78","Maui Nui","CIBGLA",0.0210063974028454,18,0.782608695652174,"5",0.644495962059044,0.00677450648609318,0.664236604085488,0.6247553200326
"79","Maui Nui","CHEFOR",0.0368089372672587,19,0.826086956521739,"5",0.725480325224232,0.00610943541922668,0.743282976656068,0.707677673792396
"80","Maui Nui","XYLHAW",0.0368089372672587,20,0.869565217391304,"5",0.725480325224232,0.00610943541922668,0.743282976656068,0.707677673792396
"81","Maui Nui","CHETRI",0.0735223909099589,21,0.91304347826087,"5",0.831440570732858,0.0064377257905467,0.850199847228713,0.812681294237003
"82","Maui Nui","CIBMEN",0.148954454311086,22,0.956521739130435,"5",0.907831420299975,0.00674135786266773,0.927475468558289,0.888187372041661
"83","Maui Nui","METPOL",0.617731309080493,23,1,"5",1.00757137693513,0.0100619065418833,1.03689137176495,0.978251382105308
"84","Maui Nui","RAUSAN",0.000409232280242266,1,0.0526315789473684,"6",0.080362368859049,0.00707685999763625,0.100984056973361,0.059740680744737
"85","Maui Nui","PLEAUW",0.000818464560484531,2,0.105263157894737,"6",0.139667681245824,0.00692321147917739,0.159841643698198,0.11949371879345
"86","Maui Nui","REYSAN",0.000818464560484531,3,0.157894736842105,"6",0.139667681245824,0.00692321147917739,0.159841643698198,0.11949371879345
"87","Maui Nui","WIKMON",0.000818464560484531,4,0.210526315789474,"6",0.139667681245824,0.00692321147917739,0.159841643698198,0.11949371879345
"88","Maui Nui","ILEANO",0.00163692912096906,5,0.263157894736842,"6",0.241525066696609,0.00606700664541046,0.259204082371768,0.223846051021451
"89","Maui Nui","MYRLES",0.00163692912096906,6,0.315789473684211,"6",0.241525066696609,0.00606700664541046,0.259204082371768,0.223846051021451
"90","Maui Nui","COPRHY",0.00241447045342937,7,0.368421052631579,"6",0.315148763409712,0.0059871258220054,0.332595009547657,0.297702517271767
"91","Maui Nui","NESSAN",0.00241447045342937,8,0.421052631578947,"6",0.315148763409712,0.0059871258220054,0.332595009547657,0.297702517271767
"92","Maui Nui","POUSAN",0.00409232280242266,9,0.473684210526316,"6",0.422188092665244,0.00612574653256441,0.440038274031566,0.404337911298923
"93","Maui Nui","SADSOU",0.00491078736290719,10,0.526315789473684,"6",0.458427959609868,0.00616573988448076,0.47639468001047,0.440461239209266
"94","Maui Nui","ACAKOA",0.00532001964314945,11,0.578947368421053,"6",0.473706692109008,0.00615609909211221,0.491645319624705,0.45576806459331
"95","Maui Nui","PSYHAW",0.00728433458831233,12,0.631578947368421,"6",0.527442544304292,0.00624754299412363,0.545647635707626,0.509237452900957
"96","Maui Nui","DIOSAN",0.00814372237682108,13,0.684210526315789,"6",0.543533613658503,0.00635894066244798,0.562063313429619,0.525003913887388
"97","Maui Nui","CHEFOR",0.0315518088066787,14,0.736842105263158,"6",0.700657046998733,0.00614616426629933,0.718566724827782,0.682747369169683
"98","Maui Nui","XYLHAW",0.0315518088066787,15,0.789473684210526,"6",0.700657046998733,0.00614616426629933,0.718566724827782,0.682747369169683
"99","Maui Nui","CHETRI",0.0912587984940252,16,0.842105263157895,"6",0.857568754657776,0.00646271277374417,0.87640084222727,0.838736667088282
"100","Maui Nui","CIBGLA",0.150597479129154,17,0.894736842105263,"6",0.90887079776941,0.00676145658985943,0.928573412918094,0.889168182620727
"101","Maui Nui","CIBMEN",0.230807006056638,18,0.947368421052632,"6",0.94653608119421,0.00794785307730627,0.969695808445184,0.923376353943236
"102","Maui Nui","METPOL",0.423514486822721,19,1,"6",0.987737562699347,0.00714915852075591,1.00856992582989,0.9669051995688
"103","Maui Nui","PSYMA2",0.00132013201320132,1,0.0714285714285714,"7",0.204938751917343,0.00625212495372267,0.22315719496842,0.186720308866267
"104","Maui Nui","SADSOU",0.00176017601760176,2,0.142857142857143,"7",0.254658335267298,0.00605908582797575,0.272314269995991,0.237002400538605
"105","Maui Nui","PSYHAW",0.0025962596259626,3,0.214285714285714,"7",0.329606223395633,0.00595645922870308,0.346963108302351,0.312249338488915
"106","Maui Nui","POLSPP",0.00352035203520352,4,0.285714285714286,"7",0.391489352443246,0.00602410898700473,0.409043366050711,0.37393533883578
"107","Maui Nui","MYRLES",0.00523652365236524,5,0.357142857142857,"7",0.470727118602818,0.00615842461600194,0.488672522602489,0.452781714603147
"108","Maui Nui","ILEANO",0.00572057205720572,6,0.428571428571429,"7",0.487090533970598,0.00614802049109271,0.505005620764749,0.469175447176446
"109","Maui Nui","ACAKOA",0.00924092409240924,7,0.5,"7",0.55980588628487,0.00648648181591176,0.57870723589636,0.540904536673381
"110","Maui Nui","HEDHIL",0.0104730473047305,8,0.571428571428571,"7",0.57408886165478,0.00658150452176095,0.593267103645722,0.554910619663837
"111","Maui Nui","BROARG",0.0339273927392739,9,0.642857142857143,"7",0.71220038701468,0.00610158560532621,0.729980164401521,0.694420609627839
"112","Maui Nui","CHEFOR",0.0339273927392739,10,0.714285714285714,"7",0.71220038701468,0.00610158560532621,0.729980164401521,0.694420609627839
"113","Maui Nui","CIBGLA",0.0721672167216722,11,0.785714285714286,"7",0.829022126121813,0.006439361670665,0.847786169507165,0.810258082736461
"114","Maui Nui","CHETRI",0.117623762376238,12,0.857142857142857,"7",0.884674851669366,0.00653050620851144,0.903704486607104,0.865645216731627
"115","Maui Nui","CIBMEN",0.126732673267327,13,0.928571428571429,"7",0.892159334720472,0.00656141840300223,0.911279046561516,0.873039622879427
"116","Maui Nui","METPOL",0.575753575357536,14,1,"7",1.00397920781204,0.00911058820311068,1.03052709890007,0.977431316724013
"117","Maui Nui","RAUSAN",0.000442321302193914,1,0.05,"8",0.0859017115928986,0.00658555776546326,0.105091764574522,0.0667116586112756
"118","Maui Nui","PLEAUW",0.000884642604387827,2,0.1,"8",0.148648846421045,0.00692716073031371,0.168834316833905,0.128463376008185
"119","Maui Nui","REYSAN",0.000884642604387827,3,0.15,"8",0.148648846421045,0.00692716073031371,0.168834316833905,0.128463376008185
"120","Maui Nui","WIKMON",0.000884642604387827,4,0.2,"8",0.148648846421045,0.00692716073031371,0.168834316833905,0.128463376008185
"121","Maui Nui","CIBSPP",0.00176928520877565,5,0.25,"8",0.255605134488354,0.00605893119629981,0.273260618626503,0.237949650350204
"122","Maui Nui","MYRLES",0.00176928520877565,6,0.3,"8",0.255605134488354,0.00605893119629981,0.273260618626503,0.237949650350204
"123","Maui Nui","SADPAL",0.00176928520877565,7,0.35,"8",0.255605134488354,0.00605893119629981,0.273260618626503,0.237949650350204
"124","Maui Nui","PSYHAW",0.00260969568294409,8,0.4,"8",0.330640237260124,0.00595466417794824,0.347991891460452,0.313288583059797
"125","Maui Nui","ILEANO",0.00353857041755131,9,0.45,"8",0.392545906087141,0.00602780053839322,0.410110676728293,0.374981135445989
"126","Maui Nui","MELCLU",0.00353857041755131,10,0.5,"8",0.392545906087141,0.00602780053839322,0.410110676728293,0.374981135445989
"127","Maui Nui","POUSAN",0.00442321302193914,11,0.55,"8",0.437831297727897,0.00615672872421614,0.455771759966463,0.419890835489331
"128","Maui Nui","DIOSAN",0.00619249823071479,12,0.6,"8",0.501094651688247,0.00615430334264315,0.519028046461528,0.483161256914966
"129","Maui Nui","ACAKOA",0.00751946213729653,13,0.65,"8",0.532195931346105,0.00627700427371594,0.550486871744531,0.513904990947678
"130","Maui Nui","HEDHIL",0.0105272469922151,14,0.7,"8",0.574644493831463,0.00658465575627209,0.593831918394236,0.55545706926869
"131","Maui Nui","BROARG",0.0341029723991507,15,0.75,"8",0.713032846614416,0.00610029357095332,0.730808859064565,0.695256834164267
"132","Maui Nui","CHEFOR",0.0341029723991507,16,0.8,"8",0.713032846614416,0.00610029357095332,0.730808859064565,0.695256834164267
"133","Maui Nui","CIBGLA",0.0902335456475584,17,0.85,"8",0.856284541048013,0.00645970335038378,0.87510785927772,0.837461222818306
"134","Maui Nui","CHETRI",0.0948779193205945,18,0.9,"8",0.861930106526991,0.00647364896958333,0.880794061735498,0.843066151318484
"135","Maui Nui","CIBMEN",0.210544939844303,19,0.95,"8",0.93895413955898,0.00771972321141992,0.961449105468703,0.916459173649256
"136","Maui Nui","METPOL",0.489384288747346,20,1,"8",0.995572852320012,0.00756245361815947,1.01760954090008,0.973536163739946
"137","Maui Nui","DUBPLA",0.000405630146432483,1,0.0416666666666667,"9",0.0797372051166483,0.00714370751475539,0.10055368423286,0.0589207260004362
"138","Maui Nui","MYRLES",0.000405630146432483,2,0.0833333333333333,"9",0.0797372051166483,0.00714370751475539,0.10055368423286,0.0589207260004362
"139","Maui Nui","VACDEN",0.000405630146432483,3,0.125,"9",0.0797372051166483,0.00714370751475539,0.10055368423286,0.0589207260004362
"140","Maui Nui","OSTANT",0.00121689043929745,4,0.166666666666667,"9",0.192152959059372,0.00640111847071468,0.210805563283551,0.173500354835192
"141","Maui Nui","MELCLU",0.00162252058572993,5,0.208333333333333,"9",0.239949868946323,0.0060691049879865,0.257634999108157,0.222264738784489
"142","Maui Nui","SADPAL",0.00162252058572993,6,0.25,"9",0.239949868946323,0.0060691049879865,0.257634999108157,0.222264738784489
"143","Maui Nui","WIKOAH",0.00202815073216241,7,0.291666666666667,"9",0.281200983912711,0.00605069061696146,0.298832455330946,0.263569512494476
"144","Maui Nui","COPRHY",0.00239321786395165,8,0.333333333333333,"9",0.313399448251802,0.00599123204281658,0.330857659753612,0.295941236749991
"145","Maui Nui","DIOSAN",0.00239321786395165,9,0.375,"9",0.313399448251802,0.00599123204281658,0.330857659753612,0.295941236749991
"146","Maui Nui","NESSAN",0.00239321786395165,10,0.416666666666667,"9",0.313399448251802,0.00599123204281658,0.330857659753612,0.295941236749991
"147","Maui Nui","PSYMA2",0.00283941102502738,11,0.458333333333333,"9",0.347637089036061,0.00593788314035318,0.364939843961338,0.330334334110784
"148","Maui Nui","COPOCH",0.00365067131789235,12,0.5,"9",0.39892713234028,0.00605044955091018,0.416557901301645,0.381296363378916
"149","Maui Nui","PSYHAW",0.00961343447044984,13,0.541666666666667,"9",0.564495770256392,0.00652054899110893,0.583496390259282,0.545495150253501
"150","Maui Nui","HEDHIL",0.00965399748509309,14,0.583333333333333,"9",0.564985103687882,0.00652395675392847,0.583995653775874,0.54597455359989
"151","Maui Nui","DODVIS",0.0182533565894617,15,0.625,"9",0.628875313972925,0.00684039721685245,0.648807958963932,0.608942668981918
"152","Maui Nui","SADSOU",0.0292053705431388,16,0.666666666666667,"9",0.688781639380403,0.00624247261249856,0.70697195589367,0.670591322867136
"153","Maui Nui","BROARG",0.0312740842899444,17,0.708333333333333,"9",0.699274892833791,0.00615483935811282,0.717209849534798,0.681339936132784
"154","Maui Nui","CHEFOR",0.0312740842899444,18,0.75,"9",0.699274892833791,0.00615483935811282,0.717209849534798,0.681339936132784
"155","Maui Nui","XYLHAW",0.0312740842899444,19,0.791666666666667,"9",0.699274892833791,0.00615483935811282,0.717209849534798,0.681339936132784
"156","Maui Nui","STYTAM",0.0446193161075731,20,0.833333333333333,"9",0.757221673424608,0.0062857373488008,0.775538061655935,0.738905285193282
"157","Maui Nui","CIBGLA",0.0665233440149272,21,0.875,"9",0.818095674478432,0.00645018025015038,0.836891242773428,0.799300106183436
"158","Maui Nui","CHETRI",0.0987709406563096,22,0.916666666666667,"9",0.866349118937352,0.00648522212800678,0.885246797868469,0.847451440006236
"159","Maui Nui","CIBMEN",0.220662799659271,23,0.958333333333333,"9",0.942868362184198,0.00784641945269592,0.965732515893839,0.920004208474557
"160","Maui Nui","METPOL",0.387498478886951,24,1,"9",0.982628502996689,0.00726379177239755,1.00379490285591,0.961462103137469
"161","Maui Nui","ANTPLA",0.000513901022663035,1,0.0526315789473684,"10",0.0969849216981097,0.00616922502332454,0.114961797654466,0.0790080457417533
"162","Maui Nui","FREARB",0.000513901022663035,2,0.105263157894737,"10",0.0969849216981097,0.00616922502332454,0.114961797654466,0.0790080457417533
"163","Maui Nui","KADAFF",0.000513901022663035,3,0.157894736842105,"10",0.0969849216981097,0.00616922502332454,0.114961797654466,0.0790080457417533
"164","Maui Nui","RUBMAC",0.00102780204532607,4,0.210526315789474,"10",0.167772145823149,0.00674782849785406,0.187435049254627,0.148109242391671
"165","Maui Nui","MYRLES",0.00154170306798911,5,0.263157894736842,"10",0.230957830013327,0.00608857580728904,0.248699697366955,0.213215962659699
"166","Maui Nui","MELVOL",0.00205560409065214,6,0.315789473684211,"10",0.283773246724059,0.00604809218980918,0.301397146429085,0.266149347019033
"167","Maui Nui","ACAKOA",0.00359730715864125,7,0.368421052631579,"10",0.395914925685811,0.00603971001719375,0.413514400073754,0.378315451297868
"168","Maui Nui","PSYMA2",0.00359730715864125,8,0.421052631578947,"10",0.395914925685811,0.00603971001719375,0.413514400073754,0.378315451297868
"169","Maui Nui","SADPAL",0.00411120818130428,9,0.473684210526316,"10",0.423120063523529,0.00612815880960386,0.440977274169046,0.405262852878012
"170","Maui Nui","MELCLU",0.00462510920396732,10,0.526315789473684,"10",0.446696734890248,0.00616478637879505,0.464660676813267,0.42873279296723
"171","Maui Nui","STYTAM",0.00616681227195642,11,0.578947368421053,"10",0.500377647456623,0.00615339302147523,0.518308389590285,0.482446905322961
"172","Maui Nui","COPFOL",0.00925021840793463,12,0.631578947368421,"10",0.559927408944683,0.00648739324043364,0.578831414410921,0.541023403478445
"173","Maui Nui","ILEANO",0.0102780204532607,13,0.684210526315789,"10",0.572045043851409,0.0065695618120144,0.591188485261908,0.55290160244091
"174","Maui Nui","VACDEN",0.0113058224985868,14,0.736842105263158,"10",0.582100930460831,0.00662350234175237,0.601401552426174,0.562800308495489
"175","Maui Nui","CHEFOR",0.03962176884732,15,0.789473684210526,"10",0.737631842977606,0.00616052642905573,0.755583371576786,0.719680314378425
"176","Maui Nui","CIBGLA",0.0637237268102163,16,0.842105263157895,"10",0.812102175695856,0.00645575855589339,0.830913998951565,0.793290352440146
"177","Maui Nui","CHETRI",0.176319440875687,17,0.894736842105263,"10",0.923453817920239,0.00716181120206302,0.944323050460074,0.902584585380404
"178","Maui Nui","CIBMEN",0.250732308957295,18,0.947368421052632,"10",0.95307697854301,0.00806823114848355,0.976587482697929,0.929566474388092
"179","Maui Nui","METPOL",0.410504136903232,19,1,"10",0.985973465762586,0.00716583024583059,1.00685440963585,0.965092521889317
"180","Maui Nui","MELCLU",0.000397994109687177,1,0.0666666666666667,"11",0.0783956312834477,0.00729435274444316,0.09965108459776,0.0571401779691353
"181","Maui Nui","POLOAH",0.000795988219374353,2,0.133333333333333,"11",0.136601029382345,0.00690350534346006,0.156717568940266,0.116484489824424
"182","Maui Nui","ILEANO",0.00198997054843588,3,0.2,"11",0.277579868913253,0.0060535867463344,0.295219779537108,0.259939958289398
"183","Maui Nui","PSYHAW",0.00234816524715434,4,0.266666666666667,"11",0.309648292134999,0.00600005505471543,0.327132213542003,0.292164370727995
"184","Maui Nui","POLSPP",0.00318395287749741,5,0.333333333333333,"11",0.370940415119216,0.00596291158109134,0.388316101923753,0.353564728314679
"185","Maui Nui","SYZSAN",0.00477592931624612,6,0.4,"11",0.453004885998328,0.00616653912972658,0.470973935367737,0.435035836628918
"186","Maui Nui","ACAKOA",0.0051739234259333,7,0.466666666666667,"11",0.468448032942838,0.00616014391548377,0.486398446912708,0.450497618972968
"187","Maui Nui","SADPAL",0.00795988219374353,8,0.533333333333333,"11",0.540374308528773,0.00633480605638813,0.558833681019273,0.521914936038272
"188","Maui Nui","BROARG",0.0306853458568813,9,0.6,"11",0.69632353411937,0.00617568102711649,0.71431922261359,0.67832784562515
"189","Maui Nui","HEDHIL",0.0401576056674361,10,0.666666666666667,"11",0.739854082574939,0.00617303591463204,0.757842063316752,0.721866101833126
"190","Maui Nui","SADCYA",0.103478468518666,11,0.733333333333333,"11",0.871361702003206,0.00649795651788127,0.890296488439121,0.852426915567292
"191","Maui Nui","CHETRI",0.105707235532914,12,0.8,"11",0.873621931314793,0.00650339255790621,0.892572558154786,0.8546713044748
"192","Maui Nui","CIBGLA",0.112154740109846,13,0.866666666666667,"11",0.879801500382269,0.00651772670663918,0.898793896360645,0.860809104403894
"193","Maui Nui","CIBMEN",0.113030327151158,14,0.933333333333333,"11",0.88060302575396,0.00651964982513064,0.899601025623009,0.861605025884911
"194","Maui Nui","METPOL",0.468160471225026,15,1,"11",0.993220055732508,0.00733878964428755,1.01460499640275,0.971835115062269
"195","Maui Nui","COPOCH",0.000413428146188192,1,0.05,"12",0.0810846150503186,0.00700237469457698,0.101489255958765,0.0606799741418721
"196","Maui Nui","DUBPLA",0.000413428146188192,2,0.1,"12",0.0810846150503186,0.00700237469457698,0.101489255958765,0.0606799741418721
"197","Maui Nui","POLSPP",0.000413428146188192,3,0.15,"12",0.0810846150503186,0.00700237469457698,0.101489255958765,0.0606799741418721
