"geo_entity2","index","value","Iteration"
"Hawai'i Island","beta_S",4.66666666666667,1
"Hawai'i Island","beta_S",7,1
"Hawai'i Island","beta_S",14,1
"Hawai'i Island","beta_S",2.33333333333333,1
"Hawai'i Island","beta_S",2.8,1
"Hawai'i Island","beta_S",3.5,1
"Hawai'i Island","beta_S",2.8,1
"Hawai'i Island","beta_S",2.33333333333333,1
"Hawai'i Island","beta_S",14,1
"Kaua'i Island","beta_S",2.8,1
"Kaua'i Island","beta_S",4.66666666666667,1
"Kaua'i Island","beta_S",2.47058823529412,1
"Kaua'i Island","beta_S",42,1
"Kaua'i Island","beta_S",21,1
"Kaua'i Island","beta_S",2.625,1
"Kaua'i Island","beta_S",14,1
"Kaua'i Island","beta_S",14,1
"Kaua'i Island","beta_S",21,1
"Maui Nui","beta_S",5.5,1
"Maui Nui","beta_S",4.4,1
"Maui Nui","beta_S",2.75,1
"Maui Nui","beta_S",2,1
"Maui Nui","beta_S",3.66666666666667,1
"Maui Nui","beta_S",11,1
"Maui Nui","beta_S",4.4,1
"Maui Nui","beta_S",11,1
"Maui Nui","beta_S",11,1
"O'ahu Island","beta_S",4.2,1
"O'ahu Island","beta_S",3,1
"O'ahu Island","beta_S",4.2,1
"O'ahu Island","beta_S",10.5,1
"O'ahu Island","beta_S",4.2,1
"O'ahu Island","beta_S",5.25,1
"O'ahu Island","beta_S",10.5,1
"O'ahu Island","beta_S",5.25,1
"O'ahu Island","beta_S",21,1
"Hawai'i Island","beta_S_PIE",1.74101478403077,1
"Hawai'i Island","beta_S_PIE",2.10908166790305,1
"Hawai'i Island","beta_S_PIE",4.2181633358061,1
"Hawai'i Island","beta_S_PIE",2.37509994258336,1
"Hawai'i Island","beta_S_PIE",1.45996604275298,1
"Hawai'i Island","beta_S_PIE",2.89447754336196,1
"Hawai'i Island","beta_S_PIE",1.06058711411845,1
"Hawai'i Island","beta_S_PIE",1.23938690894084,1
"Hawai'i Island","beta_S_PIE",4.2181633358061,1
"Kaua'i Island","beta_S_PIE",0.537837447661065,1
"Kaua'i Island","beta_S_PIE",1.46550609378423,1
"Kaua'i Island","beta_S_PIE",0.802188918813122,1
"Kaua'i Island","beta_S_PIE",5.27967853260686,1
"Kaua'i Island","beta_S_PIE",4.82152461035586,1
"Kaua'i Island","beta_S_PIE",0.836883485470155,1
"Kaua'i Island","beta_S_PIE",2.23501543024037,1
"Kaua'i Island","beta_S_PIE",2.27496360072714,1
"Kaua'i Island","beta_S_PIE",5.0955798660646,1
"Maui Nui","beta_S_PIE",2.06225685392063,1
"Maui Nui","beta_S_PIE",2.31361670050375,1
"Maui Nui","beta_S_PIE",0.90646498463473,1
"Maui Nui","beta_S_PIE",0.933927614846178,1
"Maui Nui","beta_S_PIE",1.2822534702705,1
"Maui Nui","beta_S_PIE",1.91739293062746,1
"Maui Nui","beta_S_PIE",2.72117325427674,1
"Maui Nui","beta_S_PIE",1.93961054144487,1
"Maui Nui","beta_S_PIE",1.91692979200346,1
"O'ahu Island","beta_S_PIE",3.69740536273043,1
"O'ahu Island","beta_S_PIE",2.37352417428073,1
"O'ahu Island","beta_S_PIE",4.59381931132581,1
"O'ahu Island","beta_S_PIE",5.12090243799519,1
"O'ahu Island","beta_S_PIE",3.11305164435529,1
"O'ahu Island","beta_S_PIE",1.97197607024419,1
"O'ahu Island","beta_S_PIE",3.07255038037186,1
"O'ahu Island","beta_S_PIE",1.93208250550991,1
"O'ahu Island","beta_S_PIE",5.72128410313945,1
"Hawai'i Island","beta_S",12,2
"Hawai'i Island","beta_S",3,2
"Hawai'i Island","beta_S",12,2
"Hawai'i Island","beta_S",12,2
"Hawai'i Island","beta_S",2.4,2
