"geo_entity2","PlotID","beta_S","beta_ENS_PIE","Iteration"
"Kaua'i Island",196,1.88235294117647,0.469647830123994,20
"Kaua'i Island",218,32,3.09102944261524,20
"O'ahu Island",229,15,4.36849055184425,20
"Kaua'i Island",230,5.33333333333333,1.580404061966,20
"Hawai'i Island",235,5,1.2126261103594,20
"Hawai'i Island",249,10,1.45245062950082,20
"Hawai'i Island",255,10,1.45245062950082,20
"Kaua'i Island",295,10.6666666666667,1.30850741326504,20
"O'ahu Island",296,3,2.37697280026819,20
"O'ahu Island",300,3.75,1.50570373294303,20
"Kaua'i Island",304,32,3.09102944261524,20
"Kaua'i Island",308,10.6666666666667,1.33189538478463,20
"O'ahu Island",319,3.75,1.47524297317662,20
"Maui Nui",345,2.66666666666667,1.82322786172988,20
"Maui Nui",362,3.2,1.25819350809452,20
"Hawai'i Island",470,10,1.45245062950082,20
"Hawai'i Island",504,10,1.45245062950082,20
"O'ahu Island",1,3.42857142857143,1.11908747776813,21
"Maui Nui",19,13.5,5.03058262810987,21
"Maui Nui",21,5.4,2.26013233245927,21
"Hawai'i Island",54,7,1.41316042167297,21
"Hawai'i Island",118,14,1.80884533974141,21
"O'ahu Island",141,3.42857142857143,1.3410677258185,21
"O'ahu Island",143,2,1.33270620135273,21
"Maui Nui",146,6.75,3.57719878142373,21
"Maui Nui",174,2.7,1.37728914691533,21
"Maui Nui",180,13.5,2.55807219118878,21
"Kaua'i Island",194,2.13333333333333,0.394186050757048,21
"Kaua'i Island",195,3.55555555555556,1.07408300032176,21
"Kaua'i Island",196,1.88235294117647,0.58793169431237,21
"Hawai'i Island",202,3.5,0.558285598685619,21
"Maui Nui",224,3,1.07852891307476,21
"Kaua'i Island",230,5.33333333333333,1.97843911597443,21
"O'ahu Island",285,8,2.61806081373667,21
"O'ahu Island",288,12,2.89336719679366,21
"O'ahu Island",300,6,1.11418855242639,21
"Kaua'i Island",304,32,3.8695253353697,21
"Kaua'i Island",308,10.6666666666667,1.66734191024903,21
"Hawai'i Island",309,2.8,0.521589566932758,21
"Hawai'i Island",355,3.5,0.616645907966741,21
"Maui Nui",362,5.4,1.37269037857004,21
"Hawai'i Island",406,4.66666666666667,1.64307347548396,21
"Kaua'i Island",409,10.6666666666667,1.88722606336899,21
"Hawai'i Island",411,3.5,0.590235334172571,21
"O'ahu Island",461,24,3.23258955779705,21
"Hawai'i Island",16,2.5,1.12643387189105,22
"Maui Nui",38,5.33333333333333,2.12713273960205,22
"Maui Nui",47,4,1.12087279432643,22
"O'ahu Island",50,3.2,2.05857108941943,22
"Hawai'i Island",80,10,2.61361694960207,22
"Hawai'i Island",81,2,0.612631812986726,22
"Hawai'i Island",108,5,2.41289116787263,22
"Maui Nui",169,3.2,0.974622410030375,22
"O'ahu Island",173,3.2,2.55765941155244,22
"Maui Nui",177,2.66666666666667,1.01557458488048,22
"Kaua'i Island",194,2.66666666666667,0.453336937281816,22
"Kaua'i Island",195,4.44444444444444,1.23525806358997,22
"Kaua'i Island",196,2.35294117647059,0.676155721691817,22
"Kaua'i Island",218,40,4.45017970803861,22
"O'ahu Island",285,5.33333333333333,2.57983233195693,22
"Kaua'i Island",287,2.5,0.705399368925788,22
"O'ahu Island",288,8,2.85111873771113,22
"Kaua'i Island",295,13.3333333333333,1.88386854490891,22
"O'ahu Island",296,3.2,1.73322573162683,22
"O'ahu Island",300,4,1.09791935938391,22
"Kaua'i Island",308,13.3333333333333,1.91754039378674,22
"O'ahu Island",314,8,1.71067620758447,22
"Maui Nui",362,3.2,0.848791155544498,22
"Maui Nui",365,5.33333333333333,2.78203486862957,22
"Maui Nui",388,8,1.58137962036068,22
"Hawai'i Island",391,3.33333333333333,2.24308525466503,22
"Hawai'i Island",410,1.42857142857143,0.577862539482946,22
"Hawai'i Island",424,3.33333333333333,1.68450774945344,22
"O'ahu Island",1,2,0.580304319473675,23
"Maui Nui",42,1.71428571428571,1.00989314967226,23
"Hawai'i Island",88,3.66666666666667,1.02354801696468,23
"Maui Nui",144,2,1.04478078106727,23
"Maui Nui",148,2.4,1.21828137122982,23
"Maui Nui",164,1.71428571428571,1.02892107863501,23
"Maui Nui",171,2.4,1.22962045615204,23
"O'ahu Island",173,2.8,1.34593078811714,23
"Kaua'i Island",195,2.77777777777778,1.21230653191878,23
"Kaua'i Island",196,1.47058823529412,0.663592509259943,23
"Hawai'i Island",202,2.75,0.831341794155847,23
"Kaua'i Island",218,25,4.36749379525477,23
"Hawai'i Island",221,11,2.69354741306495,23
"Hawai'i Island",264,2.75,1.05886674962468,23
"Kaua'i Island",282,12.5,3.98849639979878,23
"O'ahu Island",285,4.66666666666667,1.35759896258168,23
"Kaua'i Island",295,8.33333333333333,1.84886560111336,23
"O'ahu Island",296,2.8,0.912084644427867,23
"O'ahu Island",300,3.5,0.577763975136823,23
"O'ahu Island",314,7,0.900218287817245,23
"Maui Nui",349,6,1.7886637436905,23
"Maui Nui",388,6,1.54879222250569,23
"Hawai'i Island",392,3.66666666666667,1.19127234699225,23
"Kaua'i Island",409,8.33333333333333,2.13009281698363,23
"O'ahu Island",437,14,1.6762636708404,23
"Kaua'i Island",460,12.5,4.21520236711719,23
"Hawai'i Island",489,11,2.69354741306495,23
"Hawai'i Island",514,5.5,1.59334809931732,23
"O'ahu Island",1,2.28571428571429,0.88965456646747,24
"Hawai'i Island",52,9,1.21495983271714,24
"Hawai'i Island",62,9,1.21495983271714,24
"Hawai'i Island",71,1.125,0.404294495115592,24
"Hawai'i Island",102,9,1.21495983271714,24
"O'ahu Island",141,2.28571428571429,1.06612490079509,24
"Maui Nui",161,3.66666666666667,1.03225077732248,24
"Maui Nui",172,5.5,1.68713071447855,24
"O'ahu Island",173,3.2,2.06342333085441,24
"Maui Nui",174,2.2,0.831064604798242,24
"Maui Nui",177,3.66666666666667,0.991044666979969,24
"Kaua'i Island",194,2.2,0.408096434658866,24
"Kaua'i Island",218,33,4.00607654723889,24
"O'ahu Island",229,16,2.56985098907977,24
"Hawai'i Island",252,9,1.21495983271714,24
"Kaua'i Island",287,2.0625,0.635004438851347,24
"O'ahu Island",288,8,2.3001752680035,24
"Kaua'i Island",295,11,1.69586895158597,24
"Kaua'i Island",304,33,4.00607654723889,24
"Kaua'i Island",308,11,1.72618053739632,24
"O'ahu Island",319,4,0.867840863739632,24
"Maui Nui",349,11,1.78218624453441,24
"Maui Nui",378,22,3.08218098695065,24
"Hawai'i Island",380,4.5,0.736342567786688,24
"Maui Nui",388,11,1.54318339840466,24
"O'ahu Island",437,16,2.56985098907977,24
"Kaua'i Island",460,16.5,3.86638748362297,24
"Hawai'i Island",499,9,1.21495983271714,24
"O'ahu Island",1,2.57142857142857,0.828315676130441,25
"Hawai'i Island",8,2.33333333333333,0.658169524454185,25
"Maui Nui",35,2,1.82264235439805,25
"Maui Nui",42,2,1.17389241111029,25
"Maui Nui",45,1.75,0.812778541711089,25
"Maui Nui",49,3.5,0.918705922944712,25
"Hawai'i Island",72,7,2.14008364855486,25
"Hawai'i Island",88,4.66666666666667,1.04093668665708,25
"O'ahu Island",143,1.5,0.986429979949649,25
"Maui Nui",146,3.5,2.5181478189173,25
"Maui Nui",164,2,1.19601033657178,25
"Maui Nui",169,2.8,1.10954848134528,25
"O'ahu Island",173,3.6,1.92115676787513,25
"Kaua'i Island",195,1.88888888888889,1.28654733525323,25
"Hawai'i Island",202,3.5,0.845465145108091,25
"Kaua'i Island",218,17,4.63495605779387,25
"Kaua'i Island",230,2.83333333333333,2.36979411447268,25
"Hawai'i Island",264,3.5,1.07685543589275,25
"O'ahu Island",288,9,2.14158540196118,25
"Hawai'i Island",293,4.66666666666667,1.46375931373993,25
"Kaua'i Island",295,5.66666666666667,1.96208883621944,25
"O'ahu Island",296,3.6,1.30189278898127,25
"Kaua'i Island",304,17,4.63495605779387,25
"Kaua'i Island",409,5.66666666666667,2.26053820991531,25
"O'ahu Island",437,18,2.39266782839801,25
"Kaua'i Island",460,8.5,4.4733384092094,25
"O'ahu Island",461,18,2.39266782839801,25
"Hawai'i Island",491,14,2.73930707015022,25
"O'ahu Island",1,2.42857142857143,1.6633986714551,26
"Hawai'i Island",3,9,2.38917454017717,26
"Maui Nui",25,2.5,0.851102698721975,26
"Maui Nui",26,6.66666666666667,1.46949548169248,26
"Maui Nui",31,4,2.10201388490416,26
"Maui Nui",34,2.85714285714286,1.24424017595727,26
"Hawai'i Island",106,4.5,2.23305214029628,26
"Hawai'i Island",127,1.8,2.20998737102941,26
"O'ahu Island",141,2.42857142857143,1.99334754232681,26
"Maui Nui",179,4,1.56825580215599,26
"Kaua'i Island",195,2.55555555555556,1.04412278646464,26
"Kaua'i Island",196,1.35294117647059,0.571532068501609,26
"Kaua'i Island",230,3.83333333333333,1.92325300931403,26
"Hawai'i Island",277,4.5,1.59238401766333,26
"Kaua'i Island",282,11.5,3.43517077992703,26
"O'ahu Island",285,5.66666666666667,3.89145528466057,26
"O'ahu Island",288,8.5,4.30066750525784,26
"Maui Nui",294,4,2.47229541629526,26
"Kaua'i Island",304,23,3.76158972281603,26
"Kaua'i Island",308,7.66666666666667,1.62083347450521,26
"O'ahu Island",314,8.5,2.5804079923667,26
"O'ahu Island",319,4.25,1.62261330879341,26
"Hawai'i Island",334,9,2.38917454017717,26
"Hawai'i Island",368,1.8,0.983992594924271,26
"Maui Nui",407,6.66666666666667,2.07602663745755,26
"Kaua'i Island",460,11.5,3.63042574232505,26
"O'ahu Island",461,17,4.80488369552945,26
"Hawai'i Island",499,9,2.38917454017717,26
"Hawai'i Island",10,3,1.37148517277676,27
"O'ahu Island",50,5,1.39605697152008,27
"Hawai'i Island",54,7.5,2.60955279058991,27
"O'ahu Island",141,3.57142857142857,0.896189258547803,27
"O'ahu Island",143,2.08333333333333,0.890601540443009,27
"Maui Nui",149,3.2,1.32037042780973,27
"Maui Nui",150,4,1.21369379786319,27
"Maui Nui",155,2.66666666666667,1.26365624444889,27
"Maui Nui",161,2.66666666666667,1.11371080389896,27
"Maui Nui",171,3.2,1.32185152698903,27
"Maui Nui",177,2.66666666666667,1.06925291509587,27
"Maui Nui",178,8,1.75303630259155,27
"Kaua'i Island",194,2.66666666666667,0.511731417448538,27
"Kaua'i Island",195,4.44444444444444,1.39437206150858,27
"Kaua'i Island",196,2.35294117647059,0.763251562848487,27
"Hawai'i Island",228,3,1.16286848321163,27
"Hawai'i Island",233,7.5,1.68637662671776,27
"Kaua'i Island",282,20,4.58749318004959,27
"Kaua'i Island",287,2.5,0.796262093912056,27
"O'ahu Island",288,12.5,1.93353739925285,27
"O'ahu Island",300,6.25,0.744573740354551,27
"Hawai'i Island",301,7.5,3.07689316530521,27
"Kaua'i Island",308,13.3333333333333,2.16453940332092,27
"Hawai'i Island",322,3,1.15610004684413,27
"O'ahu Island",437,25,2.1602279908894,27
"Kaua'i Island",460,20,4.8482460991201,27
"O'ahu Island",461,25,2.1602279908894,27
"Hawai'i Island",475,15,3.34022757195508,27
"Maui Nui",28,3.75,2.49855810454301,28
"Maui Nui",38,5,2.6090706347478,28
"Maui Nui",40,2.5,2.04966929283157,28
"O'ahu Island",50,2,1.25811233666999,28
"Hawai'i Island",65,9,2.81327398766456,28
"Hawai'i Island",135,2.25,1.27581000685975,28
"Hawai'i Island",138,1.5,1.95167251297383,28
"Maui Nui",161,2.5,1.29746322891899,28
"Maui Nui",179,3,1.74660182022107,28
"Maui Nui",180,7.5,1.94013654909707,28
"Kaua'i Island",195,1.77777777777778,1.22654797923033,28
"Kaua'i Island",218,16,4.41880048306926,28
"O'ahu Island",229,10,1.94677548323728,28
"Kaua'i Island",230,2.66666666666667,2.25927651680711,28
"Kaua'i Island",282,8,4.03535085437317,28
"O'ahu Island",285,3.33333333333333,1.57668535230936,28
"O'ahu Island",300,2.5,0.671002278138121,28
"Kaua'i Island",308,5.33333333333333,1.90401938219798,28
"O'ahu Island",314,5,1.04549357166812,28
"Hawai'i Island",367,3,1.73966169885481,28
"Maui Nui",388,7.5,1.93966791684264,28
"Kaua'i Island",409,5.33333333333333,2.15511586505197,28
"O'ahu Island",437,10,1.94677548323728,28
"Hawai'i Island",451,9,2.81327398766456,28
"Kaua'i Island",460,8,4.26472002691548,28
"O'ahu Island",461,10,1.94677548323728,28
"Hawai'i Island",489,9,2.81327398766456,28
"Hawai'i Island",528,9,2.81327398766456,28
"O'ahu Island",1,2.14285714285714,0.78013505855678,29
"Maui Nui",27,6,1.7182044857739,29
"Maui Nui",32,3,1.53015041712794,29
"Maui Nui",37,1.63636363636364,0.8813329442829,29
"Hawai'i Island",56,8,1.81973478180343,29
"O'ahu Island",141,2.14285714285714,0.934881293548706,29
"Maui Nui",145,3.6,1.05166709120065,29
"Maui Nui",168,4.5,2.09877545384856,29
"Maui Nui",174,1.8,0.974204739069297,29
"Kaua'i Island",196,1.29411764705882,0.603275035590561,29
"Kaua'i Island",218,22,3.97050891625084,29
"O'ahu Island",229,15,2.25349357763484,29
"Kaua'i Island",230,3.66666666666667,2.03007073721237,29
"Hawai'i Island",276,4,1.58153190166961,29
"Hawai'i Island",278,4,0.958406209319854,29
"Kaua'i Island",282,11,3.62596062186544,29
"Hawai'i Island",293,2.66666666666667,0.972382309536118,29
"Kaua'i Island",295,7.33333333333333,1.68081231440922,29
"O'ahu Island",296,3,1.22616562312484,29
"Kaua'i Island",304,22,3.97050891625084,29
"O'ahu Island",314,7.5,1.2102130263603,29
"O'ahu Island",319,3.75,0.761006696947291,29
"Hawai'i Island",340,8,1.81973478180343,29
"Hawai'i Island",347,4,1.76182604882761,29
"Maui Nui",364,6,1.88902480860864,29
"Hawai'i Island",391,2.66666666666667,1.56175152486895,29
"Kaua'i Island",409,7.33333333333333,1.93647728394357,29
"O'ahu Island",437,15,2.25349357763484,29
"Maui Nui",47,1.75,1.12256120943198,30
"Maui Nui",49,1.75,0.808202759341951,30
"O'ahu Island",50,2.8,1.51671460252564,30
"Hawai'i Island",71,1.5,1.27961421163425,30
"Hawai'i Island",97,2,1.07399027539499,30
"Hawai'i Island",111,6,2.74049380771027,30
"Hawai'i Island",115,6,3.75997152318094,30
"Maui Nui",145,1.4,0.920736013054226,30
"Maui Nui",165,1.4,1.03593965151174,30
"Maui Nui",167,1.16666666666667,1.92105160907009,30
"Maui Nui",170,1.75,1.45188271376099,30
"Maui Nui",171,1.4,1.25738351104555,30
"O'ahu Island",173,2.8,1.88443304082482,30
"Hawai'i Island",192,6,2.26057556686498,30
"Kaua'i Island",194,2.66666666666667,0.454697698244251,30
"Kaua'i Island",195,4.44444444444444,1.2389658818003,30
"Kaua'i Island",196,2.35294117647059,0.678185307712586,30
"Hawai'i Island",203,6,2.56716029781094,30
"Hawai'i Island",212,12,3.84541438800726,30
"O'ahu Island",229,14,2.34693096729358,30
"O'ahu Island",285,4.66666666666667,1.90076961153204,30
"Kaua'i Island",287,2.5,0.707516734278622,30
"Kaua'i Island",304,40,4.46353761101213,30
"Kaua'i Island",308,13.3333333333333,1.92329618798124,30
"O'ahu Island",314,7,1.26039251088885,30
"O'ahu Island",319,3.5,0.792560582869704,30
"O'ahu Island",437,14,2.34693096729358,30
"Kaua'i Island",460,20,4.3078972027612,30
"Maui Nui",19,8.5,4.08259361861588,31
"Maui Nui",23,2.42857142857143,1.91322998512364,31
"Maui Nui",49,4.25,1.05914698885489,31
"O'ahu Island",50,3.4,1.87519703107493,31
"O'ahu Island",141,2.42857142857143,1.2037699543739,31
"Maui Nui",165,3.4,1.35759541755018,31
"Maui Nui",172,4.25,2.26911724690477,31
"Maui Nui",174,1.7,1.11774565649031,31
"Maui Nui",180,8.5,2.0760158366845,31
"Kaua'i Island",195,1.77777777777778,1.09200478352047,31
"Kaua'i Island",218,16,3.93409091747242,31
"Hawai'i Island",227,2,1.74495390282994,31
"Kaua'i Island",230,2.66666666666667,2.01145067736933,31
"Hawai'i Island",234,6.66666666666667,1.43447310841931,31
"Kaua'i Island",282,8,3.59270286265043,31
"O'ahu Island",288,8.5,2.59714586475896,31
"Hawai'i Island",292,2.85714285714286,1.3760421630557,31
"Kaua'i Island",295,5.33333333333333,1.6653956960099,31
"O'ahu Island",300,4.25,1.00011854516865,31
"Kaua'i Island",308,5.33333333333333,1.69516260960341,31
"Hawai'i Island",317,2.85714285714286,1.24734945721219,31
"O'ahu Island",319,4.25,0.979885899080452,31
"Hawai'i Island",334,20,3.87040621782556,31
"Hawai'i Island",347,10,3.74723974190983,31
"Hawai'i Island",410,2.85714285714286,0.855734718970115,31
"O'ahu Island",437,17,2.90163882821346,31
"Kaua'i Island",460,8,3.79691194199319,31
"O'ahu Island",461,17,2.90163882821346,31
"O'ahu Island",1,1.85714285714286,0.516637674999452,32
"Hawai'i Island",6,2,0.627962900779042,32
"Maui Nui",36,3.5,2.00605173419889,32
"Maui Nui",38,4.66666666666667,2.25193748268705,32
"O'ahu Island",50,2.6,0.964442089777038,32
"Hawai'i Island",58,8,1.97749901303879,32
"Maui Nui",149,2.8,1.32766622597939,32
"Maui Nui",152,2.8,1.38977229798707,32
"Maui Nui",154,3.5,1.32443717652562,32
"O'ahu Island",173,2.6,1.19826534069864,32
"Maui Nui",176,4.66666666666667,2.31164794624315,32
"Maui Nui",179,2.8,1.50752457748828,32
"Hawai'i Island",200,2.66666666666667,0.993143948770595,32
"Kaua'i Island",218,26,4.68119094955614,32
"O'ahu Island",229,13,1.49235657314165,32
"Kaua'i Island",230,4.33333333333333,2.39343342690958,32
"Hawai'i Island",255,8,1.97749901303879,32
"Hawai'i Island",262,1.6,1.40025647361533,32
"O'ahu Island",285,4.33333333333333,1.20865337043504,32
"Kaua'i Island",287,1.625,0.742017032632013,32
"O'ahu Island",288,6.5,1.3357512537379,32
"Kaua'i Island",295,8.66666666666667,1.98166118250264,32
"Kaua'i Island",304,26,4.68119094955614,32
"Kaua'i Island",409,8.66666666666667,2.28308766629779,32
"O'ahu Island",437,13,1.49235657314165,32
"Hawai'i Island",451,8,1.97749901303879,32
"Kaua'i Island",460,13,4.51796112290655,32
"Hawai'i Island",498,8,1.97749901303879,32
"Maui Nui",31,4.2,1.39950407311318,33
"Hawai'i Island",83,3,1.63493748774028,33
"O'ahu Island",141,3.14285714285714,1.2035312271498,33
"O'ahu Island",143,1.83333333333333,1.19602723938886,33
"Maui Nui",146,5.25,1.62190030580451,33
"Maui Nui",163,4.2,1.24565883894795,33
"Maui Nui",170,5.25,1.06299361875656,33
"Maui Nui",174,2.1,0.624462274828949,33
"Maui Nui",175,2.625,0.787223280046791,33
"Hawai'i Island",193,4,1.10785358354677,33
"Kaua'i Island",195,3.22222222222222,1.28847147931887,33
"Hawai'i Island",200,4,1.03567697986171,33
"Kaua'i Island",218,29,4.64188803996719,33
"Maui Nui",219,5.25,0.884764723635365,33
"Kaua'i Island",230,4.83333333333333,2.37333834884106,33
"Hawai'i Island",257,6,1.31539034221555,33
"Kaua'i Island",287,1.8125,0.735787116215174,33
"O'ahu Island",288,11,2.59663080835586,33
"O'ahu Island",296,4.4,1.57851978349747,33
"Kaua'i Island",308,9.66666666666667,2.00014570287897,33
"Hawai'i Island",311,2,0.830130157517103,33
"O'ahu Island",319,5.5,0.979691571717681,33
"Kaua'i Island",409,9.66666666666667,2.26391904252254,33
"Hawai'i Island",433,4,1.83775251139919,33
"Hawai'i Island",435,6,1.89871472680389,33
"O'ahu Island",437,22,2.90106338588724,33
"Kaua'i Island",460,14.5,4.48002867805364,33
"O'ahu Island",461,22,2.90106338588724,33
"Maui Nui",33,2.125,0.72509330556708,34
"Maui Nui",35,2.42857142857143,1.55240309618594,34
"O'ahu Island",50,3.4,1.22440978873237,34
"Hawai'i Island",60,12,2.40683053610131,34
"Hawai'i Island",82,2.4,0.796928333064656,34
"Hawai'i Island",135,3,1.09148930969315,34
"O'ahu Island",143,1.41666666666667,0.781100819109991,34
"Maui Nui",149,3.4,1.21601827620555,34
"Maui Nui",153,5.66666666666667,2.22320411174969,34
"Maui Nui",164,2.42857142857143,1.01868045866717,34
"Maui Nui",171,3.4,1.21738232044114,34
"Hawai'i Island",190,3,1.6188806999517,34
"Kaua'i Island",194,1.66666666666667,0.37291709060897,34
"Kaua'i Island",195,2.77777777777778,1.01612907606265,34
"O'ahu Island",229,17,1.89462489848008,34
"Kaua'i Island",230,4.16666666666667,1.87168916215885,34
"Hawai'i Island",266,3,1.3918486458106,34
"Kaua'i Island",282,12.5,3.34307129005739,34
"O'ahu Island",288,8.5,1.6958062362939,34
"Maui Nui",294,3.4,2.17670240264089,34
"O'ahu Island",296,3.4,1.03089884182004,34
"Hawai'i Island",302,12,2.40683053610131,34
"Kaua'i Island",304,25,3.66073869770991,34
"Kaua'i Island",308,8.33333333333333,1.57737772056195,34
"Hawai'i Island",432,4,2.17615452700697,34
"O'ahu Island",437,17,1.89462489848008,34
"Kaua'i Island",460,12.5,3.53309132133162,34
"O'ahu Island",461,17,1.89462489848008,34
"O'ahu Island",1,2.85714285714286,1.17875176021663,35
"Hawai'i Island",4,1.33333333333333,0.659452668137231,35
"Maui Nui",30,4,1.6462521609696,35
"Maui Nui",46,5.33333333333333,2.66853919220542,35
"O'ahu Island",50,4,2.20045472090841,35
"Hawai'i Island",68,8,1.73084801310938,35
"O'ahu Island",143,1.66666666666667,1.40375959154611,35
"Maui Nui",145,3.2,1.05446343218531,35
"Maui Nui",153,5.33333333333333,2.62976233383018,35
"Maui Nui",164,2.28571428571429,1.20496696018768,35
"O'ahu Island",173,4,2.73394188597765,35
"Maui Nui",179,3.2,1.6332503489371,35
"Kaua'i Island",194,2.4,0.485186267208017,35
"Maui Nui",222,16,3.6226537637202,35
"O'ahu Island",229,20,3.40493545590427,35
"Kaua'i Island",230,6,2.43517366414773,35
"Hawai'i Island",252,8,1.73084801310938,35
"Hawai'i Island",261,2,0.835470900050021,35
"Hawai'i Island",262,1.6,1.22560421988594,35
"Hawai'i Island",268,8,1.73084801310938,35
"Kaua'i Island",282,18,4.34952519227399,35
"Kaua'i Island",287,2.25,0.754957424718371,35
"Kaua'i Island",295,12,2.01622032542816,35
"O'ahu Island",296,4,1.8526854686538,35
"O'ahu Island",300,5,1.17359164808557,35
"Hawai'i Island",390,2.66666666666667,1.06077343789948,35
"Kaua'i Island",409,12,2.32290353071889,35
"Kaua'i Island",460,18,4.59675202094558,35
"Maui Nui",21,2.4,1.64499921219792,36
"Maui Nui",48,3,1.32494698255191,36
"O'ahu Island",141,3,2.00939556937494,36
"O'ahu Island",143,1.75,1.99686703715298,36
"Maui Nui",147,2,1.65149044428908,36
"Maui Nui",155,2,1.4127453908417,36
"Maui Nui",164,1.71428571428571,1.23659820887298,36
"Maui Nui",180,6,1.86184971508821,36
"Kaua'i Island",194,2,0.367947890802437,36
"Kaua'i Island",195,3.33333333333333,1.00258893929944,36
"Kaua'i Island",196,1.76470588235294,0.548797265764919,36
"Kaua'i Island",218,30,3.61195857342351,36
"Hawai'i Island",227,1.5,0.58145844779671,36
"O'ahu Island",229,21,4.84356681619537,36
"Kaua'i Island",230,5,1.84674850468643,36
"Hawai'i Island",268,15,1.28970764678069,36
"Hawai'i Island",277,7.5,0.859589707514408,36
"Kaua'i Island",282,15,3.29852415176279,36
"O'ahu Island",288,10.5,4.3352912861008,36
"Kaua'i Island",308,10,1.55635882584987,36
"O'ahu Island",314,10.5,2.60118232116656,36
"O'ahu Island",319,5.25,1.63567663152828,36
"Maui Nui",378,12,3.71775102853078,36
"Hawai'i Island",400,3,0.81126594500279,36
"O'ahu Island",461,21,4.84356681619537,36
"Hawai'i Island",469,15,1.28970764678069,36
"Hawai'i Island",476,15,1.28970764678069,36
"Hawai'i Island",505,15,1.28970764678069,36
"O'ahu Island",1,3.28571428571429,1.46983047709555,37
"Hawai'i Island",10,3,0.941934990679144,37
"Maui Nui",25,2.125,0.918025665967373,37
"Maui Nui",41,4.25,2.71050526443698,37
"O'ahu Island",50,4.6,2.74383082292541,37
"Hawai'i Island",72,7.5,1.7922389044166,37
"Hawai'i Island",76,7.5,1.27448099869625,37
"Hawai'i Island",96,3.75,1.28889327560458,37
"Hawai'i Island",101,15,2.29406579765325,37
"O'ahu Island",141,3.28571428571429,1.76138349719402,37
"O'ahu Island",143,1.91666666666667,1.75040131417533,37
"Maui Nui",152,3.4,1.55944121499106,37
"Maui Nui",170,4.25,1.72212601259639,37
"Maui Nui",179,3.4,1.69156916003594,37
"Kaua'i Island",194,2.33333333333333,0.414513868701245,37
"Kaua'i Island",195,3.88888888888889,1.12947248872594,37
"Hawai'i Island",226,2.14285714285714,0.773609966208624,37
"Kaua'i Island",282,17.5,3.71597185723733,37
"Kaua'i Island",287,2.1875,0.644990066651191,37
"Kaua'i Island",295,11.6666666666667,1.72253697957407,37
"O'ahu Island",300,5.75,1.4633961366929,37
"Kaua'i Island",304,35,4.06907325543635,37
"O'ahu Island",314,11.5,2.28012825524485,37
"O'ahu Island",319,5.75,1.43379127008627,37
"Maui Nui",348,8.5,1.90077872066397,37
"Maui Nui",349,8.5,2.16949561894157,37
"Hawai'i Island",420,5,1.9519154817109,37
"Kaua'i Island",460,17.5,3.92718754103875,37
"Hawai'i Island",14,7,1.90084281737556,38
"Maui Nui",21,2.8,1.09031997129332,38
"Maui Nui",34,2,0.881417814995686,38
"Maui Nui",41,3.5,1.78014346025248,38
"Maui Nui",48,3.5,0.878186533628178,38
"O'ahu Island",50,4,2.53252564344267,38
"Hawai'i Island",57,7,1.90084281737556,38
"O'ahu Island",141,2.85714285714286,1.62573757729882,38
"Maui Nui",151,7,2.32310519077998,38
"Maui Nui",170,3.5,1.13101841168751,38
"O'ahu Island",173,4,3.14652142947166,38
"Maui Nui",180,7,1.23405039519449,38
"Kaua'i Island",195,3.55555555555556,0.966907501166573,38
"Kaua'i Island",196,1.88235294117647,0.529265955455871,38
"Kaua'i Island",218,32,3.48341149762378,38
"Kaua'i Island",230,5.33333333333333,1.78102401887376,38
"Hawai'i Island",260,1.75,1.06576319997723,38
"Kaua'i Island",282,16,3.18113198749941,38
"O'ahu Island",285,6.66666666666667,3.17379932616564,38
"Kaua'i Island",287,2,0.552156639358648,38
"O'ahu Island",288,10,3.50754528365096,38
"O'ahu Island",296,4,2.13227448582189,38
"O'ahu Island",300,5,1.35069852402138,38
"Hawai'i Island",302,7,1.90084281737556,38
"Hawai'i Island",303,1.75,1.10336867063196,38
"Kaua'i Island",308,10.6666666666667,1.50096910531704,38
"Hawai'i Island",334,7,1.90084281737556,38
"Hawai'i Island",475,7,1.90084281737556,38
"Maui Nui",31,3,1.77446541368936,39
"Maui Nui",42,2.14285714285714,0.958659990612428,39
"Maui Nui",46,5,2.16306558367006,39
"O'ahu Island",50,3,1.43076514511567,39
"Hawai'i Island",58,8,1.51522227229799,39
"Hawai'i Island",91,1.6,0.517099664355664,39
"Hawai'i Island",111,4,1.07984649651483,39
"O'ahu Island",141,2.14285714285714,0.918469934046534,39
"Maui Nui",154,3.75,1.16309669839362,39
"Maui Nui",166,3,1.29891893495164,39
"Maui Nui",167,2.5,1.78332922724506,39
"Maui Nui",179,3,1.32388073205822,39
"Kaua'i Island",194,2.26666666666667,0.524406418181682,39
"Kaua'i Island",196,2,0.782156429324953,39
"Hawai'i Island",208,8,1.51522227229799,39
"Hawai'i Island",212,8,1.51522227229799,39
"Kaua'i Island",218,34,5.14783290095461,39
"O'ahu Island",229,15,2.21393465877144,39
"Hawai'i Island",277,4,1.00989512864804,39
"Kaua'i Island",295,11.3333333333333,2.17920199021127,39
"O'ahu Island",300,3.75,0.763085015440127,39
"Kaua'i Island",304,34,5.14783290095461,39
"O'ahu Island",314,7.5,1.18896836012635,39
"Hawai'i Island",405,4,1.44205907753678,39
"Kaua'i Island",409,11.3333333333333,2.51067600766122,39
"O'ahu Island",437,15,2.21393465877144,39
