"geo_entity2","m","method","order","SC","qD","qD.LCL","qD.UCL","iteration"
"Hawai'i Island",1000,"interpolated",0,1,8.956,8.907,9.006,9
"Hawai'i Island",1000,"interpolated",1,1,3.102,3.047,3.158,9
"Hawai'i Island",1000,"interpolated",2,1,2.541,2.51,2.573,9
"Kaua'i Island",1000,"interpolated",0,0.997,30.897,30.385,31.409,9
"Kaua'i Island",1000,"interpolated",1,0.997,6.178,5.935,6.422,9
"Kaua'i Island",1000,"interpolated",2,0.997,2.987,2.874,3.1,9
"Maui Nui",1000,"interpolated",0,1,7.994,7.982,8.006,9
"Maui Nui",1000,"interpolated",1,1,4.278,4.212,4.344,9
"Maui Nui",1000,"interpolated",2,1,3.392,3.328,3.456,9
"O'ahu Island",1000,"interpolated",0,0.999,10.414,10.124,10.705,9
"O'ahu Island",1000,"interpolated",1,0.999,1.427,1.393,1.461,9
"O'ahu Island",1000,"interpolated",2,0.999,1.14,1.129,1.152,9
"Hawai'i Island",1000,"interpolated",0,0.998,15.081,14.671,15.491,10
"Hawai'i Island",1000,"interpolated",1,0.998,4.589,4.504,4.673,10
"Hawai'i Island",1000,"interpolated",2,0.998,3.252,3.193,3.312,10
"Kaua'i Island",1000,"interpolated",0,0.997,20.339,19.723,20.956,10
"Kaua'i Island",1000,"interpolated",1,0.997,6.185,6.054,6.317,10
"Kaua'i Island",1000,"interpolated",2,0.997,4.2,4.107,4.293,10
"Maui Nui",1000,"interpolated",0,0.999,9.075,8.765,9.384,10
"Maui Nui",1000,"interpolated",1,0.999,3.657,3.594,3.719,10
"Maui Nui",1000,"interpolated",2,0.999,2.692,2.645,2.739,10
"O'ahu Island",1000,"interpolated",0,0.997,12.062,11.557,12.567,10
"O'ahu Island",1000,"interpolated",1,0.997,2.753,2.702,2.804,10
"O'ahu Island",1000,"interpolated",2,0.997,1.971,1.94,2.001,10
"Hawai'i Island",1000,"interpolated",0,1,7.971,7.935,8.006,11
"Hawai'i Island",1000,"interpolated",1,1,4.063,3.99,4.136,11
"Hawai'i Island",1000,"interpolated",2,1,3.217,3.148,3.287,11
"Kaua'i Island",1000,"interpolated",0,0.998,19.483,19.086,19.879,11
"Kaua'i Island",1000,"interpolated",1,0.998,5.378,5.26,5.496,11
"Kaua'i Island",1000,"interpolated",2,0.998,3.71,3.634,3.786,11
"Maui Nui",1000,"interpolated",0,0.999,11.968,11.646,12.291,11
"Maui Nui",1000,"interpolated",1,0.999,4.267,4.195,4.339,11
"Maui Nui",1000,"interpolated",2,0.999,3.026,2.974,3.077,11
"O'ahu Island",1000,"interpolated",0,0.998,13.733,13.33,14.135,11
"O'ahu Island",1000,"interpolated",1,0.998,5.648,5.555,5.741,11
"O'ahu Island",1000,"interpolated",2,0.998,4.649,4.571,4.727,11
"Hawai'i Island",1000,"interpolated",0,1,10,9.999,10,12
"Hawai'i Island",1000,"interpolated",1,1,5.276,5.189,5.362,12
"Hawai'i Island",1000,"interpolated",2,1,3.628,3.556,3.7,12
"Kaua'i Island",1000,"interpolated",0,0.997,21.118,20.625,21.611,12
"Kaua'i Island",1000,"interpolated",1,0.997,5.236,5.121,5.351,12
"Kaua'i Island",1000,"interpolated",2,0.997,3.664,3.596,3.731,12
"Maui Nui",1000,"interpolated",0,0.998,16.381,15.936,16.827,12
"Maui Nui",1000,"interpolated",1,0.998,5.698,5.568,5.828,12
"Maui Nui",1000,"interpolated",2,0.998,3.977,3.887,4.067,12
"O'ahu Island",1000,"interpolated",0,0.999,16.643,16.386,16.899,12
"O'ahu Island",1000,"interpolated",1,0.999,4.901,4.756,5.047,12
"O'ahu Island",1000,"interpolated",2,0.999,3.207,3.113,3.301,12
"Hawai'i Island",1000,"interpolated",0,0.999,12.406,12.179,12.633,13
"Hawai'i Island",1000,"interpolated",1,0.999,3.932,3.865,3.999,13
"Hawai'i Island",1000,"interpolated",2,0.999,2.714,2.67,2.758,13
"Kaua'i Island",1000,"interpolated",0,0.996,24.215,23.436,24.994,13
"Kaua'i Island",1000,"interpolated",1,0.996,4.963,4.825,5.102,13
"Kaua'i Island",1000,"interpolated",2,0.996,3.319,3.245,3.393,13
"Maui Nui",1000,"interpolated",0,0.999,14.323,13.988,14.658,13
"Maui Nui",1000,"interpolated",1,0.999,5.382,5.23,5.533,13
"Maui Nui",1000,"interpolated",2,0.999,3.182,3.08,3.284,13
"O'ahu Island",1000,"interpolated",0,1,8.876,8.786,8.966,13
"O'ahu Island",1000,"interpolated",1,1,4.828,4.766,4.89,13
"O'ahu Island",1000,"interpolated",2,1,4.262,4.21,4.315,13
"Hawai'i Island",1000,"interpolated",0,1,8.674,8.429,8.92,14
"Hawai'i Island",1000,"interpolated",1,1,3.902,3.837,3.967,14
"Hawai'i Island",1000,"interpolated",2,1,3.313,3.265,3.361,14
"Kaua'i Island",1000,"interpolated",0,0.999,19.609,19.327,19.892,14
"Kaua'i Island",1000,"interpolated",1,0.999,4.584,4.417,4.751,14
"Kaua'i Island",1000,"interpolated",2,0.999,2.714,2.627,2.801,14
"Maui Nui",1000,"interpolated",0,0.999,9.843,9.549,10.137,14
"Maui Nui",1000,"interpolated",1,0.999,3.89,3.83,3.95,14
"Maui Nui",1000,"interpolated",2,0.999,2.885,2.839,2.932,14
"O'ahu Island",1000,"interpolated",0,0.998,14.142,13.742,14.541,14
"O'ahu Island",1000,"interpolated",1,0.998,3.204,3.138,3.271,14
"O'ahu Island",1000,"interpolated",2,0.998,2.147,2.108,2.186,14
"Hawai'i Island",1000,"interpolated",0,1,7,6.999,7.001,15
"Hawai'i Island",1000,"interpolated",1,1,3.537,3.446,3.628,15
"Hawai'i Island",1000,"interpolated",2,1,2.831,2.755,2.907,15
"Kaua'i Island",1000,"interpolated",0,0.998,12.713,12.353,13.072,15
"Kaua'i Island",1000,"interpolated",1,0.998,4.396,4.322,4.471,15
"Kaua'i Island",1000,"interpolated",2,0.998,3.27,3.223,3.316,15
"Maui Nui",1000,"interpolated",0,0.999,13.381,13.01,13.752,15
"Maui Nui",1000,"interpolated",1,0.999,4.706,4.594,4.817,15
"Maui Nui",1000,"interpolated",2,0.999,3.307,3.221,3.392,15
"O'ahu Island",1000,"interpolated",0,0.997,16.852,16.305,17.399,15
"O'ahu Island",1000,"interpolated",1,0.997,5.496,5.391,5.601,15
"O'ahu Island",1000,"interpolated",2,0.997,4.4,4.331,4.469,15
"Hawai'i Island",1000,"interpolated",0,1,8.955,8.909,9.001,16
"Hawai'i Island",1000,"interpolated",1,1,4.799,4.718,4.88,16
"Hawai'i Island",1000,"interpolated",2,1,3.621,3.547,3.696,16
"Kaua'i Island",1000,"interpolated",0,0.996,18.869,18.236,19.502,16
"Kaua'i Island",1000,"interpolated",1,0.996,5.38,5.263,5.496,16
"Kaua'i Island",1000,"interpolated",2,0.996,3.72,3.649,3.792,16
"Maui Nui",1000,"interpolated",0,0.999,9.558,9.324,9.793,16
"Maui Nui",1000,"interpolated",1,0.999,3.775,3.704,3.845,16
"Maui Nui",1000,"interpolated",2,0.999,2.702,2.643,2.761,16
"O'ahu Island",1000,"interpolated",0,1,12.951,12.79,13.111,16
"O'ahu Island",1000,"interpolated",1,1,4.609,4.448,4.77,16
"O'ahu Island",1000,"interpolated",2,1,3.454,3.364,3.544,16
"Hawai'i Island",1000,"interpolated",0,0.999,11.805,11.562,12.048,17
"Hawai'i Island",1000,"interpolated",1,0.999,5.143,5.076,5.211,17
"Hawai'i Island",1000,"interpolated",2,0.999,3.821,3.758,3.884,17
"Kaua'i Island",1000,"interpolated",0,0.995,26.997,26.295,27.7,17
"Kaua'i Island",1000,"interpolated",1,0.995,6.46,6.309,6.61,17
"Kaua'i Island",1000,"interpolated",2,0.995,4.009,3.918,4.099,17
"Maui Nui",1000,"interpolated",0,0.999,10.452,10.177,10.728,17
"Maui Nui",1000,"interpolated",1,0.999,4.373,4.285,4.461,17
"Maui Nui",1000,"interpolated",2,0.999,3.136,3.062,3.211,17
"O'ahu Island",1000,"interpolated",0,1,12.986,12.873,13.099,17
"O'ahu Island",1000,"interpolated",1,1,5.679,5.473,5.885,17
"O'ahu Island",1000,"interpolated",2,1,4.073,3.885,4.261,17
"Hawai'i Island",1000,"interpolated",0,1,8.723,8.498,8.947,18
"Hawai'i Island",1000,"interpolated",1,1,3.279,3.213,3.346,18
"Hawai'i Island",1000,"interpolated",2,1,2.495,2.441,2.548,18
"Kaua'i Island",1000,"interpolated",0,0.997,19.891,19.281,20.501,18
"Kaua'i Island",1000,"interpolated",1,0.997,4.804,4.676,4.931,18
"Kaua'i Island",1000,"interpolated",2,0.997,2.962,2.886,3.039,18
"Maui Nui",1000,"interpolated",0,0.998,12.381,11.96,12.803,18
"Maui Nui",1000,"interpolated",1,0.998,3.521,3.451,3.59,18
"Maui Nui",1000,"interpolated",2,0.998,2.32,2.272,2.367,18
"O'ahu Island",1000,"interpolated",0,0.997,15.155,14.589,15.721,18
"O'ahu Island",1000,"interpolated",1,0.997,4.301,4.207,4.395,18
"O'ahu Island",1000,"interpolated",2,0.997,3.377,3.311,3.444,18
"Hawai'i Island",1000,"interpolated",0,1,3,3,3,19
"Hawai'i Island",1000,"interpolated",1,1,2.348,2.317,2.379,19
"Hawai'i Island",1000,"interpolated",2,1,2.178,2.146,2.209,19
"Kaua'i Island",1000,"interpolated",0,0.996,24.84,24.166,25.514,19
"Kaua'i Island",1000,"interpolated",1,0.996,5.379,5.195,5.563,19
"Kaua'i Island",1000,"interpolated",2,0.996,3.369,3.273,3.465,19
"Maui Nui",1000,"interpolated",0,0.999,10.823,10.731,10.914,19
"Maui Nui",1000,"interpolated",1,0.999,4.058,3.99,4.126,19
"Maui Nui",1000,"interpolated",2,0.999,2.783,2.729,2.837,19
"O'ahu Island",1000,"interpolated",0,0.998,11.034,10.612,11.456,19
"O'ahu Island",1000,"interpolated",1,0.998,3.989,3.912,4.066,19
"O'ahu Island",1000,"interpolated",2,0.998,3.344,3.294,3.394,19
"Hawai'i Island",1000,"interpolated",0,1,8.975,8.947,9.004,20
"Hawai'i Island",1000,"interpolated",1,1,3.617,3.557,3.678,20
"Hawai'i Island",1000,"interpolated",2,1,2.44,2.398,2.482,20
"Kaua'i Island",1000,"interpolated",0,0.997,21.059,20.638,21.481,20
"Kaua'i Island",1000,"interpolated",1,0.997,6.651,6.527,6.775,20
"Kaua'i Island",1000,"interpolated",2,0.997,4.865,4.786,4.945,20
"Maui Nui",1000,"interpolated",0,0.999,9.647,9.481,9.813,20
"Maui Nui",1000,"interpolated",1,0.999,3.861,3.795,3.927,20
"Maui Nui",1000,"interpolated",2,0.999,2.994,2.935,3.053,20
"O'ahu Island",1000,"interpolated",0,0.999,8.361,8.022,8.7,20
"O'ahu Island",1000,"interpolated",1,0.999,3.719,3.658,3.78,20
"O'ahu Island",1000,"interpolated",2,0.999,3.243,3.192,3.293,20
"Hawai'i Island",1000,"interpolated",0,1,2,2,2,21
"Hawai'i Island",1000,"interpolated",1,1,1.134,1.114,1.153,21
"Hawai'i Island",1000,"interpolated",2,1,1.057,1.046,1.067,21
"Kaua'i Island",1000,"interpolated",0,0.998,25.161,24.739,25.583,21
"Kaua'i Island",1000,"interpolated",1,0.998,6.609,6.391,6.827,21
"Kaua'i Island",1000,"interpolated",2,0.998,3.692,3.574,3.81,21
"Maui Nui",1000,"interpolated",0,0.998,11.783,11.367,12.199,21
"Maui Nui",1000,"interpolated",1,0.998,4.471,4.391,4.55,21
"Maui Nui",1000,"interpolated",2,0.998,3.539,3.476,3.603,21
"O'ahu Island",1000,"interpolated",0,0.999,14.167,13.901,14.434,21
"O'ahu Island",1000,"interpolated",1,0.999,2.904,2.845,2.963,21
"O'ahu Island",1000,"interpolated",2,0.999,2.14,2.106,2.174,21
"Hawai'i Island",1000,"interpolated",0,0.999,10.307,10.087,10.528,22
"Hawai'i Island",1000,"interpolated",1,0.999,4.508,4.449,4.568,22
"Hawai'i Island",1000,"interpolated",2,0.999,3.428,3.384,3.472,22
"Kaua'i Island",1000,"interpolated",0,0.995,35.808,35.047,36.57,22
"Kaua'i Island",1000,"interpolated",1,0.995,8.527,8.257,8.798,22
"Kaua'i Island",1000,"interpolated",2,0.995,4.472,4.314,4.63,22
"Maui Nui",1000,"interpolated",0,0.999,16.091,15.742,16.44,22
"Maui Nui",1000,"interpolated",1,0.999,6.143,6.017,6.27,22
"Maui Nui",1000,"interpolated",2,0.999,3.909,3.804,4.014,22
"O'ahu Island",1000,"interpolated",0,0.999,19.812,19.539,20.085,22
"O'ahu Island",1000,"interpolated",1,0.999,6.02,5.77,6.269,22
"O'ahu Island",1000,"interpolated",2,0.999,3.709,3.548,3.87,22
"Hawai'i Island",1000,"interpolated",0,1,4.995,4.985,5.004,23
"Hawai'i Island",1000,"interpolated",1,1,3.798,3.765,3.832,23
"Hawai'i Island",1000,"interpolated",2,1,3.506,3.462,3.549,23
"Kaua'i Island",1000,"interpolated",0,0.996,30.262,29.629,30.894,23
"Kaua'i Island",1000,"interpolated",1,0.996,6.06,5.797,6.323,23
"Kaua'i Island",1000,"interpolated",2,0.996,2.919,2.802,3.035,23
"Maui Nui",1000,"interpolated",0,0.999,11.566,11.176,11.956,23
"Maui Nui",1000,"interpolated",1,0.999,4.052,3.974,4.13,23
"Maui Nui",1000,"interpolated",2,0.999,2.516,2.46,2.572,23
"O'ahu Island",1000,"interpolated",0,0.998,12.892,12.498,13.286,23
"O'ahu Island",1000,"interpolated",1,0.998,2.744,2.679,2.808,23
"O'ahu Island",1000,"interpolated",2,0.998,1.805,1.767,1.843,23
"Hawai'i Island",1000,"interpolated",0,1,7,7,7,24
"Hawai'i Island",1000,"interpolated",1,1,6.006,5.946,6.067,24
"Hawai'i Island",1000,"interpolated",2,1,5.607,5.537,5.678,24
"Kaua'i Island",1000,"interpolated",0,0.996,28.776,28.142,29.411,24
"Kaua'i Island",1000,"interpolated",1,0.996,4.856,4.704,5.009,24
"Kaua'i Island",1000,"interpolated",2,0.996,2.646,2.571,2.72,24
"Maui Nui",1000,"interpolated",0,0.998,15.026,14.64,15.411,24
"Maui Nui",1000,"interpolated",1,0.998,4.83,4.717,4.944,24
"Maui Nui",1000,"interpolated",2,0.998,3.435,3.358,3.512,24
"O'ahu Island",1000,"interpolated",0,0.999,12.43,12.103,12.757,24
"O'ahu Island",1000,"interpolated",1,0.999,4.957,4.856,5.057,24
"O'ahu Island",1000,"interpolated",2,0.999,3.953,3.875,4.03,24
"Hawai'i Island",1000,"interpolated",0,1,9.876,9.748,10.005,25
"Hawai'i Island",1000,"interpolated",1,1,4.377,4.287,4.468,25
"Hawai'i Island",1000,"interpolated",2,1,3.138,3.07,3.206,25
"Kaua'i Island",1000,"interpolated",0,0.996,20,19.377,20.622,25
"Kaua'i Island",1000,"interpolated",1,0.996,5.223,5.095,5.35,25
"Kaua'i Island",1000,"interpolated",2,0.996,3.894,3.817,3.971,25
"Maui Nui",1000,"interpolated",0,0.999,13.797,13.396,14.198,25
"Maui Nui",1000,"interpolated",1,0.999,4.629,4.515,4.744,25
"Maui Nui",1000,"interpolated",2,0.999,2.838,2.766,2.91,25
"O'ahu Island",1000,"interpolated",0,1,15,14.999,15.001,25
"O'ahu Island",1000,"interpolated",1,1,6.495,6.211,6.778,25
"O'ahu Island",1000,"interpolated",2,1,4.243,4.064,4.421,25
"Hawai'i Island",1000,"interpolated",0,1,10,10,10,26
"Hawai'i Island",1000,"interpolated",1,1,6.143,6.049,6.238,26
"Hawai'i Island",1000,"interpolated",2,1,4.667,4.581,4.753,26
"Kaua'i Island",1000,"interpolated",0,0.998,16.838,16.467,17.209,26
"Kaua'i Island",1000,"interpolated",1,0.998,4.593,4.486,4.701,26
"Kaua'i Island",1000,"interpolated",2,0.998,3.43,3.374,3.486,26
"Maui Nui",1000,"interpolated",0,0.998,14.926,14.573,15.279,26
"Maui Nui",1000,"interpolated",1,0.998,5.423,5.328,5.518,26
"Maui Nui",1000,"interpolated",2,0.998,4.071,3.986,4.157,26
"O'ahu Island",1000,"interpolated",0,1,15.949,15.783,16.114,26
"O'ahu Island",1000,"interpolated",1,1,3.449,3.246,3.652,26
"O'ahu Island",1000,"interpolated",2,1,1.957,1.872,2.041,26
"Hawai'i Island",1000,"interpolated",0,1,3.994,3.979,4.009,27
"Hawai'i Island",1000,"interpolated",1,1,1.264,1.243,1.285,27
"Hawai'i Island",1000,"interpolated",2,1,1.105,1.095,1.115,27
"Kaua'i Island",1000,"interpolated",0,0.997,18.984,18.362,19.607,27
"Kaua'i Island",1000,"interpolated",1,0.997,5.478,5.357,5.6,27
"Kaua'i Island",1000,"interpolated",2,0.997,3.686,3.615,3.756,27
"Maui Nui",1000,"interpolated",0,1,9.935,9.873,9.997,27
"Maui Nui",1000,"interpolated",1,1,3.644,3.561,3.726,27
"Maui Nui",1000,"interpolated",2,1,2.692,2.624,2.759,27
"O'ahu Island",1000,"interpolated",0,0.997,18.737,18.238,19.236,27
"O'ahu Island",1000,"interpolated",1,0.997,3.527,3.41,3.644,27
"O'ahu Island",1000,"interpolated",2,0.997,2.453,2.397,2.51,27
"Hawai'i Island",1000,"interpolated",0,1,6.865,6.796,6.934,28
"Hawai'i Island",1000,"interpolated",1,1,2.128,2.1,2.156,28
"Hawai'i Island",1000,"interpolated",2,1,1.489,1.475,1.503,28
"Kaua'i Island",1000,"interpolated",0,1,12.83,12.604,13.057,28
"Kaua'i Island",1000,"interpolated",1,1,4.003,3.851,4.155,28
"Kaua'i Island",1000,"interpolated",2,1,2.518,2.427,2.609,28
"Maui Nui",1000,"interpolated",0,0.999,7.936,7.613,8.26,28
"Maui Nui",1000,"interpolated",1,0.999,2.989,2.944,3.034,28
"Maui Nui",1000,"interpolated",2,0.999,2.19,2.153,2.227,28
"O'ahu Island",1000,"interpolated",0,1,10.898,10.672,11.124,28
"O'ahu Island",1000,"interpolated",1,1,4.418,4.278,4.559,28
"O'ahu Island",1000,"interpolated",2,1,3.51,3.407,3.612,28
"Hawai'i Island",1000,"interpolated",0,1,7.999,7.996,8.002,29
"Hawai'i Island",1000,"interpolated",1,1,3.705,3.623,3.788,29
"Hawai'i Island",1000,"interpolated",2,1,2.713,2.637,2.789,29
"Kaua'i Island",1000,"interpolated",0,0.999,11.448,11.118,11.779,29
"Kaua'i Island",1000,"interpolated",1,0.999,3.595,3.507,3.682,29
"Kaua'i Island",1000,"interpolated",2,0.999,2.517,2.455,2.579,29
"Maui Nui",1000,"interpolated",0,0.998,9.862,9.319,10.405,29
"Maui Nui",1000,"interpolated",1,0.998,2.901,2.822,2.98,29
"Maui Nui",1000,"interpolated",2,0.998,2.1,2.049,2.15,29
"O'ahu Island",1000,"interpolated",0,0.999,6.44,6.211,6.669,29
"O'ahu Island",1000,"interpolated",1,0.999,2.653,2.613,2.693,29
"O'ahu Island",1000,"interpolated",2,0.999,2.002,1.97,2.033,29
"Hawai'i Island",1000,"interpolated",0,0.999,10.096,9.764,10.427,30
"Hawai'i Island",1000,"interpolated",1,0.999,4.056,3.977,4.134,30
"Hawai'i Island",1000,"interpolated",2,0.999,2.65,2.59,2.711,30
"Kaua'i Island",1000,"interpolated",0,0.995,27.544,26.802,28.286,30
"Kaua'i Island",1000,"interpolated",1,0.995,5.598,5.408,5.788,30
"Kaua'i Island",1000,"interpolated",2,0.995,3.366,3.26,3.471,30
"Maui Nui",1000,"interpolated",0,0.998,17.213,16.843,17.584,30
"Maui Nui",1000,"interpolated",1,0.998,7.497,7.342,7.651,30
"Maui Nui",1000,"interpolated",2,0.998,5.542,5.394,5.689,30
"O'ahu Island",1000,"interpolated",0,0.998,17.702,17.264,18.14,30
"O'ahu Island",1000,"interpolated",1,0.998,2.313,2.253,2.374,30
"O'ahu Island",1000,"interpolated",2,0.998,1.441,1.418,1.465,30
"Hawai'i Island",1000,"interpolated",0,1,8.965,8.925,9.004,31
"Hawai'i Island",1000,"interpolated",1,1,2.592,2.53,2.653,31
"Hawai'i Island",1000,"interpolated",2,1,1.774,1.737,1.812,31
"Kaua'i Island",1000,"interpolated",0,0.995,23.525,22.734,24.315,31
"Kaua'i Island",1000,"interpolated",1,0.995,5.487,5.359,5.615,31
"Kaua'i Island",1000,"interpolated",2,0.995,3.939,3.864,4.014,31
"Maui Nui",1000,"interpolated",0,0.999,8.712,8.57,8.854,31
"Maui Nui",1000,"interpolated",1,0.999,3.396,3.351,3.441,31
"Maui Nui",1000,"interpolated",2,0.999,2.586,2.544,2.628,31
"O'ahu Island",1000,"interpolated",0,0.996,15.058,14.445,15.672,31
