"geo_entity2","SPP_CODE3A","RelAbund","Rank","Rank_N","iteration","fit","se.fit","uprS","lwrS"
"36","Maui Nui","ILEANO",0.0018366316176133,2,0.181818181818182,"3",0.26691058573518,0.00724504607539211,0.28735738240639,0.24646378906397
"37","Maui Nui","POLSPP",0.00367326323522659,3,0.272727272727273,"3",0.405357481114235,0.00739136505916859,0.426217215740467,0.384497746488003
"38","Maui Nui","PSYSPP",0.00367326323522659,4,0.363636363636364,"3",0.405357481114235,0.00739136505916859,0.426217215740467,0.384497746488003
"39","Maui Nui","MYRLES",0.00964231599246981,5,0.454545454545455,"3",0.574215375576653,0.00795363452488129,0.596661933712387,0.551768817440919
"40","Maui Nui","ACAKOA",0.0174480003673263,6,0.545454545454545,"3",0.616404944951638,0.00821077620441894,0.639577202217852,0.593232687685424
"41","Maui Nui","CHEFOR",0.0354010744294963,7,0.636363636363636,"3",0.714945967640315,0.00739240395851814,0.735808634223576,0.694083301057055
"42","Maui Nui","CIBGLA",0.0899949492630516,8,0.727272727272727,"3",0.848612527020348,0.00771756268267474,0.870392848819257,0.826832205221438
"43","Maui Nui","CHETRI",0.102438128472382,9,0.818181818181818,"3",0.861031510693,0.0077704358416483,0.88296104986329,0.839101971522711
"44","Maui Nui","CIBMEN",0.13402819229533,10,0.909090909090909,"3",0.888310927758004,0.00784333893063414,0.910446212291633,0.866175643224374
"45","Maui Nui","METPOL",0.601405023187474,11,1,"3",1.00273984223345,0.0109955151005422,1.03377112336217,0.971708561104733
"46","Maui Nui","ANTPLA",0.000511980339954946,1,0.0476190476190476,"4",0.0765869161417658,0.00751680003525856,0.097800650373367,0.0553731819101646
"47","Maui Nui","RAUSAN",0.000511980339954946,2,0.0952380952380952,"4",0.0765869161417658,0.00751680003525856,0.097800650373367,0.0553731819101646
"48","Maui Nui","ILEANO",0.00102396067990989,3,0.142857142857143,"4",0.155693959676541,0.00797234001800269,0.17819330800995,0.133194611343131
"49","Maui Nui","PLEAUW",0.00102396067990989,4,0.19047619047619,"4",0.155693959676541,0.00797234001800269,0.17819330800995,0.133194611343131
"50","Maui Nui","PSYSPP",0.00102396067990989,5,0.238095238095238,"4",0.155693959676541,0.00797234001800269,0.17819330800995,0.133194611343131
"51","Maui Nui","REYSAN",0.00102396067990989,6,0.285714285714286,"4",0.155693959676541,0.00797234001800269,0.17819330800995,0.133194611343131
"52","Maui Nui","WIKMON",0.00102396067990989,7,0.333333333333333,"4",0.155693959676541,0.00797234001800269,0.17819330800995,0.133194611343131
"53","Maui Nui","SYZSAN",0.00153594101986484,8,0.380952380952381,"4",0.231040576794788,0.007230096649103,0.251445183550777,0.210635970038798
"54","Maui Nui","PSYMA2",0.00204792135981978,9,0.428571428571429,"4",0.288668810235591,0.00725291613375142,0.30913781759827,0.268199802872912
"55","Maui Nui","SADPAL",0.00409584271963957,10,0.476190476190476,"4",0.428037079360948,0.00744977078945599,0.4490616452497,0.407012513472196
"56","Maui Nui","MELCLU",0.00511980339954946,11,0.523809523809524,"4",0.474647544293162,0.0073970218547564,0.495523243393324,0.453771845192999
"57","Maui Nui","POUSAN",0.00511980339954946,12,0.571428571428571,"4",0.474647544293162,0.0073970218547564,0.495523243393324,0.453771845192999
"58","Maui Nui","ACAKOA",0.00716772475936924,13,0.619047619047619,"4",0.537052357200633,0.00750065722958708,0.558220533590113,0.515884180811154
"59","Maui Nui","DIOSAN",0.00716772475936924,14,0.666666666666667,"4",0.537052357200633,0.00750065722958708,0.558220533590113,0.515884180811154
"60","Maui Nui","SADSOU",0.0102396067990989,15,0.714285714285714,"4",0.579606689743549,0.00801302871517988,0.60222086875013,0.556992510736968
"61","Maui Nui","CHEFOR",0.0394736842105263,16,0.761904761904762,"4",0.734983174605294,0.00751550888352859,0.7561932649792,0.713773084231388
"62","Maui Nui","HEDHIL",0.0394736842105263,17,0.80952380952381,"4",0.734983174605294,0.00751550888352859,0.7561932649792,0.713773084231388
"63","Maui Nui","CHETRI",0.0931804218718001,18,0.857142857142857,"4",0.851957557168722,0.00773081394047559,0.873775276352144,0.8301398379853
"64","Maui Nui","CIBGLA",0.131066967028466,19,0.904761904761905,"4",0.885909346124197,0.00783512599288101,0.908021452300289,0.863797239948105
"65","Maui Nui","CIBMEN",0.210935900061438,20,0.952380952380952,"4",0.939501125095615,0.00874617277138556,0.964184365815807,0.914817884375422
"66","Maui Nui","METPOL",0.437231210321524,21,1,"4",0.993487609292364,0.00825796040732503,1.01679302869349,0.970182189891241
"67","Maui Nui","CIBSPP",0.0016861984655594,1,0.1,"5",0.249749345447857,0.00722784354819993,0.270147593556081,0.229351097339634
"68","Maui Nui","ACAKOA",0.00252929769833909,2,0.2,"5",0.330419438216012,0.00720638836526946,0.350757136017397,0.310081740414627
"69","Maui Nui","PSYSPP",0.00337239693111879,3,0.3,"5",0.387823739749329,0.00732098246523087,0.408484842293382,0.367162637205275
"70","Maui Nui","CIBGLA",0.016861984655594,4,0.4,"5",0.613756899943393,0.00821428795666086,0.636939067993238,0.590574731893548
"71","Maui Nui","CHEFOR",0.0325014754236574,5,0.5,"5",0.699360178118622,0.00736573179555127,0.7201475711581,0.678572785079145
"72","Maui Nui","HEDHIL",0.0325014754236574,6,0.6,"5",0.699360178118622,0.00736573179555127,0.7201475711581,0.678572785079145
"73","Maui Nui","ANTPLA",0.0675322485456538,7,0.7,"5",0.818238363658208,0.00775940054654012,0.840136759281177,0.796339968035238
"74","Maui Nui","CHETRI",0.0691341370879353,8,0.8,"5",0.821014980189491,0.00774635739207558,0.842876565732233,0.799153394646749
"75","Maui Nui","CIBMEN",0.133209678779192,9,0.9,"5",0.887649894104172,0.0078408979250368,0.909778289689877,0.865521498518467
"76","Maui Nui","METPOL",0.640671106989293,10,1,"5",1.00428730123658,0.0119720854985318,1.03807463610947,0.970499966363686
"77","Maui Nui","ANTPLA",0.00041992105484169,1,0.0476190476190476,"6",0.0628900838811263,0.00829368922813275,0.086296336310329,0.0394838314519236
"78","Maui Nui","NOTSAN",0.000839842109683379,2,0.0952380952380952,"6",0.126146242596343,0.00822547971294392,0.149359995754514,0.102932489438173
"79","Maui Nui","SYZSAN",0.00125976316452507,3,0.142857142857143,"6",0.192398019177799,0.00746257129210398,0.213458710340595,0.171337328015004
"80","Maui Nui","SADPAL",0.00167968421936676,4,0.19047619047619,"6",0.248971617329633,0.0072272334266573,0.269368143567354,0.228575091091912
"81","Maui Nui","SADSPP",0.00167968421936676,5,0.238095238095238,"6",0.248971617329633,0.0072272334266573,0.269368143567354,0.228575091091912
"82","Maui Nui","COPRHY",0.00247753422356597,6,0.285714285714286,"6",0.326342435239141,0.00721035141264346,0.346691317458543,0.30599355301974
"83","Maui Nui","NESSAN",0.00247753422356597,7,0.333333333333333,"6",0.326342435239141,0.00721035141264346,0.346691317458543,0.30599355301974
"84","Maui Nui","ILEANO",0.00251952632905014,8,0.380952380952381,"6",0.329656199470443,0.00720705196534126,0.349995770068163,0.309316628872722
"85","Maui Nui","MELCLU",0.00251952632905014,9,0.428571428571429,"6",0.329656199470443,0.00720705196534126,0.349995770068163,0.309316628872722
"86","Maui Nui","DIOSAN",0.00373729738809104,10,0.476190476190476,"6",0.408934638650558,0.00740383378709963,0.429829562224121,0.388039715076996
"87","Maui Nui","PSYSPP",0.0041992105484169,11,0.523809523809524,"6",0.433263620244457,0.00745511191138264,0.454303259720443,0.412223980768471
"88","Maui Nui","PSYHAW",0.00747459477618208,12,0.571428571428571,"6",0.543456029645247,0.00756479101736744,0.56480520288483,0.522106856405664
"89","Maui Nui","MYRLES",0.00881834215167548,13,0.619047619047619,"6",0.56497760337476,0.00783612397581532,0.587092526034547,0.542862680714974
"90","Maui Nui","ACAKO2",0.00965818426135887,14,0.666666666666667,"6",0.574371173477808,0.00795547305939043,0.596822920281895,0.551919426673722
"91","Maui Nui","ACAKOA",0.0113378684807256,15,0.714285714285714,"6",0.587525293234385,0.00808246129553669,0.610335423217419,0.564715163251352
"92","Maui Nui","CHEFOR",0.0323759133282943,16,0.761904761904762,"6",0.698664062667744,0.00736638226457303,0.71945329144542,0.677874833890068
"93","Maui Nui","XYLHAW",0.0323759133282943,17,0.80952380952381,"6",0.698664062667744,0.00736638226457303,0.71945329144542,0.677874833890068
"94","Maui Nui","CHETRI",0.0789871504157218,18,0.857142857142857,"6",0.835637069927415,0.0076987938007665,0.857364422634323,0.813909717220507
"95","Maui Nui","CIBGLA",0.106575963718821,19,0.904761904761905,"6",0.864863007771785,0.0077848069147138,0.886833104642586,0.842892910900984
"96","Maui Nui","CIBMEN",0.188124632569077,20,0.952380952380952,"6",0.926713798039959,0.0084088566894042,0.950445073338479,0.90298252274144
"97","Maui Nui","METPOL",0.500461913160326,21,1,"6",0.99791608923498,0.00888361476983841,1.0229872154934,0.972844962976558
"98","Maui Nui","MELCLU",0.00146407525346803,1,0.0833333333333333,"7",0.221512035326235,0.00725285611893731,0.241980873316534,0.201043197335937
"99","Maui Nui","MYRLES",0.00146407525346803,2,0.166666666666667,"7",0.221512035326235,0.00725285611893731,0.241980873316534,0.201043197335937
"100","Maui Nui","PSYMA2",0.00146407525346803,3,0.25,"7",0.221512035326235,0.00725285611893731,0.241980873316534,0.201043197335937
"101","Maui Nui","SADPAL",0.00146407525346803,4,0.333333333333333,"7",0.221512035326235,0.00725285611893731,0.241980873316534,0.201043197335937
"102","Maui Nui","ACAKOA",0.00219611288020204,5,0.416666666666667,"7",0.302535752712058,0.00724191233806255,0.322973705424329,0.282097799999787
"103","Maui Nui","ILEANO",0.00475824457377109,6,0.5,"7",0.459473030263751,0.00743414482130876,0.480453496916946,0.438492563610556
"104","Maui Nui","CHEFOR",0.0282200505105962,7,0.583333333333333,"7",0.674928056720133,0.00749379700151706,0.696076872337161,0.653779241103105
"105","Maui Nui","CIBGLA",0.0409941070971048,8,0.666666666666667,"7",0.741857516503917,0.0075700943356777,0.763221656642266,0.720493376365567
"106","Maui Nui","ANTPLA",0.0586362139013945,9,0.75,"7",0.799957635189817,0.00782815878436705,0.822050078675793,0.77786519170384
"107","Maui Nui","CHETRI",0.0973610043556239,10,0.833333333333333,"7",0.856157280279625,0.00774934159460468,0.878027287767749,0.834287272791501
"108","Maui Nui","CIBMEN",0.267925771384649,11,0.916666666666667,"7",0.963305656468866,0.00911605372077183,0.98903276640479,0.937578546532942
"109","Maui Nui","METPOL",0.494052194282786,12,1,"7",0.997538393775522,0.0087876976522022,1.02233882502646,0.972737962524584
"110","Maui Nui","MYOSAN",0.000400785539657729,1,0.0476190476190476,"8",0.0598453836383781,0.00864977819620994,0.0842565818817786,0.0354341853949776
"111","Maui Nui","POUSAN",0.000400785539657729,2,0.0952380952380952,"8",0.0598453836383781,0.00864977819620994,0.0842565818817786,0.0354341853949776
"112","Maui Nui","PSYSPP",0.000801571079315458,3,0.142857142857143,"8",0.120096213245264,0.00820667901616596,0.143256907524264,0.0969355189662632
"113","Maui Nui","SOPCHR",0.00120235661897319,4,0.19047619047619,"8",0.183718833985883,0.00756740194390282,0.205075375720219,0.162362292251547
"114","Maui Nui","SYZSAN",0.00120235661897319,5,0.238095238095238,"8",0.183718833985883,0.00756740194390282,0.205075375720219,0.162362292251547
"115","Maui Nui","VACRET",0.00120235661897319,6,0.285714285714286,"8",0.183718833985883,0.00756740194390282,0.205075375720219,0.162362292251547
"116","Maui Nui","MELVOL",0.00160314215863092,7,0.333333333333333,"8",0.239608668698555,0.00722376253787127,0.259995399476517,0.219221937920592
"117","Maui Nui","PSYODO",0.00160314215863092,8,0.380952380952381,"8",0.239608668698555,0.00722376253787127,0.259995399476517,0.219221937920592
"118","Maui Nui","SADPAL",0.00160314215863092,9,0.428571428571429,"8",0.239608668698555,0.00722376253787127,0.259995399476517,0.219221937920592
"119","Maui Nui","MELCLU",0.00240471323794638,10,0.476190476190476,"8",0.320460022513713,0.00721753033738916,0.340829164923742,0.300090880103684
"120","Maui Nui","STYTAM",0.00480942647589275,11,0.523809523809524,"8",0.461704193864782,0.0074293349924146,0.4826710863333,0.440737301396264
"121","Maui Nui","ILEANO",0.00561099755520821,12,0.571428571428571,"8",0.49312623271998,0.00735634301475393,0.513887128965655,0.472365336474306
"122","Maui Nui","ACAKOA",0.0136267083483628,13,0.619047619047619,"8",0.599534000527969,0.00816047354717927,0.622564294831643,0.576503706224295
"123","Maui Nui","NESSAN",0.0172337782052824,14,0.666666666666667,"8",0.615430236071418,0.00821271877914868,0.63860797562582,0.592252496517017
"124","Maui Nui","DIOSAN",0.0216424191415174,15,0.714285714285714,"8",0.637345505914554,0.00801254089736465,0.659958308213303,0.614732703615806
"125","Maui Nui","CHEFOR",0.0309005651076109,16,0.761904761904762,"8",0.690374905500377,0.00738744384646751,0.711223573773411,0.669526237227342
"126","Maui Nui","CHETRI",0.0508997635365316,17,0.80952380952381,"8",0.778861310449149,0.00781440346245209,0.800914933992862,0.756807686905435
"127","Maui Nui","ANTPLA",0.0646066289928259,18,0.857142857142857,"8",0.812799808228043,0.00778456767421197,0.834769229919991,0.790830386536094
"128","Maui Nui","CIBGLA",0.137870225642259,19,0.904761904761905,"8",0.891385257183775,0.00785680771759881,0.913558553007548,0.869211961360002
"129","Maui Nui","CIBMEN",0.189170774718448,20,0.952380952380952,"8",0.927344998922917,0.00842503793589118,0.951121940550313,0.903568057295521
"130","Maui Nui","METPOL",0.451204360546671,21,1,"8",0.994624634133667,0.0083306898349182,1.01813530879508,0.971113959472254
"131","Maui Nui","DODVIS",0.000422904508162057,1,0.0454545454545455,"9",0.0633554632484012,0.00824500450420145,0.0866243188079556,0.0400866076888469
"132","Maui Nui","RAUSAN",0.000422904508162057,2,0.0909090909090909,"9",0.0633554632484012,0.00824500450420145,0.0866243188079556,0.0400866076888469
"133","Maui Nui","SCAGAU",0.000422904508162057,3,0.136363636363636,"9",0.0633554632484012,0.00824500450420145,0.0866243188079556,0.0400866076888469
"134","Maui Nui","SYZSAN",0.000422904508162057,4,0.181818181818182,"9",0.0633554632484012,0.00824500450420145,0.0866243188079556,0.0400866076888469
"135","Maui Nui","PLEAUW",0.000845809016324114,5,0.227272727272727,"9",0.127094608488177,0.00822554798572864,0.150308554324176,0.103880662652178
"136","Maui Nui","REYSAN",0.000845809016324114,6,0.272727272727273,"9",0.127094608488177,0.00822554798572864,0.150308554324176,0.103880662652178
"137","Maui Nui","WIKMON",0.000845809016324114,7,0.318181818181818,"9",0.127094608488177,0.00822554798572864,0.150308554324176,0.103880662652178
"138","Maui Nui","MELCLU",0.0029603315571344,8,0.363636363636364,"9",0.361577065832863,0.00722788540176153,0.381975432059213,0.341178699606514
"139","Maui Nui","COPOCH",0.00380614057345851,9,0.409090909090909,"9",0.412723000078575,0.0074159018627744,0.433651981888202,0.391794018268947
"140","Maui Nui","ILEANO",0.00380614057345851,10,0.454545454545455,"9",0.412723000078575,0.0074159018627744,0.433651981888202,0.391794018268947
"141","Maui Nui","POUSAN",0.00422904508162057,11,0.5,"9",0.434749485896962,0.0074560208791241,0.455791690640083,0.413707281153841
"142","Maui Nui","MYRLES",0.00503256364712848,12,0.545454545454545,"9",0.471110431408406,0.00740627350338036,0.492012240291214,0.450208622525597
"143","Maui Nui","DIOSAN",0.0059206631142688,13,0.590909090909091,"9",0.503562200379601,0.0073500146849236,0.524305236963382,0.48281916379582
"144","Maui Nui","PSYMA2",0.00634356762243085,14,0.636363636363636,"9",0.516382320509747,0.00737224828375494,0.537188104227203,0.495576536792291
"145","Maui Nui","WIKOAH",0.00634356762243085,15,0.681818181818182,"9",0.516382320509747,0.00737224828375494,0.537188104227203,0.495576536792291
"146","Maui Nui","SADPAL",0.00845809016324114,16,0.727272727272727,"9",0.560108703339062,0.00777102172703924,0.582039895981163,0.538177510696961
"147","Maui Nui","STYTAM",0.0135329442611858,17,0.772727272727273,"9",0.599104105397394,0.00815788880278657,0.622127105096936,0.576081105697853
"148","Maui Nui","HEDHIL",0.0326059375792946,18,0.818181818181818,"9",0.699938103382953,0.00736531976845165,0.720724333609353,0.679151873156554
"149","Maui Nui","CIBGLA",0.0599678592573797,19,0.863636363636364,"9",0.803048733858403,0.00782063408263746,0.825119941310174,0.780977526406632
"150","Maui Nui","CHETRI",0.123868730440666,20,0.909090909090909,"9",0.879953695334074,0.00782057817832757,0.902024745014032,0.857882645654116
"151","Maui Nui","CIBMEN",0.128562970481265,21,0.954545454545455,"9",0.883856704635979,0.00782936409693436,0.905952549726408,0.861760859545549
"152","Maui Nui","METPOL",0.590332402943415,22,1,"9",1.00228049950356,0.0107281136884409,1.03255712672864,0.972003872278479
"153","Maui Nui","ANTPLA",0.000428192172647084,1,0.037037037037037,"10",0.0641747770057098,0.00816313345985124,0.0872125780516463,0.0411369759597732
"154","Maui Nui","COPOCH",0.000428192172647084,2,0.0740740740740741,"10",0.0641747770057098,0.00816313345985124,0.0872125780516463,0.0411369759597732
"155","Maui Nui","DUBPLA",0.000428192172647084,3,0.111111111111111,"10",0.0641747770057098,0.00816313345985124,0.0872125780516463,0.0411369759597732
"156","Maui Nui","POLOAH",0.000428192172647084,4,0.148148148148148,"10",0.0641747770057098,0.00816313345985124,0.0872125780516463,0.0411369759597732
"157","Maui Nui","VACDEN",0.000428192172647084,5,0.185185185185185,"10",0.0641747770057098,0.00816313345985124,0.0872125780516463,0.0411369759597732
"158","Maui Nui","ILEANO",0.000856384345294168,6,0.222222222222222,"10",0.128778511638474,0.00822385659402674,0.151987684069052,0.105569339207897
"159","Maui Nui","PSYSPP",0.000856384345294168,7,0.259259259259259,"10",0.128778511638474,0.00822385659402674,0.151987684069052,0.105569339207897
"160","Maui Nui","OSTANT",0.00128457651794125,8,0.296296296296296,"10",0.196086316409005,0.00742347587630519,0.21703667341943,0.17513595939858
"161","Maui Nui","SYZSAN",0.00128457651794125,9,0.333333333333333,"10",0.196086316409005,0.00742347587630519,0.21703667341943,0.17513595939858
"162","Maui Nui","SADPAL",0.00171276869058834,10,0.37037037037037,"10",0.252890996849089,0.00723062745331396,0.273297101628095,0.232484892070083
"163","Maui Nui","WIKOAH",0.00214096086323542,11,0.407407407407407,"10",0.297495751145726,0.00724723463851979,0.317948724327728,0.277042777963724
"164","Maui Nui","COPRHY",0.0025263338186178,12,0.444444444444444,"10",0.330188238542755,0.00720658526744433,0.350526492036773,0.309849985048736
"165","Maui Nui","DIOSAN",0.0025263338186178,13,0.481481481481481,"10",0.330188238542755,0.00720658526744433,0.350526492036773,0.309849985048736
"166","Maui Nui","NESSAN",0.0025263338186178,14,0.518518518518518,"10",0.330188238542755,0.00720658526744433,0.350526492036773,0.309849985048736
"167","Maui Nui","MELCLU",0.0025691530358825,15,0.555555555555556,"10",0.333502779971157,0.00720412988400191,0.353834103940439,0.313171456001875
"168","Maui Nui","MYRLES",0.0025691530358825,16,0.592592592592593,"10",0.333502779971157,0.00720412988400191,0.353834103940439,0.313171456001875
"169","Maui Nui","SADSOU",0.00513830607176501,17,0.62962962962963,"10",0.47538768434399,0.00739508584849436,0.496257919693338,0.454517448994641
"170","Maui Nui","PSYHAW",0.0076218206731181,18,0.666666666666667,"10",0.546306573435188,0.00759660823151157,0.567745540459583,0.524867606410793
"171","Maui Nui","ACAKOA",0.00942022779823585,19,0.703703703703704,"10",0.571954212816949,0.00792626841001338,0.594323538954354,0.549584886679543
"172","Maui Nui","DODVIS",0.0192686477691188,20,0.740740740740741,"10",0.625050913119296,0.00816110529327777,0.64808299032178,0.602018835916812
"173","Maui Nui","HEDHIL",0.0330136165110902,21,0.777777777777778,"10",0.702182725387916,0.00736480649451363,0.722967507064818,0.681397943711013
"174","Maui Nui","XYLHAW",0.0330136165110902,22,0.814814814814815,"10",0.702182725387916,0.00736480649451363,0.722967507064818,0.681397943711013
"175","Maui Nui","STYTAM",0.0471011389911792,23,0.851851851851852,"10",0.766176868191369,0.0077533543417275,0.788058200358958,0.74429553602378
"176","Maui Nui","CHETRI",0.0912477519910936,24,0.888888888888889,"10",0.84994496702429,0.00772258665510315,0.871739467358664,0.828150466689916
"177","Maui Nui","CIBGLA",0.103536867346065,25,0.925925925925926,"10",0.862059867560914,0.00777453562022441,0.884000977028765,0.840118758093062
"178","Maui Nui","CIBMEN",0.138734263937655,26,0.962962962962963,"10",0.892070119400333,0.00786033943442391,0.914253382351309,0.869886856449358
"179","Maui Nui","METPOL",0.488909822728441,27,1,"10",0.997226027795584,0.00871551206979469,1.02182273861318,0.97262931697799
"180","Maui Nui","COPOCH",0.000348456338420796,1,0.0555555555555556,"11",0.0508241176244509,0.0100291342801816,0.0791281017925616,0.0225201334563401
"181","Maui Nui","DUBPLA",0.000348456338420796,2,0.111111111111111,"11",0.0508241176244509,0.0100291342801816,0.0791281017925616,0.0225201334563401
"182","Maui Nui","MYRSAN",0.000348456338420796,3,0.166666666666667,"11",0.0508241176244509,0.0100291342801816,0.0791281017925616,0.0225201334563401
"183","Maui Nui","VACDEN",0.000348456338420796,4,0.222222222222222,"11",0.0508241176244509,0.0100291342801816,0.0791281017925616,0.0225201334563401
"184","Maui Nui","OSTANT",0.00104536901526239,5,0.277777777777778,"11",0.159119374852658,0.00792292900424423,0.181479276598548,0.136759473106769
"185","Maui Nui","CIBSPP",0.00139382535368318,6,0.333333333333333,"11",0.211833016134944,0.00729751172429948,0.23242788011232,0.191238152157568
"186","Maui Nui","ILEANO",0.00139382535368318,7,0.388888888888889,"11",0.211833016134944,0.00729751172429948,0.23242788011232,0.191238152157568
"187","Maui Nui","WIKOAH",0.00174228169210398,8,0.444444444444444,"11",0.25632379528097,0.00723408012362187,0.276739644103978,0.235907946457962
"188","Maui Nui","SADSOU",0.00278765070736637,9,0.5,"11",0.349632350689586,0.00720682427892879,0.36997127871613,0.329293422663042
"189","Maui Nui","MYRLES",0.00554045578089065,10,0.555555555555556,"11",0.490619895200457,0.00736024120838841,0.511391792835467,0.469847997565447
"190","Maui Nui","DODVIS",0.0156805352289358,11,0.611111111111111,"11",0.608559440817873,0.00820599988230242,0.631718218461441,0.585400663174305
"191","Maui Nui","CIBGLA",0.0223012056589309,12,0.666666666666667,"11",0.640936474360221,0.00795944636634048,0.663399434536655,0.618473514183787
"192","Maui Nui","CHEFOR",0.0268659836922434,13,0.722222222222222,"11",0.667034899450374,0.00758001436148985,0.68842703564957,0.645642763251179
"193","Maui Nui","STYTAM",0.0383301972262875,14,0.777777777777778,"11",0.729592984098751,0.00747564493403789,0.750690571382785,0.708495396814717
"194","Maui Nui","CHETRI",0.0549864102028016,15,0.833333333333333,"11",0.79071912898372,0.00783656853813071,0.812835306276696,0.768602951690743
"195","Maui Nui","ANTPLA",0.0558227054150115,16,0.888888888888889,"11",0.792941169397961,0.00783657788815936,0.815057373078366,0.770824965717556
