"geo_entity2","PlotID","SPP_CODE3A","Abundance_ha","r_PET","meanPET","meanMAP","totPlotArea","Iteration"
"Maui Nui",167,"METPOL",630,152.99865722656,1196.39990234375,5773.20576171875,4504.34,35
"Maui Nui",167,"MYRLES",40,152.99865722656,1196.39990234375,5773.20576171875,4504.34,35
"Maui Nui",294,"ANTPLA",10,152.99865722656,1196.39990234375,5773.20576171875,4504.34,35
"Maui Nui",294,"FREARB",10,152.99865722656,1196.39990234375,5773.20576171875,4504.34,35
"Maui Nui",294,"KADAFF",10,152.99865722656,1196.39990234375,5773.20576171875,4504.34,35
"Maui Nui",294,"METPOL",310,152.99865722656,1196.39990234375,5773.20576171875,4504.34,35
"Maui Nui",294,"PSYMA2",30,152.99865722656,1196.39990234375,5773.20576171875,4504.34,35
"Maui Nui",348,"ANTPLA",1602,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",348,"METPOL",2018,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",21,"CHETRI",110,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",21,"COPOCH",80,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",21,"METPOL",1040,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",21,"MYRLES",10,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",21,"SADSOU",520,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",24,"ACAKOA",130,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",24,"CHETRI",270,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",24,"CIBGLA",1320,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",24,"CIBMEN",640,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",24,"METPOL",1440,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",19,"METPOL",20,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",19,"SADCYA",2600,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",178,"DIOSAN",820,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",178,"NESSAN",510,187.61999511719,1162.11535644531,4991.56225585938,4672.45,36
"Maui Nui",176,"ACAKO2",230,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",176,"DIOSAN",30,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",176,"NOTSAN",20,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",29,"ACAKOA",190,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",29,"CHETRI",210,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",29,"METPOL",980,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",29,"PITGLA",10,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",365,"CHETRI",178,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",365,"METPOL",4450,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",365,"MYRLES",119,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",21,"CHETRI",110,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",21,"COPOCH",80,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",21,"METPOL",1040,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",21,"MYRLES",10,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",21,"SADSOU",520,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",175,"COPOCH",10,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",175,"DODVIS",450,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",175,"DUBPLA",10,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",175,"METPOL",920,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",175,"OSTANT",30,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",175,"STYTAM",1100,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",175,"VACDEN",10,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",175,"WIKOAH",50,174.7216796875,1160.73200683594,4003.40786132813,4672.45,37
"Maui Nui",349,"HEDHIL",771,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",349,"METPOL",1780,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",388,"CHEFOR",771,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",388,"METPOL",830,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",47,"CHETRI",170,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",47,"CIBGLA",80,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",47,"CIBMEN",40,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",47,"METPOL",280,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",26,"CHETRI",400,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",26,"CIBGLA",200,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",26,"METPOL",770,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",175,"COPOCH",10,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",175,"DODVIS",450,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",175,"DUBPLA",10,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",175,"METPOL",920,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",175,"OSTANT",30,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",175,"STYTAM",1100,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",175,"VACDEN",10,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",175,"WIKOAH",50,73.68737792969,1183.11423339844,4818.60546875,3672.45,38
"Maui Nui",163,"CHETRI",210,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",163,"CIBGLA",160,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",163,"CIBMEN",1400,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",163,"CIBSPP",40,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",163,"METPOL",4070,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",170,"CHETRI",610,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",170,"CIBMEN",600,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",170,"METPOL",2210,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",170,"PSYSPP",80,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",365,"CHETRI",178,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",365,"METPOL",4450,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",365,"MYRLES",119,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",31,"CHETRI",680,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",31,"CIBMEN",40,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",31,"METPOL",2230,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",31,"MYRLES",40,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",31,"POLOAH",10,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",164,"CHETRI",480,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",164,"CIBGLA",320,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",164,"CIBMEN",1760,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",164,"ILEANO",40,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",164,"METPOL",1460,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",164,"MYRLES",10,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",164,"PSYSPP",20,123.89318847656,1151.70200195313,5121.2248046875,4672.45,39
"Maui Nui",39,"ACAKOA",80,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",39,"CHETRI",260,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",39,"CIBMEN",80,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",39,"METPOL",580,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",39,"MYRLES",50,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",39,"POLOAH",10,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",33,"ACAKOA",160,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",33,"CHETRI",270,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",33,"CIBGLA",400,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",33,"ILEANO",40,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",33,"MELCLU",40,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",33,"METPOL",380,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",33,"MYRLES",10,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",33,"POLSPP",10,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",388,"CHEFOR",771,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",388,"METPOL",830,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",178,"DIOSAN",820,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",178,"NESSAN",510,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",23,"CHETRI",590,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",23,"CIBGLA",120,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",23,"CIBMEN",80,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",23,"MELCLU",40,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",23,"METPOL",1570,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",23,"PSYMA2",40,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",23,"SADPAL",40,148.4130859375,1181.85981445313,4855.47065429688,4168.11,40
"Maui Nui",26,"CHETRI",400,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",26,"CIBGLA",200,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",26,"METPOL",770,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",164,"CHETRI",480,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",164,"CIBGLA",320,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",164,"CIBMEN",1760,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",164,"ILEANO",40,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",164,"METPOL",1460,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",164,"MYRLES",10,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",164,"PSYSPP",20,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",20,"ACAKOA",50,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",20,"CHETRI",320,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",20,"CIBGLA",360,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",20,"CIBMEN",160,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",20,"METPOL",40,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",348,"ANTPLA",1602,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",348,"METPOL",2018,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",388,"CHEFOR",771,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",388,"METPOL",830,73.833984375,1189.52019042969,5177.32001953125,3840.56,41
"Maui Nui",349,"HEDHIL",771,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",349,"METPOL",1780,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",144,"CHETRI",300,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",144,"CIBGLA",400,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",144,"CIBMEN",1680,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",144,"ILEANO",50,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",144,"METPOL",1030,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",144,"SADPAL",40,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",156,"CHETRI",630,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",156,"CIBGLA",400,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",156,"CIBMEN",2440,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",156,"ILEANO",90,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",156,"MELCLU",10,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",156,"METPOL",540,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",145,"CHETRI",230,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",145,"CIBGLA",720,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",145,"CIBMEN",1200,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",145,"ILEANO",80,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",145,"METPOL",1100,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",222,"ERYSAN",420,44.90478515625,1188.62736816406,5337.219140625,4504.34,42
"Maui Nui",179,"DIOSAN",540,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",179,"MYOSAN",10,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",179,"NESSAN",430,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",179,"POUSAN",10,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",179,"PSYODO",40,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",26,"CHETRI",400,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",26,"CIBGLA",200,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",26,"METPOL",770,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",15,"CHETRI",140,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",15,"COPFOL",180,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",15,"ILEANO",20,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",15,"MELCLU",40,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",15,"METPOL",280,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",15,"MYRLES",20,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",15,"RUBMAC",20,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",15,"STYTAM",120,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",15,"VACDEN",220,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",362,"BROARG",771,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",362,"CHETRI",595,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",362,"HEDHIL",238,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",362,"METPOL",714,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",362,"PSYHAW",59,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",407,"CHETRI",771,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",407,"CIBGLA",178,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",407,"METPOL",2729,161.81591796875,1157.66630859375,5189.60893554687,4176.79,43
"Maui Nui",35,"ACAKOA",100,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",35,"CHETRI",130,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",35,"CIBGLA",320,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",35,"CIBMEN",320,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",35,"MELCLU",120,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",35,"METPOL",2340,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",35,"SYZSAN",30,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",152,"CHETRI",380,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",152,"CIBGLA",280,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",152,"CIBMEN",2640,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",152,"ILEANO",40,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",152,"METPOL",1250,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",362,"BROARG",771,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",362,"CHETRI",595,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",362,"HEDHIL",238,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",362,"METPOL",714,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",362,"PSYHAW",59,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",146,"CHETRI",160,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",146,"CIBGLA",40,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",146,"CIBMEN",120,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",146,"METPOL",1560,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",349,"HEDHIL",771,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",349,"METPOL",1780,116.49145507813,1172.45114746094,5176.34931640625,4176.79,44
"Maui Nui",365,"CHETRI",178,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",365,"METPOL",4450,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",365,"MYRLES",119,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",30,"ACAKOA",60,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",30,"CHETRI",400,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",30,"CIBMEN",200,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",30,"METPOL",1090,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",153,"CHETRI",50,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",153,"METPOL",490,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",153,"SADSPP",40,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",29,"ACAKOA",190,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",29,"CHETRI",210,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",29,"METPOL",980,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",29,"PITGLA",10,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",162,"CHETRI",500,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",162,"CIBGLA",360,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",162,"CIBMEN",800,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",162,"METPOL",750,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",162,"POLOAH",20,129.98486328125,1170.88083496094,4603.40141601563,4672.45,45
"Maui Nui",349,"HEDHIL",771,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",349,"METPOL",1780,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",36,"CHETRI",570,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",36,"CIBMEN",40,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",36,"METPOL",1720,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",36,"MYRLES",10,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",168,"CHETRI",380,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",168,"CIBGLA",80,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",168,"CIBMEN",240,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",168,"METPOL",2030,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",49,"CHETRI",580,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",49,"CIBGLA",720,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",49,"CIBMEN",520,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",49,"METPOL",500,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",180,"DIOSAN",520,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",180,"NESSAN",480,130.49487304688,1192.96062011719,4721.203125,4504.34,46
"Maui Nui",349,"HEDHIL",771,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",349,"METPOL",1780,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",47,"CHETRI",170,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",47,"CIBGLA",80,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",47,"CIBMEN",40,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",47,"METPOL",280,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",146,"CHETRI",160,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",146,"CIBGLA",40,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",146,"CIBMEN",120,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",146,"METPOL",1560,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",158,"CHETRI",400,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",158,"CIBGLA",200,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",158,"CIBMEN",1960,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",158,"ILEANO",10,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",158,"METPOL",1260,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",158,"MYRLES",80,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",148,"CHETRI",700,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",148,"CIBGLA",160,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",148,"CIBMEN",1080,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",148,"ILEANO",40,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",148,"METPOL",2480,66.20190429688,1180.76418457031,5178.34521484375,4504.34,47
"Maui Nui",178,"DIOSAN",820,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",178,"NESSAN",510,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",168,"CHETRI",380,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",168,"CIBGLA",80,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",168,"CIBMEN",240,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",168,"METPOL",2030,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",38,"CHETRI",40,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",38,"CIBGLA",40,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",38,"METPOL",340,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",15,"CHETRI",140,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",15,"COPFOL",180,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",15,"ILEANO",20,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",15,"MELCLU",40,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",15,"METPOL",280,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",15,"MYRLES",20,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",15,"RUBMAC",20,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",15,"STYTAM",120,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",15,"VACDEN",220,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",345,"COPRHY",59,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",345,"DIOSAN",59,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",345,"METPOL",1249,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",345,"NESSAN",59,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",345,"PSYHAW",178,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",345,"XYLHAW",771,191.67785644531,1206.49528808594,5361.74819335938,4672.45,48
"Maui Nui",365,"CHETRI",178,161.29943847656,1170.23239746094,4119.3126953125,4672.45,49
"Maui Nui",365,"METPOL",4450,161.29943847656,1170.23239746094,4119.3126953125,4672.45,49
"Maui Nui",365,"MYRLES",119,161.29943847656,1170.23239746094,4119.3126953125,4672.45,49
