"geo_entity2","m","method","order","SC","qD","qD.LCL","qD.UCL","iteration"
"Kaua'i Island",1000,"interpolated",2,0.993,3.872,3.805,3.938,31
"Maui Nui",1000,"interpolated",0,0.999,10.759,10.648,10.87,31
"Maui Nui",1000,"interpolated",1,0.999,4.14,4.083,4.197,31
"Maui Nui",1000,"interpolated",2,0.999,3.008,2.967,3.049,31
"O'ahu Island",1000,"interpolated",0,0.997,16.878,16.457,17.299,31
"O'ahu Island",1000,"interpolated",1,0.997,3.974,3.895,4.054,31
"O'ahu Island",1000,"interpolated",2,0.997,2.651,2.603,2.699,31
"Hawai'i Island",1000,"interpolated",0,0.999,12.469,12.334,12.604,32
"Hawai'i Island",1000,"interpolated",1,0.999,4.771,4.707,4.834,32
"Hawai'i Island",1000,"interpolated",2,0.999,2.871,2.83,2.912,32
"Kaua'i Island",1000,"interpolated",0,0.993,33.701,33.009,34.394,32
"Kaua'i Island",1000,"interpolated",1,0.993,7.204,7.021,7.387,32
"Kaua'i Island",1000,"interpolated",2,0.993,4.495,4.401,4.589,32
"Maui Nui",1000,"interpolated",0,0.999,9.16,8.956,9.365,32
"Maui Nui",1000,"interpolated",1,0.999,4.694,4.642,4.746,32
"Maui Nui",1000,"interpolated",2,0.999,3.619,3.566,3.672,32
"O'ahu Island",1000,"interpolated",0,0.996,18.05,17.531,18.57,32
"O'ahu Island",1000,"interpolated",1,0.996,3.93,3.854,4.006,32
"O'ahu Island",1000,"interpolated",2,0.996,2.625,2.58,2.669,32
"Hawai'i Island",1000,"interpolated",0,0.999,8.709,8.573,8.844,33
"Hawai'i Island",1000,"interpolated",1,0.999,2.263,2.233,2.294,33
"Hawai'i Island",1000,"interpolated",2,0.999,1.825,1.805,1.845,33
"Kaua'i Island",1000,"interpolated",0,0.993,36.801,36.052,37.55,33
"Kaua'i Island",1000,"interpolated",1,0.993,7.51,7.336,7.685,33
"Kaua'i Island",1000,"interpolated",2,0.993,4.425,4.333,4.517,33
"Maui Nui",1000,"interpolated",0,0.997,12.655,12.321,12.989,33
"Maui Nui",1000,"interpolated",1,0.997,3.393,3.349,3.436,33
"Maui Nui",1000,"interpolated",2,0.997,2.477,2.443,2.511,33
"O'ahu Island",1000,"interpolated",0,0.996,20.011,19.435,20.586,33
"O'ahu Island",1000,"interpolated",1,0.996,4.079,3.995,4.162,33
"O'ahu Island",1000,"interpolated",2,0.996,2.669,2.625,2.712,33
"Hawai'i Island",1000,"interpolated",0,0.999,11.388,11.159,11.617,34
"Hawai'i Island",1000,"interpolated",1,0.999,5.125,5.032,5.219,34
"Hawai'i Island",1000,"interpolated",2,0.999,3.452,3.383,3.521,34
"Kaua'i Island",1000,"interpolated",0,0.993,28.506,27.733,29.279,34
"Kaua'i Island",1000,"interpolated",1,0.993,6.509,6.358,6.66,34
"Kaua'i Island",1000,"interpolated",2,0.993,4.325,4.246,4.405,34
"Maui Nui",1000,"interpolated",0,0.999,10.188,9.988,10.388,34
"Maui Nui",1000,"interpolated",1,0.999,4.582,4.524,4.639,34
"Maui Nui",1000,"interpolated",2,0.999,3.329,3.279,3.378,34
"O'ahu Island",1000,"interpolated",0,0.996,20.485,20.01,20.959,34
"O'ahu Island",1000,"interpolated",1,0.996,5.242,5.152,5.331,34
"O'ahu Island",1000,"interpolated",2,0.996,3.337,3.28,3.395,34
"Hawai'i Island",1000,"interpolated",0,0.999,14.227,14.026,14.428,35
"Hawai'i Island",1000,"interpolated",1,0.999,5.228,5.161,5.295,35
"Hawai'i Island",1000,"interpolated",2,0.999,3.823,3.778,3.868,35
"Kaua'i Island",1000,"interpolated",0,0.993,35.49,34.736,36.245,35
"Kaua'i Island",1000,"interpolated",1,0.993,7.752,7.57,7.935,35
"Kaua'i Island",1000,"interpolated",2,0.993,4.688,4.59,4.787,35
"Maui Nui",1000,"interpolated",0,0.998,15.523,15.258,15.788,35
"Maui Nui",1000,"interpolated",1,0.998,4.418,4.35,4.486,35
"Maui Nui",1000,"interpolated",2,0.998,2.97,2.92,3.019,35
"O'ahu Island",1000,"interpolated",0,0.999,17.696,17.464,17.929,35
"O'ahu Island",1000,"interpolated",1,0.999,4.938,4.808,5.068,35
"O'ahu Island",1000,"interpolated",2,0.999,3.269,3.192,3.346,35
"Hawai'i Island",1000,"interpolated",0,1,10.95,10.922,10.978,36
"Hawai'i Island",1000,"interpolated",1,1,5.304,5.242,5.366,36
"Hawai'i Island",1000,"interpolated",2,1,3.403,3.355,3.451,36
"Kaua'i Island",1000,"interpolated",0,0.994,24.643,23.877,25.409,36
"Kaua'i Island",1000,"interpolated",1,0.994,5.56,5.435,5.684,36
"Kaua'i Island",1000,"interpolated",2,0.994,3.792,3.727,3.856,36
"Maui Nui",1000,"interpolated",0,0.998,17.743,17.416,18.07,36
"Maui Nui",1000,"interpolated",1,0.998,6.945,6.847,7.044,36
"Maui Nui",1000,"interpolated",2,0.998,4.855,4.765,4.945,36
"O'ahu Island",1000,"interpolated",0,0.996,16.272,15.732,16.811,36
"O'ahu Island",1000,"interpolated",1,0.996,4.594,4.524,4.664,36
"O'ahu Island",1000,"interpolated",2,0.996,3.076,3.02,3.131,36
"Hawai'i Island",1000,"interpolated",0,0.999,11.686,11.572,11.8,37
"Hawai'i Island",1000,"interpolated",1,0.999,3.982,3.932,4.033,37
"Hawai'i Island",1000,"interpolated",2,0.999,2.865,2.833,2.896,37
"Kaua'i Island",1000,"interpolated",0,0.994,30.936,30.209,31.663,37
"Kaua'i Island",1000,"interpolated",1,0.994,6.159,6.012,6.305,37
"Kaua'i Island",1000,"interpolated",2,0.994,3.943,3.871,4.015,37
"Maui Nui",1000,"interpolated",0,0.997,19.017,18.479,19.556,37
"Maui Nui",1000,"interpolated",1,0.997,5.117,5.025,5.21,37
"Maui Nui",1000,"interpolated",2,0.997,3.183,3.124,3.243,37
"O'ahu Island",1000,"interpolated",0,0.997,18.817,18.409,19.225,37
"O'ahu Island",1000,"interpolated",1,0.997,3.996,3.914,4.078,37
"O'ahu Island",1000,"interpolated",2,0.997,2.644,2.601,2.686,37
"Hawai'i Island",1000,"interpolated",0,0.999,7.63,7.419,7.841,38
"Hawai'i Island",1000,"interpolated",1,0.999,3.248,3.222,3.274,38
"Hawai'i Island",1000,"interpolated",2,0.999,2.569,2.547,2.591,38
"Kaua'i Island",1000,"interpolated",0,0.994,30.936,30.263,31.609,38
"Kaua'i Island",1000,"interpolated",1,0.994,6.159,6.027,6.291,38
"Kaua'i Island",1000,"interpolated",2,0.994,3.943,3.868,4.018,38
"Maui Nui",1000,"interpolated",0,0.999,7.333,7.141,7.526,38
"Maui Nui",1000,"interpolated",1,0.999,3.777,3.728,3.826,38
"Maui Nui",1000,"interpolated",2,0.999,2.899,2.852,2.945,38
"O'ahu Island",1000,"interpolated",0,0.998,17.348,17.054,17.643,38
"O'ahu Island",1000,"interpolated",1,0.998,4.345,4.276,4.413,38
"O'ahu Island",1000,"interpolated",2,0.998,2.894,2.843,2.944,38
"Hawai'i Island",1000,"interpolated",0,0.999,10.994,10.802,11.186,39
"Hawai'i Island",1000,"interpolated",1,0.999,5.047,4.989,5.106,39
"Hawai'i Island",1000,"interpolated",2,0.999,3.572,3.519,3.626,39
"Kaua'i Island",1000,"interpolated",0,0.994,32.84,32.132,33.548,39
"Kaua'i Island",1000,"interpolated",1,0.994,6.704,6.546,6.862,39
"Kaua'i Island",1000,"interpolated",2,0.994,4.107,4.026,4.188,39
"Maui Nui",1000,"interpolated",0,0.999,10.975,10.76,11.19,39
"Maui Nui",1000,"interpolated",1,0.999,4.645,4.584,4.707,39
"Maui Nui",1000,"interpolated",2,0.999,3.386,3.33,3.441,39
"O'ahu Island",1000,"interpolated",0,0.997,15.893,15.455,16.33,39
"O'ahu Island",1000,"interpolated",1,0.997,3.457,3.391,3.523,39
"O'ahu Island",1000,"interpolated",2,0.997,2.229,2.184,2.273,39
"Hawai'i Island",1000,"interpolated",0,0.999,9.253,9.079,9.427,40
"Hawai'i Island",1000,"interpolated",1,0.999,3.814,3.777,3.851,40
"Hawai'i Island",1000,"interpolated",2,0.999,3.027,3.001,3.053,40
"Kaua'i Island",1000,"interpolated",0,0.994,30.637,29.87,31.404,40
"Kaua'i Island",1000,"interpolated",1,0.994,7.09,6.896,7.284,40
"Kaua'i Island",1000,"interpolated",2,0.994,4.492,4.399,4.585,40
"Maui Nui",1000,"interpolated",0,0.998,13.747,13.428,14.066,40
"Maui Nui",1000,"interpolated",1,0.998,4.539,4.466,4.612,40
"Maui Nui",1000,"interpolated",2,0.998,2.931,2.877,2.985,40
"O'ahu Island",1000,"interpolated",0,0.996,17.556,17.024,18.089,40
"O'ahu Island",1000,"interpolated",1,0.996,2.803,2.745,2.861,40
"O'ahu Island",1000,"interpolated",2,0.996,1.977,1.947,2.006,40
"Hawai'i Island",1000,"interpolated",0,0.999,9.778,9.461,10.095,41
"Hawai'i Island",1000,"interpolated",1,0.999,3.487,3.444,3.53,41
"Hawai'i Island",1000,"interpolated",2,0.999,2.332,2.3,2.363,41
"Kaua'i Island",1000,"interpolated",0,0.993,35.9,35.137,36.664,41
"Kaua'i Island",1000,"interpolated",1,0.993,7.494,7.309,7.678,41
"Kaua'i Island",1000,"interpolated",2,0.993,4.597,4.501,4.692,41
"Maui Nui",1000,"interpolated",0,0.998,14.275,13.841,14.71,41
"Maui Nui",1000,"interpolated",1,0.998,4.87,4.791,4.949,41
"Maui Nui",1000,"interpolated",2,0.998,3.43,3.373,3.486,41
"O'ahu Island",1000,"interpolated",0,0.997,16.553,16.112,16.993,41
"O'ahu Island",1000,"interpolated",1,0.997,3.455,3.385,3.524,41
"O'ahu Island",1000,"interpolated",2,0.997,2.204,2.161,2.246,41
"Hawai'i Island",1000,"interpolated",0,0.998,15.383,15.034,15.732,42
"Hawai'i Island",1000,"interpolated",1,0.998,4.263,4.208,4.319,42
"Hawai'i Island",1000,"interpolated",2,0.998,3.044,3.011,3.077,42
"Kaua'i Island",1000,"interpolated",0,0.993,35.012,34.163,35.86,42
"Kaua'i Island",1000,"interpolated",1,0.993,6.967,6.79,7.144,42
"Kaua'i Island",1000,"interpolated",2,0.993,4.251,4.168,4.333,42
"Maui Nui",1000,"interpolated",0,0.997,14.398,13.983,14.813,42
"Maui Nui",1000,"interpolated",1,0.997,3.271,3.223,3.32,42
"Maui Nui",1000,"interpolated",2,0.997,2.231,2.198,2.265,42
"O'ahu Island",1000,"interpolated",0,0.997,13.41,13.023,13.797,42
"O'ahu Island",1000,"interpolated",1,0.997,4.564,4.5,4.627,42
"O'ahu Island",1000,"interpolated",2,0.997,3.155,3.097,3.213,42
"Hawai'i Island",1000,"interpolated",0,0.999,10.638,10.506,10.769,43
"Hawai'i Island",1000,"interpolated",1,0.999,4.242,4.19,4.294,43
"Hawai'i Island",1000,"interpolated",2,0.999,2.944,2.901,2.987,43
"Kaua'i Island",1000,"interpolated",0,0.993,27.5,26.677,28.324,43
"Kaua'i Island",1000,"interpolated",1,0.993,6.048,5.929,6.167,43
"Kaua'i Island",1000,"interpolated",2,0.993,4.02,3.945,4.096,43
"Maui Nui",1000,"interpolated",0,0.999,12.118,11.934,12.301,43
"Maui Nui",1000,"interpolated",1,0.999,3.772,3.722,3.822,43
"Maui Nui",1000,"interpolated",2,0.999,2.425,2.387,2.463,43
"O'ahu Island",1000,"interpolated",0,0.995,15.427,14.82,16.035,43
"O'ahu Island",1000,"interpolated",1,0.995,4.499,4.433,4.566,43
"O'ahu Island",1000,"interpolated",2,0.995,3.091,3.037,3.144,43
"Hawai'i Island",1000,"interpolated",0,0.999,8.784,8.717,8.85,44
"Hawai'i Island",1000,"interpolated",1,0.999,2.336,2.308,2.364,44
"Hawai'i Island",1000,"interpolated",2,0.999,1.665,1.649,1.681,44
"Kaua'i Island",1000,"interpolated",0,0.994,32.84,32.102,33.579,44
"Kaua'i Island",1000,"interpolated",1,0.994,6.704,6.55,6.857,44
"Kaua'i Island",1000,"interpolated",2,0.994,4.107,4.028,4.187,44
"Maui Nui",1000,"interpolated",0,0.997,20.69,20.272,21.108,44
"Maui Nui",1000,"interpolated",1,0.997,6.747,6.646,6.848,44
"Maui Nui",1000,"interpolated",2,0.997,4.242,4.166,4.317,44
"O'ahu Island",1000,"interpolated",0,0.997,18.471,18.065,18.878,44
"O'ahu Island",1000,"interpolated",1,0.997,5.268,5.181,5.356,44
"O'ahu Island",1000,"interpolated",2,0.997,3.395,3.334,3.456,44
"Hawai'i Island",1000,"interpolated",0,0.999,10.859,10.583,11.134,45
"Hawai'i Island",1000,"interpolated",1,0.999,1.894,1.858,1.931,45
"Hawai'i Island",1000,"interpolated",2,0.999,1.339,1.325,1.354,45
"Kaua'i Island",1000,"interpolated",0,0.993,32.955,32.132,33.778,45
"Kaua'i Island",1000,"interpolated",1,0.993,6.774,6.609,6.939,45
"Kaua'i Island",1000,"interpolated",2,0.993,3.997,3.929,4.064,45
"Maui Nui",1000,"interpolated",0,0.998,16.416,16.13,16.701,45
"Maui Nui",1000,"interpolated",1,0.998,6.504,6.42,6.588,45
"Maui Nui",1000,"interpolated",2,0.998,4.618,4.552,4.684,45
"O'ahu Island",1000,"interpolated",0,0.996,15.864,15.36,16.368,45
"O'ahu Island",1000,"interpolated",1,0.996,3.796,3.736,3.857,45
"O'ahu Island",1000,"interpolated",2,0.996,2.627,2.581,2.672,45
"Hawai'i Island",1000,"interpolated",0,0.999,12.299,12.145,12.454,46
"Hawai'i Island",1000,"interpolated",1,0.999,3.132,3.092,3.171,46
"Hawai'i Island",1000,"interpolated",2,0.999,2.136,2.112,2.16,46
"Kaua'i Island",1000,"interpolated",0,0.996,30.26,29.663,30.857,46
"Kaua'i Island",1000,"interpolated",1,0.996,7.64,7.447,7.833,46
"Kaua'i Island",1000,"interpolated",2,0.996,4.62,4.503,4.738,46
"Maui Nui",1000,"interpolated",0,0.998,17.719,17.385,18.053,46
"Maui Nui",1000,"interpolated",1,0.998,5.837,5.74,5.935,46
"Maui Nui",1000,"interpolated",2,0.998,3.816,3.745,3.887,46
"O'ahu Island",1000,"interpolated",0,0.996,13.964,13.456,14.471,46
"O'ahu Island",1000,"interpolated",1,0.996,4.498,4.43,4.566,46
"O'ahu Island",1000,"interpolated",2,0.996,3.121,3.068,3.173,46
"Hawai'i Island",1000,"interpolated",0,1,10.829,10.73,10.929,47
"Hawai'i Island",1000,"interpolated",1,1,4.765,4.69,4.841,47
"Hawai'i Island",1000,"interpolated",2,1,3.426,3.361,3.492,47
"Kaua'i Island",1000,"interpolated",0,0.992,34.972,34.163,35.78,47
"Kaua'i Island",1000,"interpolated",1,0.992,8.666,8.492,8.839,47
"Kaua'i Island",1000,"interpolated",2,0.992,5.421,5.319,5.523,47
"Maui Nui",1000,"interpolated",0,0.998,14.723,14.469,14.977,47
"Maui Nui",1000,"interpolated",1,0.998,4.634,4.569,4.7,47
"Maui Nui",1000,"interpolated",2,0.998,3.269,3.221,3.317,47
"O'ahu Island",1000,"interpolated",0,0.997,13.602,13.165,14.038,47
"O'ahu Island",1000,"interpolated",1,0.997,3.818,3.758,3.878,47
"O'ahu Island",1000,"interpolated",2,0.997,2.689,2.646,2.732,47
"Hawai'i Island",1000,"interpolated",0,0.999,6.405,6.009,6.801,48
"Hawai'i Island",1000,"interpolated",1,0.999,2.938,2.902,2.973,48
"Hawai'i Island",1000,"interpolated",2,0.999,2.453,2.418,2.488,48
"Kaua'i Island",1000,"interpolated",0,0.993,37.449,36.668,38.229,48
"Kaua'i Island",1000,"interpolated",1,0.993,8.301,8.086,8.516,48
"Kaua'i Island",1000,"interpolated",2,0.993,5.041,4.938,5.145,48
"Maui Nui",1000,"interpolated",0,0.998,16.591,16.313,16.869,48
"Maui Nui",1000,"interpolated",1,0.998,5.085,5.01,5.16,48
"Maui Nui",1000,"interpolated",2,0.998,3.558,3.511,3.605,48
"O'ahu Island",1000,"interpolated",0,0.995,16.285,15.716,16.853,48
"O'ahu Island",1000,"interpolated",1,0.995,4.611,4.538,4.684,48
"O'ahu Island",1000,"interpolated",2,0.995,3.129,3.077,3.18,48
"Hawai'i Island",1000,"interpolated",0,1,9.825,9.735,9.914,49
"Hawai'i Island",1000,"interpolated",1,1,4.213,4.159,4.266,49
"Hawai'i Island",1000,"interpolated",2,1,3.115,3.062,3.167,49
"Kaua'i Island",1000,"interpolated",0,0.993,36.855,36.136,37.573,49
"Kaua'i Island",1000,"interpolated",1,0.993,7.52,7.335,7.705,49
"Kaua'i Island",1000,"interpolated",2,0.993,4.407,4.315,4.499,49
"Maui Nui",1000,"interpolated",0,0.996,19.903,19.319,20.487,49
"Maui Nui",1000,"interpolated",1,0.996,4.691,4.603,4.778,49
"Maui Nui",1000,"interpolated",2,0.996,2.953,2.903,3.002,49
"O'ahu Island",1000,"interpolated",0,0.997,14.664,14.118,15.209,49
"O'ahu Island",1000,"interpolated",1,0.997,5.944,5.863,6.024,49
"O'ahu Island",1000,"interpolated",2,0.997,4.966,4.889,5.044,49
"Hawai'i Island",1000,"interpolated",0,0.999,10.866,10.5,11.232,50
"Hawai'i Island",1000,"interpolated",1,0.999,3.281,3.22,3.342,50
"Hawai'i Island",1000,"interpolated",2,0.999,2.606,2.571,2.641,50
"Kaua'i Island",1000,"interpolated",0,0.993,35.062,34.294,35.83,50
"Kaua'i Island",1000,"interpolated",1,0.993,7.833,7.643,8.022,50
"Kaua'i Island",1000,"interpolated",2,0.993,4.889,4.801,4.977,50
"Maui Nui",1000,"interpolated",0,0.997,16.686,16.308,17.063,50
"Maui Nui",1000,"interpolated",1,0.997,5.62,5.532,5.708,50
"Maui Nui",1000,"interpolated",2,0.997,4.045,3.98,4.111,50
"O'ahu Island",1000,"interpolated",0,0.995,16.858,16.194,17.521,50
"O'ahu Island",1000,"interpolated",1,0.995,2.843,2.789,2.897,50
"O'ahu Island",1000,"interpolated",2,0.995,2.049,2.02,2.078,50
"Hawai'i Island",1000,"interpolated",0,0.998,13.578,13.179,13.978,51
"Hawai'i Island",1000,"interpolated",1,0.998,6.134,6.04,6.227,51
"Hawai'i Island",1000,"interpolated",2,0.998,4.538,4.463,4.612,51
"Kaua'i Island",1000,"interpolated",0,0.993,27.769,27.006,28.532,51
"Kaua'i Island",1000,"interpolated",1,0.993,6.196,6.057,6.335,51
"Kaua'i Island",1000,"interpolated",2,0.993,3.872,3.801,3.942,51
"Maui Nui",1000,"interpolated",0,0.999,14.933,14.684,15.182,51
"Maui Nui",1000,"interpolated",1,0.999,6.767,6.672,6.862,51
"Maui Nui",1000,"interpolated",2,0.999,4.557,4.475,4.64,51
"O'ahu Island",1000,"interpolated",0,0.996,23.084,22.591,23.577,51
"O'ahu Island",1000,"interpolated",1,0.996,6.582,6.452,6.713,51
"O'ahu Island",1000,"interpolated",2,0.996,4.781,4.703,4.858,51
"Hawai'i Island",1000,"interpolated",0,0.998,11.481,11.25,11.712,52
"Hawai'i Island",1000,"interpolated",1,0.998,2.159,2.135,2.183,52
"Hawai'i Island",1000,"interpolated",2,0.998,1.617,1.604,1.63,52
"Kaua'i Island",1000,"interpolated",0,0.993,36.29,35.469,37.111,52
"Kaua'i Island",1000,"interpolated",1,0.993,9.111,8.907,9.315,52
"Kaua'i Island",1000,"interpolated",2,0.993,5.742,5.638,5.847,52
"Maui Nui",1000,"interpolated",0,0.998,14.202,13.823,14.58,52
"Maui Nui",1000,"interpolated",1,0.998,4.552,4.489,4.616,52
"Maui Nui",1000,"interpolated",2,0.998,3.228,3.183,3.273,52
"O'ahu Island",1000,"interpolated",0,0.998,19.662,19.295,20.028,52
"O'ahu Island",1000,"interpolated",1,0.998,6.409,6.299,6.519,52
"O'ahu Island",1000,"interpolated",2,0.998,4.899,4.825,4.973,52
"Hawai'i Island",1000,"interpolated",0,1,6.788,6.682,6.895,53
"Hawai'i Island",1000,"interpolated",1,1,1.834,1.803,1.866,53
"Hawai'i Island",1000,"interpolated",2,1,1.34,1.326,1.354,53
"Kaua'i Island",1000,"interpolated",0,0.993,34.479,33.698,35.26,53
"Kaua'i Island",1000,"interpolated",1,0.993,7.162,7.002,7.321,53
"Kaua'i Island",1000,"interpolated",2,0.993,4.331,4.249,4.414,53
"Maui Nui",1000,"interpolated",0,0.998,16.783,16.465,17.101,53
"Maui Nui",1000,"interpolated",1,0.998,4.923,4.824,5.022,53
"Maui Nui",1000,"interpolated",2,0.998,3.092,3.035,3.15,53
"O'ahu Island",1000,"interpolated",0,0.996,20.365,19.792,20.938,53
"O'ahu Island",1000,"interpolated",1,0.996,7.468,7.342,7.594,53
"O'ahu Island",1000,"interpolated",2,0.996,5.854,5.765,5.943,53
"Hawai'i Island",1000,"interpolated",0,0.999,14.339,14.091,14.586,54
"Hawai'i Island",1000,"interpolated",1,0.999,7.449,7.371,7.527,54
"Hawai'i Island",1000,"interpolated",2,0.999,5.339,5.253,5.424,54
"Kaua'i Island",1000,"interpolated",0,0.993,29.335,28.552,30.119,54
"Kaua'i Island",1000,"interpolated",1,0.993,6.52,6.379,6.66,54
"Kaua'i Island",1000,"interpolated",2,0.993,4.168,4.078,4.258,54
"Maui Nui",1000,"interpolated",0,0.999,9.417,9.234,9.599,54
"Maui Nui",1000,"interpolated",1,0.999,3.096,3.049,3.143,54
"Maui Nui",1000,"interpolated",2,0.999,2.16,2.128,2.193,54
"O'ahu Island",1000,"interpolated",0,0.996,16.121,15.592,16.651,54
"O'ahu Island",1000,"interpolated",1,0.996,4.627,4.558,4.697,54
"O'ahu Island",1000,"interpolated",2,0.996,3.117,3.061,3.174,54
"Hawai'i Island",1000,"interpolated",0,0.999,14.01,13.736,14.283,55
"Hawai'i Island",1000,"interpolated",1,0.999,6.872,6.776,6.968,55
"Hawai'i Island",1000,"interpolated",2,0.999,5.253,5.166,5.339,55
"Kaua'i Island",1000,"interpolated",0,0.993,28.506,27.627,29.386,55
"Kaua'i Island",1000,"interpolated",1,0.993,6.509,6.368,6.65,55
"Kaua'i Island",1000,"interpolated",2,0.993,4.325,4.25,4.401,55
"Maui Nui",1000,"interpolated",0,0.998,10.972,10.634,11.309,55
"Maui Nui",1000,"interpolated",1,0.998,4.393,4.344,4.442,55
"Maui Nui",1000,"interpolated",2,0.998,3.48,3.429,3.532,55
"O'ahu Island",1000,"interpolated",0,0.995,21.735,21.114,22.357,55
"O'ahu Island",1000,"interpolated",1,0.995,7.211,7.104,7.318,55
"O'ahu Island",1000,"interpolated",2,0.995,5.562,5.476,5.648,55
"Hawai'i Island",1000,"interpolated",0,0.998,12.66,12.218,13.102,56
"Hawai'i Island",1000,"interpolated",1,0.998,5.805,5.722,5.888,56
"Hawai'i Island",1000,"interpolated",2,0.998,3.934,3.859,4.008,56
"Kaua'i Island",1000,"interpolated",0,0.993,34.479,33.684,35.274,56
"Kaua'i Island",1000,"interpolated",1,0.993,7.162,6.99,7.334,56
"Kaua'i Island",1000,"interpolated",2,0.993,4.331,4.242,4.421,56
"Maui Nui",1000,"interpolated",0,1,8.827,8.75,8.903,56
"Maui Nui",1000,"interpolated",1,1,3.602,3.556,3.648,56
"Maui Nui",1000,"interpolated",2,1,2.638,2.606,2.67,56
"O'ahu Island",1000,"interpolated",0,0.999,18.413,18.093,18.733,56
"O'ahu Island",1000,"interpolated",1,0.999,6.12,5.967,6.273,56
"O'ahu Island",1000,"interpolated",2,0.999,4.236,4.139,4.333,56
"Hawai'i Island",1000,"interpolated",0,0.999,11.139,10.958,11.32,57
"Hawai'i Island",1000,"interpolated",1,0.999,5.361,5.312,5.41,57
"Hawai'i Island",1000,"interpolated",2,0.999,4.142,4.101,4.183,57
"Kaua'i Island",1000,"interpolated",0,0.993,36.801,36.01,37.592,57
"Kaua'i Island",1000,"interpolated",1,0.993,7.51,7.324,7.697,57
"Kaua'i Island",1000,"interpolated",2,0.993,4.425,4.332,4.518,57
"Maui Nui",1000,"interpolated",0,0.997,16.363,16.012,16.713,57
"Maui Nui",1000,"interpolated",1,0.997,6.678,6.59,6.766,57
"Maui Nui",1000,"interpolated",2,0.997,4.81,4.722,4.898,57
"O'ahu Island",1000,"interpolated",0,0.995,18.224,17.564,18.884,57
"O'ahu Island",1000,"interpolated",1,0.995,6.313,6.22,6.406,57
"O'ahu Island",1000,"interpolated",2,0.995,5.117,5.04,5.195,57
"Hawai'i Island",1000,"interpolated",0,0.999,12.579,12.261,12.898,58
"Hawai'i Island",1000,"interpolated",1,0.999,3.868,3.801,3.935,58
"Hawai'i Island",1000,"interpolated",2,0.999,2.295,2.248,2.343,58
"Kaua'i Island",1000,"interpolated",0,0.993,35.49,34.66,36.321,58
"Kaua'i Island",1000,"interpolated",1,0.993,7.752,7.569,7.935,58
"Kaua'i Island",1000,"interpolated",2,0.993,4.688,4.597,4.78,58
"Maui Nui",1000,"interpolated",0,0.997,18.305,17.816,18.794,58
"Maui Nui",1000,"interpolated",1,0.997,5.468,5.368,5.567,58
"Maui Nui",1000,"interpolated",2,0.997,3.497,3.432,3.561,58
"O'ahu Island",1000,"interpolated",0,0.996,15.829,15.319,16.339,58
"O'ahu Island",1000,"interpolated",1,0.996,3.814,3.756,3.873,58
"O'ahu Island",1000,"interpolated",2,0.996,2.653,2.61,2.697,58
"Hawai'i Island",1000,"interpolated",0,0.999,11.415,11.257,11.574,59
"Hawai'i Island",1000,"interpolated",1,0.999,3.192,3.148,3.236,59
"Hawai'i Island",1000,"interpolated",2,0.999,2.194,2.163,2.224,59
"Kaua'i Island",1000,"interpolated",0,0.994,35.808,35.057,36.559,59
"Kaua'i Island",1000,"interpolated",1,0.994,8.044,7.824,8.265,59
"Kaua'i Island",1000,"interpolated",2,0.994,4.744,4.64,4.847,59
"Maui Nui",1000,"interpolated",0,0.997,18.125,17.68,18.569,59
"Maui Nui",1000,"interpolated",1,0.997,6.43,6.34,6.521,59
"Maui Nui",1000,"interpolated",2,0.997,4.355,4.288,4.421,59
"O'ahu Island",1000,"interpolated",0,0.997,19.169,18.729,19.609,59
"O'ahu Island",1000,"interpolated",1,0.997,3.744,3.67,3.818,59
"O'ahu Island",1000,"interpolated",2,0.997,2.283,2.241,2.325,59
"Hawai'i Island",1000,"interpolated",0,0.998,11.595,11.381,11.809,60
"Hawai'i Island",1000,"interpolated",1,0.998,2.864,2.828,2.9,60
"Hawai'i Island",1000,"interpolated",2,0.998,1.849,1.829,1.868,60
"Kaua'i Island",1000,"interpolated",0,0.993,36.835,36.075,37.596,60
"Kaua'i Island",1000,"interpolated",1,0.993,8.969,8.762,9.177,60
"Kaua'i Island",1000,"interpolated",2,0.993,5.657,5.555,5.758,60
"Maui Nui",1000,"interpolated",0,0.997,16.286,15.815,16.758,60
"Maui Nui",1000,"interpolated",1,0.997,4.311,4.236,4.386,60
"Maui Nui",1000,"interpolated",2,0.997,2.754,2.702,2.805,60
"O'ahu Island",1000,"interpolated",0,0.998,14.529,14.111,14.946,60
"O'ahu Island",1000,"interpolated",1,0.998,5.056,4.979,5.134,60
"O'ahu Island",1000,"interpolated",2,0.998,4.134,4.078,4.189,60
"Hawai'i Island",1000,"interpolated",0,0.999,13.936,13.697,14.175,61
"Hawai'i Island",1000,"interpolated",1,0.999,3.846,3.787,3.905,61
"Hawai'i Island",1000,"interpolated",2,0.999,2.402,2.362,2.443,61
"Kaua'i Island",1000,"interpolated",0,0.996,21.71,21.214,22.206,61
"Kaua'i Island",1000,"interpolated",1,0.996,5.8,5.69,5.911,61
"Kaua'i Island",1000,"interpolated",2,0.996,3.953,3.879,4.027,61
"Maui Nui",1000,"interpolated",0,0.999,12.49,12.337,12.643,61
"Maui Nui",1000,"interpolated",1,0.999,5.281,5.218,5.345,61
"Maui Nui",1000,"interpolated",2,0.999,3.714,3.654,3.774,61
"O'ahu Island",1000,"interpolated",0,0.995,19.34,18.767,19.913,61
