"PlotID","Long_Dec","Lat_Dec","newMAT","newMAP","newPET","AridInd"
508,-155.83,19.52,16.694416809082,883.038940429688,1358.04650878906,1.22702373046875
476,-155.83,19.55,16.6240921020508,848.564819335938,1359.38037109375,1.05789921875
450,-155.83,19.64,14.6583969116211,1072.91796875,1293.79833984375,1.1294470703125
360,-155.83,19.77,18.2431137084961,782.509338378906,1466.86145019531,1.17484365234375
453,-155.83,19.8,20.3898391723633,644.924499511719,1615.01989746094,0.99753505859375
226,-155.814841666667,19.11375,20.8050842285156,758.1064453125,1561.4736328125,1.741235546875
227,-155.814727777778,19.1160972222222,20.8050842285156,758.1064453125,1561.4736328125,1.741235546875
500,-155.81,19.14,19.7026473999023,803.824462890625,1479.72534179688,1.9634181640625
495,-155.81,19.47,16.3239700317383,952.965759277344,1337.45397949219,1.2694998046875
491,-155.81,19.72,16.2372985839844,1099.083984375,1369.68078613281,1.08890107421875
482,-155.81,19.77,18.2227554321289,779.790649414062,1469.69348144531,1.00112705078125
473,-155.8,19.09,21.3795867919922,733.052124023438,1609.34912109375,1.56380927734375
324,-155.8,19.2,16.4885467529297,958.976623535156,1310.60717773438,1.849158203125
321,-155.8,19.23,16.0977554321289,1014.43804931641,1287.86779785156,1.8012376953125
505,-155.79,19.11,20.5705703735352,758.617431640625,1549.35998535156,1.78021796875
499,-155.79,19.17,16.7521499633789,922.858581542969,1318.85949707031,1.8876154296875
497,-155.79,20.17,20.2254577636719,1435.82800292969,1604.94396972656,1.01961376953125
305,-155.78,19.19,15.584797668457,981.745422363281,1278.58361816406,1.8356884765625
513,-155.75,19.53,13.4765609741211,873.545166015625,1271.50085449219,1.03698095703125
419,-155.75,20.18,21.9076202392578,1541.95544433594,1718.09069824219,1.051828125
340,-155.75,20.21,23.4432006835938,1518.51599121094,1867.24462890625,0.9986048828125
54,-155.7421494549,19.4060048852486,11.9643775939941,1040.91906738281,1221.42114257812,0.9706958984375
65,-155.740004375435,19.3944076717657,11.2599975585937,1037.25659179688,1210.36437988281,1.0582755859375
532,-155.73,20.02,21.0717697143555,786.039245605469,1693.96838378906,0.553118212890625
391,-155.72,20.08,15.4646133422852,1549.97119140625,1325.2744140625,1.31718681640625
193,-155.704006,20.056842,16.9422027587891,1462.26342773438,1399.0263671875,1.19283974609375
504,-155.7,19.17,15.2731704711914,1521.40295410156,1280.78161621094,1.2784646484375
534,-155.7,19.66,14.888671875,793.882019042969,1320.01818847656,0.681070654296875
347,-155.7,20.16,20.875373840332,1659.76257324219,1625.09533691406,1.35002373046875
88,-155.686461339889,19.1425228960872,16.9480209350586,1373.14709472656,1334.47875976562,1.30516650390625
89,-155.686238044959,19.1398804591377,16.9480209350586,1373.14709472656,1334.47875976562,1.30516650390625
90,-155.68572325221,19.1344882206077,17.3462158203125,1309.22485351562,1353.88122558594,1.3205447265625
98,-155.684212244719,19.1509082514948,16.5612518310547,1428.49304199219,1320.28430175781,1.35434453125
87,-155.683902712144,19.1200130798578,17.8474212646484,1299.3994140625,1372.97399902344,1.6587232421875
72,-155.683889194518,19.1432738389637,16.9480209350586,1373.14709472656,1334.47875976562,1.30516650390625
92,-155.683844219774,19.1169799437513,18.2416793823242,1237.82470703125,1394.96911621094,1.5913376953125
77,-155.682259169056,19.1329495805133,17.4892669677734,1352.90319824219,1354.26403808594,1.6435017578125
75,-155.68128792746,19.1239881922151,17.8474212646484,1299.3994140625,1372.97399902344,1.6587232421875
99,-155.680511500287,19.1259138195881,17.8474212646484,1299.3994140625,1372.97399902344,1.6587232421875
73,-155.680148282049,19.1222440072903,17.8474212646484,1299.3994140625,1372.97399902344,1.6587232421875
100,-155.68010685432,19.113196797704,18.2416793823242,1237.82470703125,1394.96911621094,1.5913376953125
428,-155.68,19.11,18.7150970458984,1167.83740234375,1426.61193847656,1.51903017578125
469,-155.68,19.62,12.7803337097168,834.298950195312,1266.00524902344,0.61443759765625
486,-155.68,20.12,17.8526763916016,1758.34191894531,1402.65966796875,2.3381208984375
76,-155.679507713742,19.1078508767305,18.7150970458984,1167.83740234375,1426.61193847656,1.51903017578125
74,-155.679154107447,19.1041809102729,18.7150970458984,1167.83740234375,1426.61193847656,1.51903017578125
85,-155.678143831242,19.1057397075502,18.7150970458984,1167.83740234375,1426.61193847656,1.51903017578125
94,-155.677082015232,19.1217920382226,17.8474212646484,1299.3994140625,1372.97399902344,1.6587232421875
91,-155.675401426198,19.0970568203496,19.2942779541016,1222.50146484375,1452.51135253906,1.52179638671875
